REC_YEAR	ORG_CODE	SCHOOL	SAT_STU_GROUP_CODE	LABEL_STU	SAT_TAKEN	SAT_READ	SAT_WRITE	SAT_MATH	SORT
2012	06030000		F	Female	43	484	497	496	5
2012	06030000		M	Male	31	497	492	535	6
2012	06030000		AS	Asian	2				8
2012	06030000		WH	White	72	488	493	514	13
2012	06050000	06050505	ALL	All Students	204	579	577	586	1
2012	06050000	06050505	LOWINC	Low Income	37	518	512	529	3
2012	06050000	06050505	SPED	Special Education	16	483	471	483	4
2012	06050000	06050505	HIGH	High Needs	53	510	506	521	4.5
2012	06050000	06050505	F	Female	102	579	596	575	5
2012	06050000	06050505	M	Male	102	579	559	597	6
2012	06050000	06050505	AI	Amer. Ind. or Alaska Nat.	2				7
2012	06050000	06050505	AS	Asian	17	545	583	605	8
2012	06050000	06050505	BL	Black or Afr. Amer.	13	466	465	503	9
2012	06050000	06050505	HS	Hispanic	15	508	495	485	10
2012	06050000	06050505	MR	Multi-race, Non-Hisp.	19	561	558	589	11
2012	06050000	06050505	HP	Nat. Haw. or Pac. Isl.	1				12
2012	06050000	06050505	WH	White	137	605	600	604	13
2012	06050000		ALL	All Students	204	579	577	586	1
2012	06050000		LOWINC	Low Income	37	518	512	529	3
2012	06050000		SPED	Special Education	16	483	471	483	4
2012	06050000		HIGH	High Needs	53	510	506	521	4.5
2012	06050000		F	Female	102	579	596	575	5
2012	06050000		M	Male	102	579	559	597	6
2012	06050000		AI	Amer. Ind. or Alaska Nat.	2				7
2012	06050000		AS	Asian	17	545	583	605	8
2012	06050000		BL	Black or Afr. Amer.	13	466	465	503	9
2012	06050000		HS	Hispanic	15	508	495	485	10
2012	06050000		MR	Multi-race, Non-Hisp.	19	561	558	589	11
2012	06050000		HP	Nat. Haw. or Pac. Isl.	1				12
2012	06050000		WH	White	137	605	600	604	13
2012	06100000	06100505	ALL	All Students	148	516	511	529	1
2012	06100000	06100505	LEP	Lim. English Prof.	1				2
2012	06100000	06100505	LOWINC	Low Income	16	454	442	475	3
2012	06100000	06100505	SPED	Special Education	4				4
2012	06100000	06100505	HIGH	High Needs	20	453	441	465	4.5
2012	06100000	06100505	F	Female	68	515	516	508	5
2012	06100000	06100505	M	Male	80	516	506	547	6
2012	06100000	06100505	AI	Amer. Ind. or Alaska Nat.	1				7
2012	06100000	06100505	AS	Asian	2				8
2012	06100000	06100505	BL	Black or Afr. Amer.	3				9
2012	06100000	06100505	HS	Hispanic	1				10
2012	06100000	06100505	MR	Multi-race, Non-Hisp.	1				11
2012	06100000	06100505	WH	White	140	518	513	531	13
2012	06100000		ALL	All Students	148	516	511	529	1
2012	06100000		LEP	Lim. English Prof.	1				2
2012	06100000		LOWINC	Low Income	16	454	442	475	3
2012	06100000		SPED	Special Education	4				4
2012	06100000		HIGH	High Needs	20	453	441	465	4.5
2012	06100000		F	Female	68	515	516	508	5
2012	06100000		M	Male	80	516	506	547	6
2012	06100000		AI	Amer. Ind. or Alaska Nat.	1				7
2012	06100000		AS	Asian	2				8
2012	06100000		BL	Black or Afr. Amer.	3				9
2012	06100000		HS	Hispanic	1				10
2012	06100000		MR	Multi-race, Non-Hisp.	1				11
2012	06100000		WH	White	140	518	513	531	13
2012	06150000	06150505	ALL	All Students	50	473	439	469	1
2012	06150000	06150505	LEP	Lim. English Prof.	1				2
2012	06150000	06150505	LOWINC	Low Income	20	445	405	453	3
2012	06150000	06150505	SPED	Special Education	3				4
2012	06150000	06150505	HIGH	High Needs	21	443	406	452	4.5
2012	06150000	06150505	F	Female	28	458	439	443	5
2012	06150000	06150505	M	Male	22	493	440	503	6
2012	06150000	06150505	AS	Asian	1				8
2012	06150000	06150505	HS	Hispanic	1				10
2012	06150000	06150505	MR	Multi-race, Non-Hisp.	1				11
2012	06150000	06150505	HP	Nat. Haw. or Pac. Isl.	1				12
2012	06150000	06150505	WH	White	46	477	440	462	13
2012	06150000		ALL	All Students	50	473	439	469	1
2012	06150000		LEP	Lim. English Prof.	1				2
2012	06150000		LOWINC	Low Income	20	445	405	453	3
2012	06150000		SPED	Special Education	3				4
2012	06150000		HIGH	High Needs	21	443	406	452	4.5
2012	06150000		F	Female	28	458	439	443	5
2012	06150000		M	Male	22	493	440	503	6
2012	06150000		AS	Asian	1				8
2012	06150000		HS	Hispanic	1				10
2012	06150000		MR	Multi-race, Non-Hisp.	1				11
2012	06150000		HP	Nat. Haw. or Pac. Isl.	1				12
2012	06150000		WH	White	46	477	440	462	13
2012	06160000	06160505	ALL	All Students	45	482	470	482	1
2012	06160000	06160505	LOWINC	Low Income	5				3
2012	06160000	06160505	SPED	Special Education	1				4
2012	06160000	06160505	HIGH	High Needs	6				4.5
2012	06160000	06160505	F	Female	27	498	480	470	5
2012	06160000	06160505	M	Male	18	458	455	501	6
2012	06160000	06160505	AI	Amer. Ind. or Alaska Nat.	2				7
2012	06160000	06160505	AS	Asian	1				8
2012	06160000	06160505	BL	Black or Afr. Amer.	8				9
2012	06160000	06160505	HS	Hispanic	2				10
2012	06160000	06160505	MR	Multi-race, Non-Hisp.	3				11
2012	06160000	06160505	WH	White	29	494	489	509	13
2012	06160000		ALL	All Students	45	482	470	482	1
2012	06160000		LOWINC	Low Income	5				3
2012	06160000		SPED	Special Education	1				4
2012	06160000		HIGH	High Needs	6				4.5
2012	06160000		F	Female	27	498	480	470	5
2012	06160000		M	Male	18	458	455	501	6
2012	06160000		AI	Amer. Ind. or Alaska Nat.	2				7
2012	06160000		AS	Asian	1				8
2012	06160000		BL	Black or Afr. Amer.	8				9
2012	06160000		HS	Hispanic	2				10
2012	06160000		MR	Multi-race, Non-Hisp.	3				11
2012	06160000		WH	White	29	494	489	509	13
2012	06180000	06180505	ALL	All Students	97	546	527	514	1
2012	06180000	06180505	LOWINC	Low Income	12	498	483	488	3
2012	06180000	06180505	SPED	Special Education	2				4
2012	06180000	06180505	HIGH	High Needs	13	489	473	470	4.5
2012	06180000	06180505	F	Female	55	532	513	490	5
2012	06180000	06180505	M	Male	42	564	545	546	6
2012	06180000	06180505	BL	Black or Afr. Amer.	2				9
2012	06180000	06180505	HS	Hispanic	5				10
2012	06180000	06180505	MR	Multi-race, Non-Hisp.	3				11
2012	06180000	06180505	WH	White	87	551	531	516	13
2012	06180000		ALL	All Students	97	546	527	514	1
2012	06180000		LOWINC	Low Income	12	498	483	488	3
2012	06180000		SPED	Special Education	2				4
2012	06180000		HIGH	High Needs	13	489	473	470	4.5
2012	06180000		F	Female	55	532	513	490	5
2012	06180000		M	Male	42	564	545	546	6
2012	06180000		BL	Black or Afr. Amer.	2				9
2012	06180000		HS	Hispanic	5				10
2012	06180000		MR	Multi-race, Non-Hisp.	3				11
2012	06180000		WH	White	87	551	531	516	13
2012	06200000	06200505	ALL	All Students	65	545	548	558	1
2012	06200000	06200505	LOWINC	Low Income	5				3
2012	06200000	06200505	SPED	Special Education	3				4
2012	06200000	06200505	HIGH	High Needs	8				4.5
2012	06200000	06200505	F	Female	36	529	549	536	5
2012	06200000	06200505	M	Male	29	563	545	585	6
2012	06200000	06200505	AI	Amer. Ind. or Alaska Nat.	1				7
2012	06200000	06200505	AS	Asian	1				8
2012	06200000	06200505	BL	Black or Afr. Amer.	1				9
2012	06200000	06200505	HS	Hispanic	1				10
2012	06200000	06200505	WH	White	61	545	548	560	13
2012	06200000		ALL	All Students	66	544	548	556	1
2012	06200000		LOWINC	Low Income	5				3
2012	06200000		SPED	Special Education	4				4
2012	06200000		HIGH	High Needs	9				4.5
2012	06200000		F	Female	37	529	549	533	5
2012	06200000		M	Male	29	563	545	585	6
2012	06200000		AI	Amer. Ind. or Alaska Nat.	1				7
2012	06200000		AS	Asian	1				8
2012	06200000		BL	Black or Afr. Amer.	1				9
2012	06200000		HS	Hispanic	1				10
2012	06200000		WH	White	62	544	548	557	13
2012	06220000	06220505	ALL	All Students	77	510	506	512	1
2012	06220000	06220505	LOWINC	Low Income	12	504	503	503	3
2012	06220000	06220505	HIGH	High Needs	12	504	503	503	4.5
2012	06220000	06220505	F	Female	46	497	499	492	5
2012	06220000	06220505	M	Male	31	529	516	542	6
2012	06220000	06220505	BL	Black or Afr. Amer.	2				9
2012	06220000	06220505	HS	Hispanic	3				10
2012	06220000	06220505	WH	White	72	516	511	515	13
2012	06220000		ALL	All Students	77	510	506	512	1
2012	06220000		LOWINC	Low Income	12	504	503	503	3
2012	06220000		HIGH	High Needs	12	504	503	503	4.5
2012	06220000		F	Female	46	497	499	492	5
2012	06220000		M	Male	31	529	516	542	6
2012	06220000		BL	Black or Afr. Amer.	2				9
2012	06220000		HS	Hispanic	3				10
2012	06220000		WH	White	72	516	511	515	13
2012	06250000	06250505	ALL	All Students	284	494	486	510	1
2012	06250000	06250505	LOWINC	Low Income	39	460	445	474	3
2012	06250000	06250505	SPED	Special Education	11	409	398	368	4
2012	06250000	06250505	HIGH	High Needs	48	452	436	455	4.5
2012	06250000	06250505	F	Female	152	495	496	508	5
2012	06250000	06250505	M	Male	132	492	474	512	6
2012	06250000	06250505	AI	Amer. Ind. or Alaska Nat.	1				7
2012	06250000	06250505	AS	Asian	6				8
2012	06250000	06250505	BL	Black or Afr. Amer.	3				9
2012	06250000	06250505	HS	Hispanic	5				10
2012	06250000	06250505	MR	Multi-race, Non-Hisp.	1				11
2012	06250000	06250505	WH	White	268	495	487	512	13
2012	06250000		ALL	All Students	284	494	486	510	1
2012	06250000		LOWINC	Low Income	39	460	445	474	3
2012	06250000		SPED	Special Education	11	409	398	368	4
2012	06250000		HIGH	High Needs	48	452	436	455	4.5
2012	06250000		F	Female	152	495	496	508	5
2012	06250000		M	Male	132	492	474	512	6
2012	06250000		AI	Amer. Ind. or Alaska Nat.	1				7
2012	06250000		AS	Asian	6				8
2012	06250000		BL	Black or Afr. Amer.	3				9
2012	06250000		HS	Hispanic	5				10
2012	06250000		MR	Multi-race, Non-Hisp.	1				11
2012	06250000		WH	White	268	495	487	512	13
2012	06350000	06350505	ALL	All Students	109	514	500	528	1
2012	06350000	06350505	LOWINC	Low Income	17	504	503	525	3
2012	06350000	06350505	SPED	Special Education	1				4
2012	06350000	06350505	HIGH	High Needs	18	500	496	520	4.5
2012	06350000	06350505	F	Female	56	521	518	520	5
2012	06350000	06350505	M	Male	53	508	480	535	6
2012	06350000	06350505	AS	Asian	1				8
2012	06350000	06350505	BL	Black or Afr. Amer.	1				9
2012	06350000	06350505	HS	Hispanic	2				10
2012	06350000	06350505	MR	Multi-race, Non-Hisp.	1				11
2012	06350000	06350505	WH	White	104	515	500	530	13
2012	06350000		ALL	All Students	109	514	500	528	1
2012	06350000		LOWINC	Low Income	17	504	503	525	3
2012	06350000		SPED	Special Education	1				4
2012	06350000		HIGH	High Needs	18	500	496	520	4.5
2012	06350000		F	Female	56	521	518	520	5
2012	06350000		M	Male	53	508	480	535	6
2012	06350000		AS	Asian	1				8
2012	06350000		BL	Black or Afr. Amer.	1				9
2012	06350000		HS	Hispanic	2				10
2012	06350000		MR	Multi-race, Non-Hisp.	1				11
2012	06350000		WH	White	104	515	500	530	13
2012	06400000	06400505	ALL	All Students	289	587	586	601	1
2012	06400000	06400505	LOWINC	Low Income	10	439	438	449	3
2012	06400000	06400505	SPED	Special Education	38	488	475	478	4
2012	06400000	06400505	HIGH	High Needs	44	485	475	478	4.5
2012	06400000	06400505	F	Female	153	590	593	594	5
2012	06400000	06400505	M	Male	136	584	579	609	6
2012	06400000	06400505	AS	Asian	16	619	624	661	8
2012	06400000	06400505	BL	Black or Afr. Amer.	13	429	418	431	9
2012	06400000	06400505	HS	Hispanic	11	533	516	545	10
2012	06400000	06400505	MR	Multi-race, Non-Hisp.	5				11
2012	06400000	06400505	WH	White	244	597	598	611	13
2012	06400000		ALL	All Students	290	587	586	601	1
2012	06400000		LOWINC	Low Income	10	439	438	449	3
2012	06400000		SPED	Special Education	39	488	476	479	4
2012	06400000		HIGH	High Needs	45	485	475	479	4.5
2012	06400000		F	Female	154	589	593	594	5
2012	06400000		M	Male	136	584	579	609	6
2012	06400000		AS	Asian	16	619	624	661	8
2012	06400000		BL	Black or Afr. Amer.	13	429	418	431	9
2012	06400000		HS	Hispanic	11	533	516	545	10
2012	06400000		MR	Multi-race, Non-Hisp.	5				11
2012	06400000		WH	White	245	597	597	610	13
2012	06450000	06450505	ALL	All Students	146	492	476	501	1
2012	06450000	06450505	LEP	Lim. English Prof.	1				2
2012	06450000	06450505	LOWINC	Low Income	43	477	455	478	3
2012	06450000	06450505	SPED	Special Education	5				4
2012	06450000	06450505	HIGH	High Needs	48	460	448	471	4.5
2012	06450000	06450505	F	Female	76	502	498	498	5
2012	06450000	06450505	M	Male	70	483	452	503	6
2012	06450000	06450505	AI	Amer. Ind. or Alaska Nat.	2				7
2012	06450000	06450505	AS	Asian	3				8
2012	06450000	06450505	BL	Black or Afr. Amer.	10	409	373	397	9
2012	06450000	06450505	HS	Hispanic	6				10
2012	06450000	06450505	MR	Multi-race, Non-Hisp.	5				11
2012	06450000	06450505	WH	White	120	503	490	513	13
2012	06450000		ALL	All Students	146	492	476	501	1
2012	06450000		LEP	Lim. English Prof.	1				2
2012	06450000		LOWINC	Low Income	43	477	455	478	3
2012	06450000		SPED	Special Education	5				4
2012	06450000		HIGH	High Needs	48	460	448	471	4.5
2012	06450000		F	Female	76	502	498	498	5
2012	06450000		M	Male	70	483	452	503	6
2012	06450000		AI	Amer. Ind. or Alaska Nat.	2				7
2012	06450000		AS	Asian	3				8
2012	06450000		BL	Black or Afr. Amer.	10	409	373	397	9
2012	06450000		HS	Hispanic	6				10
2012	06450000		MR	Multi-race, Non-Hisp.	5				11
2012	06450000		WH	White	120	503	490	513	13
2012	06500000	06500505	ALL	All Students	192	502	503	518	1
2012	06500000	06500505	LOWINC	Low Income	12	511	510	503	3
2012	06500000	06500505	SPED	Special Education	8				4
2012	06500000	06500505	HIGH	High Needs	19	464	471	472	4.5
2012	06500000	06500505	F	Female	98	497	503	498	5
2012	06500000	06500505	M	Male	94	507	504	540	6
2012	06500000	06500505	AS	Asian	2				8
2012	06500000	06500505	MR	Multi-race, Non-Hisp.	3				11
2012	06500000	06500505	WH	White	187	501	503	516	13
2012	06500000		ALL	All Students	192	502	503	518	1
2012	06500000		LOWINC	Low Income	12	511	510	503	3
2012	06500000		SPED	Special Education	8				4
2012	06500000		HIGH	High Needs	19	464	471	472	4.5
2012	06500000		F	Female	98	497	503	498	5
2012	06500000		M	Male	94	507	504	540	6
2012	06500000		AS	Asian	2				8
2012	06500000		MR	Multi-race, Non-Hisp.	3				11
2012	06500000		WH	White	187	501	503	516	13
2012	06550000	06550505	ALL	All Students	156	598	603	622	1
2012	06550000	06550505	LEP	Lim. English Prof.	1				2
2012	06550000	06550505	LOWINC	Low Income	2				3
2012	06550000	06550505	SPED	Special Education	15	527	502	562	4
2012	06550000	06550505	HIGH	High Needs	19	499	479	542	4.5
2012	06550000	06550505	F	Female	79	601	611	603	5
2012	06550000	06550505	M	Male	77	594	596	642	6
2012	06550000	06550505	AS	Asian	5				8
2012	06550000	06550505	BL	Black or Afr. Amer.	3				9
2012	06550000	06550505	HS	Hispanic	5				10
2012	06550000	06550505	WH	White	143	606	611	626	13
2012	06550000		ALL	All Students	157	596	602	621	1
2012	06550000		LEP	Lim. English Prof.	1				2
2012	06550000		LOWINC	Low Income	2				3
2012	06550000		SPED	Special Education	16	520	493	551	4
2012	06550000		HIGH	High Needs	20	495	474	534	4.5
2012	06550000		F	Female	80	599	607	600	5
2012	06550000		M	Male	77	594	596	642	6
2012	06550000		AS	Asian	5				8
2012	06550000		BL	Black or Afr. Amer.	3				9
2012	06550000		HS	Hispanic	5				10
2012	06550000		WH	White	144	604	610	625	13
2012	06580000	06580505	ALL	All Students	258	497	495	513	1
2012	06580000	06580505	LOWINC	Low Income	16	474	476	487	3
2012	06580000	06580505	SPED	Special Education	13	410	372	356	4
2012	06580000	06580505	HIGH	High Needs	28	445	430	430	4.5
2012	06580000	06580505	F	Female	139	491	499	490	5
2012	06580000	06580505	M	Male	119	504	489	540	6
2012	06580000	06580505	HS	Hispanic	5				10
2012	06580000	06580505	MR	Multi-race, Non-Hisp.	4				11
2012	06580000	06580505	HP	Nat. Haw. or Pac. Isl.	3				12
2012	06580000	06580505	WH	White	246	497	494	513	13
2012	06580000		ALL	All Students	258	497	495	513	1
2012	06580000		LOWINC	Low Income	16	474	476	487	3
2012	06580000		SPED	Special Education	13	410	372	356	4
2012	06580000		HIGH	High Needs	28	445	430	430	4.5
2012	06580000		F	Female	139	491	499	490	5
2012	06580000		M	Male	119	504	489	540	6
2012	06580000		HS	Hispanic	5				10
2012	06580000		MR	Multi-race, Non-Hisp.	4				11
2012	06580000		HP	Nat. Haw. or Pac. Isl.	3				12
2012	06580000		WH	White	246	497	494	513	13
2012	06600000	06600505	ALL	All Students	205	550	544	546	1
2012	06600000	06600505	LEP	Lim. English Prof.	1				2
2012	06600000	06600505	LOWINC	Low Income	16	527	535	523	3
2012	06600000	06600505	SPED	Special Education	10	423	450	416	4
2012	06600000	06600505	HIGH	High Needs	26	483	498	484	4.5
2012	06600000	06600505	F	Female	93	553	555	535	5
2012	06600000	06600505	M	Male	112	548	535	555	6
2012	06600000	06600505	AS	Asian	2				8
2012	06600000	06600505	BL	Black or Afr. Amer.	2				9
2012	06600000	06600505	HS	Hispanic	6				10
2012	06600000	06600505	MR	Multi-race, Non-Hisp.	1				11
2012	06600000	06600505	WH	White	194	551	546	548	13
2012	06600000		ALL	All Students	205	550	544	546	1
2012	06600000		LEP	Lim. English Prof.	1				2
2012	06600000		LOWINC	Low Income	16	527	535	523	3
2012	06600000		SPED	Special Education	10	423	450	416	4
2012	06600000		HIGH	High Needs	26	483	498	484	4.5
2012	06600000		F	Female	93	553	555	535	5
2012	06600000		M	Male	112	548	535	555	6
2012	06600000		AS	Asian	2				8
2012	06600000		BL	Black or Afr. Amer.	2				9
2012	06600000		HS	Hispanic	6				10
2012	06600000		MR	Multi-race, Non-Hisp.	1				11
2012	06600000		WH	White	194	551	546	548	13
2012	06650000	06650505	ALL	All Students	162	503	503	508	1
2012	06650000	06650505	LOWINC	Low Income	12	448	438	468	3
2012	06650000	06650505	SPED	Special Education	18	423	414	447	4
2012	06650000	06650505	HIGH	High Needs	29	433	423	458	4.5
2012	06650000	06650505	F	Female	97	505	518	498	5
2012	06650000	06650505	M	Male	65	500	480	523	6
2012	06650000	06650505	BL	Black or Afr. Amer.	1				9
2012	06650000	06650505	HS	Hispanic	4				10
2012	06650000	06650505	MR	Multi-race, Non-Hisp.	2				11
2012	06650000	06650505	HP	Nat. Haw. or Pac. Isl.	1				12
2012	06650000	06650505	WH	White	154	503	504	510	13
2012	06650000		ALL	All Students	163	504	504	508	1
2012	06650000		LOWINC	Low Income	12	448	438	468	3
2012	06650000		SPED	Special Education	19	435	424	448	4
2012	06650000		HIGH	High Needs	30	440	429	458	4.5
2012	06650000		F	Female	98	507	519	498	5
2012	06650000		M	Male	65	500	480	523	6
2012	06650000		BL	Black or Afr. Amer.	1				9
2012	06650000		HS	Hispanic	4				10
2012	06650000		MR	Multi-race, Non-Hisp.	2				11
2012	06650000		HP	Nat. Haw. or Pac. Isl.	1				12
2012	06650000		WH	White	155	504	504	510	13
2012	06700000	06700505	ALL	All Students	71	541	515	532	1
2012	06700000	06700505	LEP	Lim. English Prof.	1				2
2012	06700000	06700505	LOWINC	Low Income	7				3
2012	06700000	06700505	SPED	Special Education	4				4
2012	06700000	06700505	HIGH	High Needs	11	479	497	504	4.5
2012	06700000	06700505	F	Female	38	528	513	520	5
2012	06700000	06700505	M	Male	33	556	519	546	6
2012	06700000	06700505	AS	Asian	1				8
2012	06700000	06700505	BL	Black or Afr. Amer.	1				9
2012	06700000	06700505	MR	Multi-race, Non-Hisp.	2				11
2012	06700000	06700505	WH	White	67	541	512	524	13
2012	06700000		ALL	All Students	71	541	515	532	1
2012	06700000		LEP	Lim. English Prof.	1				2
2012	06700000		LOWINC	Low Income	7				3
2012	06700000		SPED	Special Education	4				4
2012	06700000		HIGH	High Needs	11	479	497	504	4.5
2012	06700000		F	Female	38	528	513	520	5
2012	06700000		M	Male	33	556	519	546	6
2012	06700000		AS	Asian	1				8
2012	06700000		BL	Black or Afr. Amer.	1				9
2012	06700000		MR	Multi-race, Non-Hisp.	2				11
2012	06700000		WH	White	67	541	512	524	13
2012	06720000	06720505	ALL	All Students	42	525	519	544	1
2012	06720000	06720505	LOWINC	Low Income	5				3
2012	06720000	06720505	SPED	Special Education	1				4
2012	06720000	06720505	HIGH	High Needs	6				4.5
2012	06720000	06720505	F	Female	20	521	520	511	5
2012	06720000	06720505	M	Male	22	529	519	574	6
2012	06720000	06720505	MR	Multi-race, Non-Hisp.	1				11
2012	06720000	06720505	WH	White	41	524	519	543	13
2012	06720000		ALL	All Students	42	525	519	544	1
2012	06720000		LOWINC	Low Income	5				3
2012	06720000		SPED	Special Education	1				4
2012	06720000		HIGH	High Needs	6				4.5
2012	06720000		F	Female	20	521	520	511	5
2012	06720000		M	Male	22	529	519	574	6
2012	06720000		MR	Multi-race, Non-Hisp.	1				11
2012	06720000		WH	White	41	524	519	543	13
2012	06730000	06730505	ALL	All Students	195	536	517	581	1
2012	06730000	06730505	LEP	Lim. English Prof.	1				2
2012	06730000	06730505	LOWINC	Low Income	2				3
2012	06730000	06730505	SPED	Special Education	5				4
2012	06730000	06730505	HIGH	High Needs	8				4.5
2012	06730000	06730505	F	Female	86	532	518	559	5
2012	06730000	06730505	M	Male	109	538	516	597	6
2012	06730000	06730505	AS	Asian	9				8
2012	06730000	06730505	BL	Black or Afr. Amer.	1				9
2012	06730000	06730505	HS	Hispanic	2				10
2012	06730000	06730505	MR	Multi-race, Non-Hisp.	1				11
2012	06730000	06730505	WH	White	182	534	516	578	13
2012	06730000		ALL	All Students	195	536	517	581	1
2012	06730000		LEP	Lim. English Prof.	1				2
2012	06730000		LOWINC	Low Income	2				3
2012	06730000		SPED	Special Education	5				4
2012	06730000		HIGH	High Needs	8				4.5
2012	06730000		F	Female	86	532	518	559	5
2012	06730000		M	Male	109	538	516	597	6
2012	06730000		AS	Asian	9				8
2012	06730000		BL	Black or Afr. Amer.	1				9
2012	06730000		HS	Hispanic	2				10
2012	06730000		MR	Multi-race, Non-Hisp.	1				11
2012	06730000		WH	White	182	534	516	578	13
2012	06740000	06740505	ALL	All Students	39	506	486	511	1
2012	06740000	06740505	LEP	Lim. English Prof.	2				2
2012	06740000	06740505	LOWINC	Low Income	14	454	453	476	3
2012	06740000	06740505	SPED	Special Education	1				4
2012	06740000	06740505	HIGH	High Needs	15	449	449	472	4.5
2012	06740000	06740505	F	Female	22	471	465	463	5
2012	06740000	06740505	M	Male	17	552	515	572	6
2012	06740000	06740505	AS	Asian	1				8
2012	06740000	06740505	HS	Hispanic	3				10
2012	06740000	06740505	WH	White	35	517	496	516	13
2012	06740000		ALL	All Students	39	506	486	511	1
2012	06740000		LEP	Lim. English Prof.	2				2
2012	06740000		LOWINC	Low Income	14	454	453	476	3
2012	06740000		SPED	Special Education	1				4
2012	06740000		HIGH	High Needs	15	449	449	472	4.5
2012	06740000		F	Female	22	471	465	463	5
2012	06740000		M	Male	17	552	515	572	6
2012	06740000		AS	Asian	1				8
2012	06740000		HS	Hispanic	3				10
2012	06740000		WH	White	35	517	496	516	13
2012	06750000	06750505	ALL	All Students	167	576	567	579	1
2012	06750000	06750505	LOWINC	Low Income	3				3
2012	06750000	06750505	SPED	Special Education	15	459	450	436	4
2012	06750000	06750505	HIGH	High Needs	18	475	474	459	4.5
2012	06750000	06750505	F	Female	83	575	563	553	5
2012	06750000	06750505	M	Male	84	577	571	605	6
2012	06750000	06750505	AS	Asian	3				8
2012	06750000	06750505	HS	Hispanic	1				10
2012	06750000	06750505	WH	White	163	574	564	576	13
2012	06750000		ALL	All Students	168	574	566	577	1
2012	06750000		LOWINC	Low Income	3				3
2012	06750000		SPED	Special Education	16	448	445	428	4
2012	06750000		HIGH	High Needs	19	465	469	452	4.5
2012	06750000		F	Female	84	571	560	550	5
2012	06750000		M	Male	84	577	571	605	6
2012	06750000		AS	Asian	3				8
2012	06750000		HS	Hispanic	1				10
2012	06750000		WH	White	164	572	563	575	13
2012	06800000	06800505	ALL	All Students	254	522	515	541	1
2012	06800000	06800505	LEP	Lim. English Prof.	1				2
2012	06800000	06800505	LOWINC	Low Income	17	482	464	509	3
2012	06800000	06800505	SPED	Special Education	22	472	440	453	4
2012	06800000	06800505	HIGH	High Needs	38	477	451	480	4.5
2012	06800000	06800505	F	Female	125	513	522	518	5
2012	06800000	06800505	M	Male	129	530	508	564	6
2012	06800000	06800505	AI	Amer. Ind. or Alaska Nat.	1				7
2012	06800000	06800505	AS	Asian	6				8
2012	06800000	06800505	BL	Black or Afr. Amer.	10	454	450	458	9
2012	06800000	06800505	HS	Hispanic	8				10
2012	06800000	06800505	MR	Multi-race, Non-Hisp.	3				11
2012	06800000	06800505	WH	White	226	523	514	544	13
2012	06800000		ALL	All Students	254	522	515	541	1
2012	06800000		LEP	Lim. English Prof.	1				2
2012	06800000		LOWINC	Low Income	17	482	464	509	3
2012	06800000		SPED	Special Education	22	472	440	453	4
2012	06800000		HIGH	High Needs	38	477	451	480	4.5
2012	06800000		F	Female	125	513	522	518	5
2012	06800000		M	Male	129	530	508	564	6
2012	06800000		AI	Amer. Ind. or Alaska Nat.	1				7
2012	06800000		AS	Asian	6				8
2012	06800000		BL	Black or Afr. Amer.	10	454	450	458	9
2012	06800000		HS	Hispanic	8				10
2012	06800000		MR	Multi-race, Non-Hisp.	3				11
2012	06800000		WH	White	226	523	514	544	13
2012	06830000	06830505	ALL	All Students	110	531	507	540	1
2012	06830000	06830505	LOWINC	Low Income	4				3
2012	06830000	06830505	SPED	Special Education	6				4
2012	06830000	06830505	HIGH	High Needs	9				4.5
2012	06830000	06830505	F	Female	66	524	516	529	5
2012	06830000	06830505	M	Male	44	541	493	557	6
2012	06830000	06830505	AS	Asian	3				8
2012	06830000	06830505	MR	Multi-race, Non-Hisp.	2				11
2012	06830000	06830505	WH	White	105	532	509	540	13
2012	06830000		ALL	All Students	110	531	507	540	1
2012	06830000		LOWINC	Low Income	4				3
2012	06830000		SPED	Special Education	6				4
2012	06830000		HIGH	High Needs	9				4.5
2012	06830000		F	Female	66	524	516	529	5
2012	06830000		M	Male	44	541	493	557	6
2012	06830000		AS	Asian	3				8
2012	06830000		MR	Multi-race, Non-Hisp.	2				11
2012	06830000		WH	White	105	532	509	540	13
2012	06900000	06900505	ALL	All Students	290	541	543	554	1
2012	06900000	06900505	LEP	Lim. English Prof.	1				2
2012	06900000	06900505	LOWINC	Low Income	18	490	450	476	3
2012	06900000	06900505	SPED	Special Education	18	446	439	414	4
2012	06900000	06900505	HIGH	High Needs	32	482	458	463	4.5
2012	06900000	06900505	F	Female	146	533	551	537	5
2012	06900000	06900505	M	Male	144	549	536	571	6
2012	06900000	06900505	AS	Asian	5				8
2012	06900000	06900505	BL	Black or Afr. Amer.	4				9
2012	06900000	06900505	HS	Hispanic	3				10
2012	06900000	06900505	MR	Multi-race, Non-Hisp.	2				11
2012	06900000	06900505	WH	White	276	542	544	554	13
2012	06900000		ALL	All Students	290	541	543	554	1
2012	06900000		LEP	Lim. English Prof.	1				2
2012	06900000		LOWINC	Low Income	18	490	450	476	3
2012	06900000		SPED	Special Education	18	446	439	414	4
2012	06900000		HIGH	High Needs	32	482	458	463	4.5
2012	06900000		F	Female	146	533	551	537	5
2012	06900000		M	Male	144	549	536	571	6
2012	06900000		AS	Asian	5				8
2012	06900000		BL	Black or Afr. Amer.	4				9
2012	06900000		HS	Hispanic	3				10
2012	06900000		MR	Multi-race, Non-Hisp.	2				11
2012	06900000		WH	White	276	542	544	554	13
