Year,Org_code,DistrictName,SchoolName,Subject,Group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal
2012,07650000,"Southern Berkshire",District,BIO,"All Students",16,30,30,56,7,13,1,2,54
2012,07650000,"Southern Berkshire",District,BIO,"Non-Low Income",13,33,20,51,6,15,0,0,39
2012,07650000,"Southern Berkshire",District,BIO,"Low Income",3,20,10,67,1,7,1,7,15
2012,07650000,"Southern Berkshire",District,BIO,Male,7,24,16,55,6,21,0,0,29
2012,07650000,"Southern Berkshire",District,BIO,Female,9,36,14,56,1,4,1,4,25
2012,07650000,"Southern Berkshire",District,BIO,"High Needs",4,17,14,58,5,21,1,4,24
2012,07650000,"Southern Berkshire",District,BIO,White,15,31,27,55,6,12,1,2,49
2012,07650000,"Southern Berkshire",District,BIO,"Students with Disabilities",1,7,8,53,5,33,1,7,15
2012,07650000,"Southern Berkshire",District,BIO,"Non-Title I",16,30,30,56,7,13,1,2,54
2012,07650505,"Southern Berkshire","Mt Everett Regional",BIO,"All Students",16,30,29,55,7,13,1,2,53
2012,07650505,"Southern Berkshire","Mt Everett Regional",BIO,"Non-Low Income",13,34,19,50,6,16,0,0,38
2012,07650505,"Southern Berkshire","Mt Everett Regional",BIO,"Low Income",3,20,10,67,1,7,1,7,15
2012,07650505,"Southern Berkshire","Mt Everett Regional",BIO,Male,7,24,16,55,6,21,0,0,29
2012,07650505,"Southern Berkshire","Mt Everett Regional",BIO,Female,9,38,13,54,1,4,1,4,24
2012,07650505,"Southern Berkshire","Mt Everett Regional",BIO,"High Needs",4,17,14,58,5,21,1,4,24
2012,07650505,"Southern Berkshire","Mt Everett Regional",BIO,White,15,31,26,54,6,13,1,2,48
2012,07650505,"Southern Berkshire","Mt Everett Regional",BIO,"Students with Disabilities",1,7,8,53,5,33,1,7,15
2012,07650505,"Southern Berkshire","Mt Everett Regional",BIO,"Non-Title I",16,30,29,55,7,13,1,2,53
2012,07660000,Southwick-Tolland,District,BIO,"All Students",15,28,27,50,10,19,2,4,54
2012,07660000,Southwick-Tolland,District,BIO,"Non-Low Income",13,28,26,55,7,15,1,2,47
2012,07660000,Southwick-Tolland,District,BIO,Male,11,35,13,42,6,19,1,3,31
2012,07660000,Southwick-Tolland,District,BIO,Female,4,17,14,61,4,17,1,4,23
2012,07660000,Southwick-Tolland,District,BIO,"High Needs",2,17,1,8,7,58,2,17,12
2012,07660000,Southwick-Tolland,District,BIO,White,15,29,27,52,9,17,1,2,52
2012,07660000,Southwick-Tolland,District,BIO,"Non-Title I",15,28,27,50,10,19,2,4,54
2012,07660505,Southwick-Tolland,"Southwick-Tolland Regional High",BIO,"All Students",15,29,25,49,9,18,2,4,51
2012,07660505,Southwick-Tolland,"Southwick-Tolland Regional High",BIO,"Non-Low Income",13,30,24,55,6,14,1,2,44
2012,07660505,Southwick-Tolland,"Southwick-Tolland Regional High",BIO,Male,11,38,12,41,5,17,1,3,29
2012,07660505,Southwick-Tolland,"Southwick-Tolland Regional High",BIO,Female,4,18,13,59,4,18,1,5,22
2012,07660505,Southwick-Tolland,"Southwick-Tolland Regional High",BIO,"High Needs",2,18,1,9,6,55,2,18,11
2012,07660505,Southwick-Tolland,"Southwick-Tolland Regional High",BIO,White,15,31,25,51,8,16,1,2,49
2012,07660505,Southwick-Tolland,"Southwick-Tolland Regional High",BIO,"Non-Title I",15,29,25,49,9,18,2,4,51
2012,07670000,"Spencer-E Brookfield",District,BIO,"All Students",1,2,23,37,28,45,10,16,62
2012,07670000,"Spencer-E Brookfield",District,BIO,"Non-Low Income",1,2,20,43,19,41,6,13,46
2012,07670000,"Spencer-E Brookfield",District,BIO,"Low Income",0,0,3,19,9,56,4,25,16
2012,07670000,"Spencer-E Brookfield",District,BIO,Male,0,0,14,40,14,40,7,20,35
2012,07670000,"Spencer-E Brookfield",District,BIO,Female,1,4,9,33,14,52,3,11,27
2012,07670000,"Spencer-E Brookfield",District,BIO,"High Needs",0,0,3,11,16,59,8,30,27
2012,07670000,"Spencer-E Brookfield",District,BIO,White,1,2,22,40,24,44,8,15,55
2012,07670000,"Spencer-E Brookfield",District,BIO,"Students with Disabilities",0,0,0,0,11,61,7,39,18
2012,07670000,"Spencer-E Brookfield",District,BIO,"Non-Title I",1,2,23,37,28,45,10,16,62
2012,07670505,"Spencer-E Brookfield","David Prouty High",BIO,"All Students",1,2,20,41,22,45,6,12,49
2012,07670505,"Spencer-E Brookfield","David Prouty High",BIO,"Non-Low Income",1,3,17,49,14,40,3,9,35
2012,07670505,"Spencer-E Brookfield","David Prouty High",BIO,"Low Income",0,0,3,21,8,57,3,21,14
2012,07670505,"Spencer-E Brookfield","David Prouty High",BIO,Male,0,0,12,46,9,35,5,19,26
2012,07670505,"Spencer-E Brookfield","David Prouty High",BIO,Female,1,4,8,35,13,57,1,4,23
2012,07670505,"Spencer-E Brookfield","David Prouty High",BIO,"High Needs",0,0,3,15,11,55,6,30,20
2012,07670505,"Spencer-E Brookfield","David Prouty High",BIO,White,1,2,19,43,19,43,5,11,44
2012,07670505,"Spencer-E Brookfield","David Prouty High",BIO,"Students with Disabilities",0,0,0,0,6,55,5,45,11
2012,07670505,"Spencer-E Brookfield","David Prouty High",BIO,"Non-Title I",1,2,20,41,22,45,6,12,49
2012,07700000,Tantasqua,District,BIO,"All Students",36,43,40,48,4,5,3,4,83
2012,07700000,Tantasqua,District,BIO,"Non-Low Income",30,42,36,51,3,4,2,3,71
2012,07700000,Tantasqua,District,BIO,"Low Income",6,50,4,33,1,8,1,8,12
2012,07700000,Tantasqua,District,BIO,Male,18,50,17,47,0,0,1,3,36
2012,07700000,Tantasqua,District,BIO,Female,18,38,23,49,4,9,2,4,47
2012,07700000,Tantasqua,District,BIO,"High Needs",6,40,4,27,2,13,3,20,15
2012,07700000,Tantasqua,District,BIO,White,34,43,39,49,4,5,3,4,80
2012,07700000,Tantasqua,District,BIO,"Non-Title I",36,44,40,49,3,4,3,4,82
2012,07700000,Tantasqua,District,PHY,"All Students",13,7,95,48,83,42,9,5,200
2012,07700000,Tantasqua,District,PHY,"Non-Low Income",10,6,80,51,63,40,4,3,157
2012,07700000,Tantasqua,District,PHY,"Low Income",3,7,15,35,20,47,5,12,43
2012,07700000,Tantasqua,District,PHY,Male,11,10,51,47,39,36,7,6,108
2012,07700000,Tantasqua,District,PHY,Female,2,2,44,48,44,48,2,2,92
2012,07700000,Tantasqua,District,PHY,"High Needs",3,5,18,31,29,50,8,14,58
2012,07700000,Tantasqua,District,PHY,Hispanic/Latino,0,0,4,36,6,55,1,9,11
2012,07700000,Tantasqua,District,PHY,White,13,8,81,47,71,41,8,5,173
2012,07700000,Tantasqua,District,PHY,"Students with Disabilities",0,0,4,18,13,59,5,23,22
2012,07700000,Tantasqua,District,PHY,"Non-Title I",13,7,94,48,82,42,7,4,196
2012,07700505,Tantasqua,"Tantasqua Regional Sr High",BIO,"All Students",31,48,34,52,0,0,0,0,65
2012,07700505,Tantasqua,"Tantasqua Regional Sr High",BIO,"Non-Low Income",28,47,32,53,0,0,0,0,60
2012,07700505,Tantasqua,"Tantasqua Regional Sr High",BIO,Male,14,50,14,50,0,0,0,0,28
2012,07700505,Tantasqua,"Tantasqua Regional Sr High",BIO,Female,17,46,20,54,0,0,0,0,37
2012,07700505,Tantasqua,"Tantasqua Regional Sr High",BIO,White,29,47,33,53,0,0,0,0,62
2012,07700505,Tantasqua,"Tantasqua Regional Sr High",BIO,"Non-Title I",31,48,34,52,0,0,0,0,65
2012,07700505,Tantasqua,"Tantasqua Regional Sr High",PHY,"All Students",8,8,58,55,37,35,2,2,105
2012,07700505,Tantasqua,"Tantasqua Regional Sr High",PHY,"Non-Low Income",7,8,53,57,31,33,2,2,93
2012,07700505,Tantasqua,"Tantasqua Regional Sr High",PHY,"Low Income",1,8,5,42,6,50,0,0,12
2012,07700505,Tantasqua,"Tantasqua Regional Sr High",PHY,Male,7,15,24,52,14,30,1,2,46
2012,07700505,Tantasqua,"Tantasqua Regional Sr High",PHY,Female,1,2,34,58,23,39,1,2,59
2012,07700505,Tantasqua,"Tantasqua Regional Sr High",PHY,"High Needs",1,7,6,40,7,47,1,7,15
2012,07700505,Tantasqua,"Tantasqua Regional Sr High",PHY,White,8,9,51,55,31,34,2,2,92
2012,07700505,Tantasqua,"Tantasqua Regional Sr High",PHY,"Non-Title I",8,8,58,55,37,35,2,2,105
2012,07700605,Tantasqua,"Tantasqua Regional Vocational",BIO,"All Students",4,33,6,50,1,8,1,8,12
2012,07700605,Tantasqua,"Tantasqua Regional Vocational",BIO,White,4,33,6,50,1,8,1,8,12
2012,07700605,Tantasqua,"Tantasqua Regional Vocational",BIO,"Non-Title I",4,36,6,55,0,0,1,9,11
2012,07700605,Tantasqua,"Tantasqua Regional Vocational",PHY,"All Students",5,6,35,39,43,48,7,8,90
2012,07700605,Tantasqua,"Tantasqua Regional Vocational",PHY,"Non-Low Income",3,5,26,43,29,48,2,3,60
2012,07700605,Tantasqua,"Tantasqua Regional Vocational",PHY,"Low Income",2,7,9,30,14,47,5,17,30
2012,07700605,Tantasqua,"Tantasqua Regional Vocational",PHY,Male,4,7,26,43,25,41,6,10,61
2012,07700605,Tantasqua,"Tantasqua Regional Vocational",PHY,Female,1,3,9,31,18,62,1,3,29
2012,07700605,Tantasqua,"Tantasqua Regional Vocational",PHY,"High Needs",2,5,11,27,21,51,7,17,41
2012,07700605,Tantasqua,"Tantasqua Regional Vocational",PHY,White,5,7,28,37,37,49,6,8,76
2012,07700605,Tantasqua,"Tantasqua Regional Vocational",PHY,"Students with Disabilities",0,0,3,19,9,56,4,25,16
2012,07700605,Tantasqua,"Tantasqua Regional Vocational",PHY,"Non-Title I",5,6,34,40,42,49,5,6,86
2012,07730000,Triton,District,BIO,"All Students",40,21,103,55,33,18,12,6,188
2012,07730000,Triton,District,BIO,"Non-Low Income",37,24,91,58,23,15,5,3,156
2012,07730000,Triton,District,BIO,"Low Income",3,9,12,38,10,31,7,22,32
2012,07730000,Triton,District,BIO,Male,18,20,50,55,16,18,7,8,91
2012,07730000,Triton,District,BIO,Female,22,23,53,55,17,18,5,5,97
2012,07730000,Triton,District,BIO,"High Needs",3,6,15,31,18,38,12,25,48
2012,07730000,Triton,District,BIO,White,39,22,100,57,31,18,6,3,176
2012,07730000,Triton,District,BIO,"Students with Disabilities",0,0,4,14,12,43,12,43,28
2012,07730000,Triton,District,BIO,"Non-Title I",40,21,103,55,33,18,12,6,188
2012,07730505,Triton,"Triton Regional High School",BIO,"All Students",39,21,101,55,33,18,9,5,182
2012,07730505,Triton,"Triton Regional High School",BIO,"Non-Low Income",36,24,90,60,23,15,2,1,151
2012,07730505,Triton,"Triton Regional High School",BIO,"Low Income",3,10,11,35,10,32,7,23,31
2012,07730505,Triton,"Triton Regional High School",BIO,Male,17,20,48,55,16,18,6,7,87
2012,07730505,Triton,"Triton Regional High School",BIO,Female,22,23,53,56,17,18,3,3,95
2012,07730505,Triton,"Triton Regional High School",BIO,"High Needs",3,7,14,32,18,41,9,20,44
2012,07730505,Triton,"Triton Regional High School",BIO,White,38,22,98,57,31,18,5,3,172
2012,07730505,Triton,"Triton Regional High School",BIO,"Students with Disabilities",0,0,4,16,12,48,9,36,25
2012,07730505,Triton,"Triton Regional High School",BIO,"Non-Title I",39,21,101,55,33,18,9,5,182
2012,07750000,Wachusett,District,BIO,"All Students",2,6,12,38,8,25,10,31,32
2012,07750000,Wachusett,District,BIO,"Non-Low Income",2,8,9,35,6,23,9,35,26
2012,07750000,Wachusett,District,BIO,Male,1,4,8,32,6,24,10,40,25
2012,07750000,Wachusett,District,BIO,"High Needs",0,0,6,29,5,24,10,48,21
2012,07750000,Wachusett,District,BIO,White,1,3,11,38,8,28,9,31,29
2012,07750000,Wachusett,District,BIO,"Students with Disabilities",0,0,4,22,4,22,10,56,18
2012,07750000,Wachusett,District,BIO,"Non-Title I",2,6,12,39,7,23,10,32,31
2012,07750000,Wachusett,District,PHY,"All Students",133,27,293,59,66,13,5,1,497
2012,07750000,Wachusett,District,PHY,"Non-Low Income",129,28,270,59,57,12,4,1,460
2012,07750000,Wachusett,District,PHY,"Low Income",4,11,23,62,9,24,1,3,37
2012,07750000,Wachusett,District,PHY,Male,76,32,133,56,28,12,2,1,239
2012,07750000,Wachusett,District,PHY,Female,57,22,160,62,38,15,3,1,258
2012,07750000,Wachusett,District,PHY,"High Needs",7,10,35,48,28,38,3,4,73
2012,07750000,Wachusett,District,PHY,"African American",2,14,7,50,4,29,1,7,14
2012,07750000,Wachusett,District,PHY,Asian,7,54,3,23,3,23,0,0,13
2012,07750000,Wachusett,District,PHY,Hispanic/Latino,5,24,12,57,4,19,0,0,21
2012,07750000,Wachusett,District,PHY,White,116,26,270,61,54,12,4,1,444
2012,07750000,Wachusett,District,PHY,"Students with Disabilities",3,7,14,33,23,55,2,5,42
2012,07750000,Wachusett,District,PHY,"Non-Title I",133,27,293,59,66,13,5,1,497
2012,07750000,Wachusett,District,TEC,"All Students",0,0,2,11,11,58,6,32,19
2012,07750000,Wachusett,District,TEC,"Non-Low Income",0,0,2,15,8,62,3,23,13
2012,07750000,Wachusett,District,TEC,Male,0,0,1,10,6,60,3,30,10
2012,07750000,Wachusett,District,TEC,"High Needs",0,0,0,0,7,54,6,46,13
2012,07750000,Wachusett,District,TEC,White,0,0,2,14,8,57,4,29,14
2012,07750000,Wachusett,District,TEC,"Students with Disabilities",0,0,0,0,5,50,5,50,10
2012,07750000,Wachusett,District,TEC,"Non-Title I",0,0,2,11,10,56,6,33,18
2012,07750505,Wachusett,"Wachusett Regional High",BIO,"All Students",2,9,8,36,5,23,7,32,22
2012,07750505,Wachusett,"Wachusett Regional High",BIO,"Non-Low Income",2,11,8,42,3,16,6,32,19
2012,07750505,Wachusett,"Wachusett Regional High",BIO,Male,1,5,7,37,4,21,7,37,19
2012,07750505,Wachusett,"Wachusett Regional High",BIO,"High Needs",0,0,2,15,4,31,7,54,13
2012,07750505,Wachusett,"Wachusett Regional High",BIO,White,1,5,8,40,5,25,6,30,20
2012,07750505,Wachusett,"Wachusett Regional High",BIO,"Students with Disabilities",0,0,2,17,3,25,7,58,12
2012,07750505,Wachusett,"Wachusett Regional High",BIO,"Non-Title I",2,9,8,36,5,23,7,32,22
2012,07750505,Wachusett,"Wachusett Regional High",PHY,"All Students",132,27,290,59,62,13,5,1,489
2012,07750505,Wachusett,"Wachusett Regional High",PHY,"Non-Low Income",128,28,269,59,53,12,4,1,454
2012,07750505,Wachusett,"Wachusett Regional High",PHY,"Low Income",4,11,21,60,9,26,1,3,35
2012,07750505,Wachusett,"Wachusett Regional High",PHY,Male,76,32,131,56,27,11,2,1,236
2012,07750505,Wachusett,"Wachusett Regional High",PHY,Female,56,22,159,63,35,14,3,1,253
2012,07750505,Wachusett,"Wachusett Regional High",PHY,"High Needs",7,10,33,47,27,39,3,4,70
2012,07750505,Wachusett,"Wachusett Regional High",PHY,"African American",2,15,7,54,3,23,1,8,13
2012,07750505,Wachusett,"Wachusett Regional High",PHY,Asian,7,54,3,23,3,23,0,0,13
2012,07750505,Wachusett,"Wachusett Regional High",PHY,Hispanic/Latino,5,25,11,55,4,20,0,0,20
2012,07750505,Wachusett,"Wachusett Regional High",PHY,White,115,26,268,61,51,12,4,1,438
2012,07750505,Wachusett,"Wachusett Regional High",PHY,"Students with Disabilities",3,7,14,34,22,54,2,5,41
2012,07750505,Wachusett,"Wachusett Regional High",PHY,"Non-Title I",132,27,290,59,62,13,5,1,489
2012,07750505,Wachusett,"Wachusett Regional High",TEC,"All Students",0,0,2,13,9,56,5,31,16
2012,07750505,Wachusett,"Wachusett Regional High",TEC,"Non-Low Income",0,0,2,20,6,60,2,20,10
2012,07750505,Wachusett,"Wachusett Regional High",TEC,"High Needs",0,0,0,0,6,55,5,45,11
2012,07750505,Wachusett,"Wachusett Regional High",TEC,White,0,0,2,18,6,55,3,27,11
2012,07750505,Wachusett,"Wachusett Regional High",TEC,"Non-Title I",0,0,2,13,9,56,5,31,16
2012,07780000,"Quaboag Regional",District,BIO,"All Students",25,37,32,47,9,13,2,3,68
2012,07780000,"Quaboag Regional",District,BIO,"Non-Low Income",19,43,19,43,4,9,2,5,44
2012,07780000,"Quaboag Regional",District,BIO,"Low Income",6,25,13,54,5,21,0,0,24
2012,07780000,"Quaboag Regional",District,BIO,Male,9,53,6,35,2,12,0,0,17
2012,07780000,"Quaboag Regional",District,BIO,Female,16,31,26,51,7,14,2,4,51
2012,07780000,"Quaboag Regional",District,BIO,"High Needs",6,21,15,54,5,18,2,7,28
2012,07780000,"Quaboag Regional",District,BIO,White,24,39,28,46,8,13,1,2,61
2012,07780000,"Quaboag Regional",District,BIO,"Non-Title I",25,37,32,47,9,13,2,3,68
2012,07780000,"Quaboag Regional",District,TEC,"All Students",4,14,12,41,9,31,4,14,29
2012,07780000,"Quaboag Regional",District,TEC,"Non-Low Income",4,27,8,53,3,20,0,0,15
2012,07780000,"Quaboag Regional",District,TEC,"Low Income",0,0,4,29,6,43,4,29,14
2012,07780000,"Quaboag Regional",District,TEC,Male,4,20,9,45,4,20,3,15,20
2012,07780000,"Quaboag Regional",District,TEC,"High Needs",0,0,4,27,7,47,4,27,15
2012,07780000,"Quaboag Regional",District,TEC,White,4,19,10,48,5,24,2,10,21
2012,07780000,"Quaboag Regional",District,TEC,"Non-Title I",4,14,12,41,9,31,4,14,29
2012,07780505,"Quaboag Regional","Quaboag Regional High",BIO,"All Students",25,37,31,46,9,13,2,3,67
2012,07780505,"Quaboag Regional","Quaboag Regional High",BIO,"Non-Low Income",19,44,18,42,4,9,2,5,43
2012,07780505,"Quaboag Regional","Quaboag Regional High",BIO,"Low Income",6,25,13,54,5,21,0,0,24
2012,07780505,"Quaboag Regional","Quaboag Regional High",BIO,Male,9,53,6,35,2,12,0,0,17
2012,07780505,"Quaboag Regional","Quaboag Regional High",BIO,Female,16,32,25,50,7,14,2,4,50
2012,07780505,"Quaboag Regional","Quaboag Regional High",BIO,"High Needs",6,21,15,54,5,18,2,7,28
2012,07780505,"Quaboag Regional","Quaboag Regional High",BIO,White,24,40,27,45,8,13,1,2,60
2012,07780505,"Quaboag Regional","Quaboag Regional High",BIO,"Non-Title I",25,37,31,46,9,13,2,3,67
2012,07780505,"Quaboag Regional","Quaboag Regional High",TEC,"All Students",3,11,12,43,9,32,4,14,28
2012,07780505,"Quaboag Regional","Quaboag Regional High",TEC,"Non-Low Income",3,21,8,57,3,21,0,0,14
2012,07780505,"Quaboag Regional","Quaboag Regional High",TEC,"Low Income",0,0,4,29,6,43,4,29,14
2012,07780505,"Quaboag Regional","Quaboag Regional High",TEC,Male,3,16,9,47,4,21,3,16,19
2012,07780505,"Quaboag Regional","Quaboag Regional High",TEC,"High Needs",0,0,4,27,7,47,4,27,15
2012,07780505,"Quaboag Regional","Quaboag Regional High",TEC,White,3,15,10,50,5,25,2,10,20
2012,07780505,"Quaboag Regional","Quaboag Regional High",TEC,"Non-Title I",3,11,12,43,9,32,4,14,28
2012,07800000,Whitman-Hanson,District,BIO,"All Students",80,29,138,49,48,17,14,5,280
2012,07800000,Whitman-Hanson,District,BIO,"Non-Low Income",68,32,108,51,29,14,5,2,210
2012,07800000,Whitman-Hanson,District,BIO,"Low Income",12,17,30,43,19,27,9,13,70
2012,07800000,Whitman-Hanson,District,BIO,Male,40,28,69,49,25,18,8,6,142
2012,07800000,Whitman-Hanson,District,BIO,Female,40,29,69,50,23,17,6,4,138
2012,07800000,Whitman-Hanson,District,BIO,"High Needs",12,13,38,40,31,33,13,14,94
2012,07800000,Whitman-Hanson,District,BIO,White,78,30,131,50,40,15,11,4,260
2012,07800000,Whitman-Hanson,District,BIO,"Students with Disabilities",0,0,11,23,23,49,13,28,47
2012,07800000,Whitman-Hanson,District,BIO,"Non-Title I",80,29,138,49,48,17,14,5,280
2012,07800505,Whitman-Hanson,"Whitman Hanson Regional",BIO,"All Students",80,30,134,49,45,17,12,4,271
2012,07800505,Whitman-Hanson,"Whitman Hanson Regional",BIO,"Non-Low Income",68,33,107,52,27,13,4,2,206
2012,07800505,Whitman-Hanson,"Whitman Hanson Regional",BIO,"Low Income",12,18,27,42,18,28,8,12,65
2012,07800505,Whitman-Hanson,"Whitman Hanson Regional",BIO,Male,40,29,66,49,23,17,7,5,136
2012,07800505,Whitman-Hanson,"Whitman Hanson Regional",BIO,Female,40,30,68,50,22,16,5,4,135
2012,07800505,Whitman-Hanson,"Whitman Hanson Regional",BIO,"High Needs",12,14,35,40,29,33,11,13,87
2012,07800505,Whitman-Hanson,"Whitman Hanson Regional",BIO,White,78,31,128,51,37,15,9,4,252
2012,07800505,Whitman-Hanson,"Whitman Hanson Regional",BIO,"Students with Disabilities",0,0,10,23,22,51,11,26,43
2012,07800505,Whitman-Hanson,"Whitman Hanson Regional",BIO,"Non-Title I",80,30,134,49,45,17,12,4,271
2012,08010000,"Assabet Valley Regional Vocational Technical",District,BIO,"All Students",55,24,126,55,43,19,4,2,228
2012,08010000,"Assabet Valley Regional Vocational Technical",District,BIO,"Non-Low Income",37,25,82,55,26,18,3,2,148
2012,08010000,"Assabet Valley Regional Vocational Technical",District,BIO,"Low Income",18,23,44,55,17,21,1,1,80
2012,08010000,"Assabet Valley Regional Vocational Technical",District,BIO,Male,28,22,74,58,22,17,3,2,127
2012,08010000,"Assabet Valley Regional Vocational Technical",District,BIO,Female,27,27,52,51,21,21,1,1,101
2012,08010000,"Assabet Valley Regional Vocational Technical",District,BIO,"High Needs",21,17,65,51,37,29,4,3,127
2012,08010000,"Assabet Valley Regional Vocational Technical",District,BIO,Hispanic/Latino,4,10,27,68,8,20,1,3,40
2012,08010000,"Assabet Valley Regional Vocational Technical",District,BIO,White,49,27,95,53,33,18,3,2,180
2012,08010000,"Assabet Valley Regional Vocational Technical",District,BIO,"ELL and Former ELL",2,20,5,50,2,20,1,10,10
2012,08010000,"Assabet Valley Regional Vocational Technical",District,BIO,"Students with Disabilities",5,8,26,41,30,47,3,5,64
2012,08010000,"Assabet Valley Regional Vocational Technical",District,BIO,"Non-Title I",53,27,114,58,29,15,1,1,197
2012,08010000,"Assabet Valley Regional Vocational Technical",District,BIO,"Title I",2,6,12,39,14,45,3,10,31
2012,08010605,"Assabet Valley Regional Vocational Technical","Assabet Valley Vocational High School",BIO,"All Students",55,24,126,55,43,19,4,2,228
2012,08010605,"Assabet Valley Regional Vocational Technical","Assabet Valley Vocational High School",BIO,"Non-Low Income",37,25,82,55,26,18,3,2,148
2012,08010605,"Assabet Valley Regional Vocational Technical","Assabet Valley Vocational High School",BIO,"Low Income",18,23,44,55,17,21,1,1,80
2012,08010605,"Assabet Valley Regional Vocational Technical","Assabet Valley Vocational High School",BIO,Male,28,22,74,58,22,17,3,2,127
2012,08010605,"Assabet Valley Regional Vocational Technical","Assabet Valley Vocational High School",BIO,Female,27,27,52,51,21,21,1,1,101
2012,08010605,"Assabet Valley Regional Vocational Technical","Assabet Valley Vocational High School",BIO,"High Needs",21,17,65,51,37,29,4,3,127
2012,08010605,"Assabet Valley Regional Vocational Technical","Assabet Valley Vocational High School",BIO,Hispanic/Latino,4,10,27,68,8,20,1,3,40
2012,08010605,"Assabet Valley Regional Vocational Technical","Assabet Valley Vocational High School",BIO,White,49,27,95,53,33,18,3,2,180
2012,08010605,"Assabet Valley Regional Vocational Technical","Assabet Valley Vocational High School",BIO,"ELL and Former ELL",2,20,5,50,2,20,1,10,10
2012,08010605,"Assabet Valley Regional Vocational Technical","Assabet Valley Vocational High School",BIO,"Students with Disabilities",5,8,26,41,30,47,3,5,64
2012,08010605,"Assabet Valley Regional Vocational Technical","Assabet Valley Vocational High School",BIO,"Non-Title I",53,27,114,58,29,15,1,1,197
2012,08010605,"Assabet Valley Regional Vocational Technical","Assabet Valley Vocational High School",BIO,"Title I",2,6,12,39,14,45,3,10,31
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,BIO,"All Students",39,27,84,58,18,12,4,3,145
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,BIO,"Non-Low Income",32,29,66,59,12,11,2,2,112
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,BIO,"Low Income",7,21,18,55,6,18,2,6,33
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,BIO,Male,19,29,38,58,7,11,2,3,66
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,BIO,Female,20,25,46,58,11,14,2,3,79
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,BIO,"High Needs",7,15,24,51,12,26,4,9,47
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,BIO,White,38,28,79,57,17,12,4,3,138
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,BIO,"Students with Disabilities",0,0,5,31,7,44,4,25,16
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,BIO,"Non-Title I",35,35,54,55,6,6,4,4,99
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,BIO,"Title I",4,9,30,65,12,26,0,0,46
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,PHY,"All Students",32,23,90,66,14,10,1,1,137
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,PHY,"Non-Low Income",28,25,74,66,10,9,0,0,112
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,PHY,"Low Income",4,16,16,64,4,16,1,4,25
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,PHY,Male,28,31,57,63,5,6,0,0,90
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,PHY,Female,4,9,33,70,9,19,1,2,47
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,PHY,"High Needs",5,16,19,59,7,22,1,3,32
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,PHY,White,32,24,87,65,14,10,1,1,134
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,PHY,"Non-Title I",26,28,64,68,3,3,1,1,94
2012,08050000,"Blackstone Valley Regional Vocational Technical",District,PHY,"Title I",6,14,26,60,11,26,0,0,43
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",BIO,"All Students",39,27,84,58,18,12,4,3,145
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",BIO,"Non-Low Income",32,29,66,59,12,11,2,2,112
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",BIO,"Low Income",7,21,18,55,6,18,2,6,33
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",BIO,Male,19,29,38,58,7,11,2,3,66
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",BIO,Female,20,25,46,58,11,14,2,3,79
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",BIO,"High Needs",7,15,24,51,12,26,4,9,47
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",BIO,White,38,28,79,57,17,12,4,3,138
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",BIO,"Students with Disabilities",0,0,5,31,7,44,4,25,16
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",BIO,"Non-Title I",35,35,54,55,6,6,4,4,99
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",BIO,"Title I",4,9,30,65,12,26,0,0,46
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",PHY,"All Students",32,23,90,66,14,10,1,1,137
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",PHY,"Non-Low Income",28,25,74,66,10,9,0,0,112
2012,08050605,"Blackstone Valley Regional Vocational Technical","Blackstone Valley",PHY,"Low Income",4,16,16,64,4,16,1,4,25
