adminyear,org_code,DistrictName,SchoolName,subject,group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal
2013,06000505,Acton-Boxborough,"Acton-Boxborough Regional High",BIO,"Non-Title I",308,65,152,32,13,3,1,0,474
2013,06030505,Adams-Cheshire,"Hoosac Valley Middle & High School",BIO,"All Students",11,15,25,35,29,41,6,8,71
2013,06030505,Adams-Cheshire,"Hoosac Valley Middle & High School",BIO,"Non-Low Income",6,17,14,40,12,34,3,9,35
2013,06030505,Adams-Cheshire,"Hoosac Valley Middle & High School",BIO,"Low Income",5,14,11,31,17,47,3,8,36
2013,06030505,Adams-Cheshire,"Hoosac Valley Middle & High School",BIO,Male,6,18,11,33,14,42,2,6,33
2013,06030505,Adams-Cheshire,"Hoosac Valley Middle & High School",BIO,Female,5,13,14,37,15,39,4,11,38
2013,06030505,Adams-Cheshire,"Hoosac Valley Middle & High School",BIO,"High Needs",5,13,12,31,19,49,3,8,39
2013,06030505,Adams-Cheshire,"Hoosac Valley Middle & High School",BIO,White,10,16,25,40,22,35,6,10,63
2013,06030505,Adams-Cheshire,"Hoosac Valley Middle & High School",BIO,"Students with Disabilities",0,0,1,8,9,75,2,17,12
2013,06030505,Adams-Cheshire,"Hoosac Valley Middle & High School",BIO,"Non-Title I",11,15,25,35,29,41,6,8,71
2013,06050505,Amherst-Pelham,"Amherst Regional High",BIO,"All Students",68,43,63,40,21,13,7,4,159
2013,06050505,Amherst-Pelham,"Amherst Regional High",BIO,"Non-Low Income",49,52,40,43,3,3,2,2,94
2013,06050505,Amherst-Pelham,"Amherst Regional High",BIO,"Low Income",19,29,23,35,18,28,5,8,65
2013,06050505,Amherst-Pelham,"Amherst Regional High",BIO,Male,34,45,28,37,9,12,5,7,76
2013,06050505,Amherst-Pelham,"Amherst Regional High",BIO,Female,34,41,35,42,12,14,2,2,83
2013,06050505,Amherst-Pelham,"Amherst Regional High",BIO,"High Needs",21,25,37,44,20,24,7,8,85
2013,06050505,Amherst-Pelham,"Amherst Regional High",BIO,"African American",6,33,6,33,6,33,0,0,18
2013,06050505,Amherst-Pelham,"Amherst Regional High",BIO,Hispanic/Latino,7,20,15,43,11,31,2,6,35
2013,06050505,Amherst-Pelham,"Amherst Regional High",BIO,White,47,58,30,37,3,4,1,1,81
2013,06050505,Amherst-Pelham,"Amherst Regional High",BIO,"Multi-Race (non-Hispanic/Latino)",7,39,7,39,0,0,4,22,18
2013,06050505,Amherst-Pelham,"Amherst Regional High",BIO,"English Language Learner (ELL)",1,10,1,10,6,60,2,20,10
2013,06050505,Amherst-Pelham,"Amherst Regional High",BIO,"ELL and Former ELL",1,7,5,33,7,47,2,13,15
2013,06050505,Amherst-Pelham,"Amherst Regional High",BIO,everELL,5,17,13,45,9,31,2,7,29
2013,06050505,Amherst-Pelham,"Amherst Regional High",BIO,"Students with Disabilities",3,7,19,46,13,32,6,15,41
2013,06050505,Amherst-Pelham,"Amherst Regional High",BIO,"Non-Title I",68,43,63,40,21,13,7,4,159
2013,06050505,Amherst-Pelham,"Amherst Regional High",CHE,"All Students",62,74,22,26,0,0,0,0,84
2013,06050505,Amherst-Pelham,"Amherst Regional High",CHE,"Non-Low Income",60,73,22,27,0,0,0,0,82
2013,06050505,Amherst-Pelham,"Amherst Regional High",CHE,Male,32,73,12,27,0,0,0,0,44
2013,06050505,Amherst-Pelham,"Amherst Regional High",CHE,Female,30,75,10,25,0,0,0,0,40
2013,06050505,Amherst-Pelham,"Amherst Regional High",CHE,White,49,77,15,23,0,0,0,0,64
2013,06050505,Amherst-Pelham,"Amherst Regional High",CHE,"Non-Title I",62,74,22,26,0,0,0,0,84
2013,06100505,Ashburnham-Westminster,"Oakmont Regional High School",BIO,"All Students",27,30,47,52,9,10,7,8,90
2013,06100505,Ashburnham-Westminster,"Oakmont Regional High School",BIO,"Non-Low Income",23,34,37,54,5,7,3,4,68
2013,06100505,Ashburnham-Westminster,"Oakmont Regional High School",BIO,"Low Income",4,18,10,45,4,18,4,18,22
2013,06100505,Ashburnham-Westminster,"Oakmont Regional High School",BIO,Male,5,11,25,57,8,18,6,14,44
2013,06100505,Ashburnham-Westminster,"Oakmont Regional High School",BIO,Female,22,48,22,48,1,2,1,2,46
2013,06100505,Ashburnham-Westminster,"Oakmont Regional High School",BIO,"High Needs",5,16,12,38,8,25,7,22,32
2013,06100505,Ashburnham-Westminster,"Oakmont Regional High School",BIO,White,25,31,42,53,8,10,5,6,80
2013,06100505,Ashburnham-Westminster,"Oakmont Regional High School",BIO,"Students with Disabilities",1,6,4,24,6,35,6,35,17
2013,06100505,Ashburnham-Westminster,"Oakmont Regional High School",BIO,"Non-Title I",27,30,47,52,9,10,7,8,90
2013,06150505,Athol-Royalston,"Athol High",BIO,"All Students",15,35,17,40,5,12,6,14,43
2013,06150505,Athol-Royalston,"Athol High",BIO,"Non-Low Income",12,46,11,42,1,4,2,8,26
2013,06150505,Athol-Royalston,"Athol High",BIO,"Low Income",3,18,6,35,4,24,4,24,17
2013,06150505,Athol-Royalston,"Athol High",BIO,Male,7,37,7,37,2,11,3,16,19
2013,06150505,Athol-Royalston,"Athol High",BIO,Female,8,33,10,42,3,13,3,13,24
2013,06150505,Athol-Royalston,"Athol High",BIO,"High Needs",3,13,9,39,5,22,6,26,23
2013,06150505,Athol-Royalston,"Athol High",BIO,White,15,37,16,39,5,12,5,12,41
2013,06150505,Athol-Royalston,"Athol High",BIO,"Students with Disabilities",0,0,5,36,4,29,5,36,14
2013,06150505,Athol-Royalston,"Athol High",BIO,"Non-Title I",15,35,17,40,5,12,6,14,43
2013,06160505,"Ayer Shirley School District","Ayer Shirley Regional High School",BIO,"All Students",3,9,24,69,7,20,1,3,35
2013,06160505,"Ayer Shirley School District","Ayer Shirley Regional High School",BIO,"Non-Low Income",2,10,14,67,4,19,1,5,21
2013,06160505,"Ayer Shirley School District","Ayer Shirley Regional High School",BIO,"Low Income",1,7,10,71,3,21,0,0,14
2013,06160505,"Ayer Shirley School District","Ayer Shirley Regional High School",BIO,Male,1,6,13,81,2,13,0,0,16
2013,06160505,"Ayer Shirley School District","Ayer Shirley Regional High School",BIO,Female,2,11,11,58,5,26,1,5,19
2013,06160505,"Ayer Shirley School District","Ayer Shirley Regional High School",BIO,"High Needs",1,6,12,67,5,28,0,0,18
2013,06160505,"Ayer Shirley School District","Ayer Shirley Regional High School",BIO,White,3,13,16,67,4,17,1,4,24
2013,06160505,"Ayer Shirley School District","Ayer Shirley Regional High School",BIO,"Non-Title I",3,9,24,69,7,20,1,3,35
2013,06180505,"Berkshire Hills","Monument Mt Regional High",BIO,"All Students",19,54,13,37,2,6,1,3,35
2013,06180505,"Berkshire Hills","Monument Mt Regional High",BIO,"Non-Low Income",17,59,10,34,2,7,0,0,29
2013,06180505,"Berkshire Hills","Monument Mt Regional High",BIO,Male,7,44,7,44,1,6,1,6,16
2013,06180505,"Berkshire Hills","Monument Mt Regional High",BIO,Female,12,63,6,32,1,5,0,0,19
2013,06180505,"Berkshire Hills","Monument Mt Regional High",BIO,White,16,53,11,37,2,7,1,3,30
2013,06180505,"Berkshire Hills","Monument Mt Regional High",BIO,"Non-Title I",19,54,13,37,2,6,1,3,35
2013,06180505,"Berkshire Hills","Monument Mt Regional High",PHY,"All Students",15,15,49,51,30,31,3,3,97
2013,06180505,"Berkshire Hills","Monument Mt Regional High",PHY,"Non-Low Income",13,18,38,53,20,28,1,1,72
2013,06180505,"Berkshire Hills","Monument Mt Regional High",PHY,"Low Income",2,8,11,44,10,40,2,8,25
2013,06180505,"Berkshire Hills","Monument Mt Regional High",PHY,Male,9,21,20,48,13,31,0,0,42
2013,06180505,"Berkshire Hills","Monument Mt Regional High",PHY,Female,6,11,29,53,17,31,3,5,55
2013,06180505,"Berkshire Hills","Monument Mt Regional High",PHY,"High Needs",2,5,16,43,16,43,3,8,37
2013,06180505,"Berkshire Hills","Monument Mt Regional High",PHY,White,15,17,47,52,26,29,2,2,90
2013,06180505,"Berkshire Hills","Monument Mt Regional High",PHY,"Students with Disabilities",0,0,5,38,6,46,2,15,13
2013,06180505,"Berkshire Hills","Monument Mt Regional High",PHY,"Non-Title I",15,15,49,51,30,31,3,3,97
2013,06180505,"Berkshire Hills","Monument Mt Regional High",TEC,"All Students",0,0,8,44,8,44,2,11,18
2013,06180505,"Berkshire Hills","Monument Mt Regional High",TEC,"Non-Low Income",0,0,7,47,6,40,2,13,15
2013,06180505,"Berkshire Hills","Monument Mt Regional High",TEC,Male,0,0,8,50,7,44,1,6,16
2013,06180505,"Berkshire Hills","Monument Mt Regional High",TEC,"High Needs",0,0,4,33,6,50,2,17,12
2013,06180505,"Berkshire Hills","Monument Mt Regional High",TEC,White,0,0,8,47,8,47,1,6,17
2013,06180505,"Berkshire Hills","Monument Mt Regional High",TEC,"Students with Disabilities",0,0,3,30,5,50,2,20,10
2013,06180505,"Berkshire Hills","Monument Mt Regional High",TEC,"Non-Title I",0,0,8,44,8,44,2,11,18
2013,06200505,Berlin-Boylston,"Tahanto Regional High",BIO,"All Students",24,45,27,51,2,4,0,0,53
2013,06200505,Berlin-Boylston,"Tahanto Regional High",BIO,"Non-Low Income",22,46,24,50,2,4,0,0,48
2013,06200505,Berlin-Boylston,"Tahanto Regional High",BIO,Male,8,40,11,55,1,5,0,0,20
2013,06200505,Berlin-Boylston,"Tahanto Regional High",BIO,Female,16,48,16,48,1,3,0,0,33
2013,06200505,Berlin-Boylston,"Tahanto Regional High",BIO,"High Needs",4,36,6,55,1,9,0,0,11
2013,06200505,Berlin-Boylston,"Tahanto Regional High",BIO,White,23,45,27,53,1,2,0,0,51
2013,06200505,Berlin-Boylston,"Tahanto Regional High",BIO,"Non-Title I",24,45,27,51,2,4,0,0,53
2013,06220505,Blackstone-Millville,"Blackstone Millville RHS",BIO,"All Students",33,33,56,55,10,10,2,2,101
2013,06220505,Blackstone-Millville,"Blackstone Millville RHS",BIO,"Non-Low Income",29,36,44,54,6,7,2,2,81
2013,06220505,Blackstone-Millville,"Blackstone Millville RHS",BIO,"Low Income",4,20,12,60,4,20,0,0,20
2013,06220505,Blackstone-Millville,"Blackstone Millville RHS",BIO,Male,23,38,31,52,5,8,1,2,60
2013,06220505,Blackstone-Millville,"Blackstone Millville RHS",BIO,Female,10,24,25,61,5,12,1,2,41
2013,06220505,Blackstone-Millville,"Blackstone Millville RHS",BIO,"High Needs",4,16,13,52,7,28,1,4,25
2013,06220505,Blackstone-Millville,"Blackstone Millville RHS",BIO,White,30,34,49,56,9,10,0,0,88
2013,06220505,Blackstone-Millville,"Blackstone Millville RHS",BIO,"Non-Title I",33,33,56,55,10,10,2,2,101
2013,06250505,Bridgewater-Raynham,"Bridgewater-Raynham Regional",BIO,"All Students",99,29,180,52,51,15,14,4,344
2013,06250505,Bridgewater-Raynham,"Bridgewater-Raynham Regional",BIO,"Non-Low Income",88,31,155,55,32,11,7,2,282
2013,06250505,Bridgewater-Raynham,"Bridgewater-Raynham Regional",BIO,"Low Income",11,18,25,40,19,31,7,11,62
2013,06250505,Bridgewater-Raynham,"Bridgewater-Raynham Regional",BIO,Male,49,27,91,50,34,19,8,4,182
2013,06250505,Bridgewater-Raynham,"Bridgewater-Raynham Regional",BIO,Female,50,31,89,55,17,10,6,4,162
2013,06250505,Bridgewater-Raynham,"Bridgewater-Raynham Regional",BIO,"High Needs",11,13,31,36,30,35,14,16,86
2013,06250505,Bridgewater-Raynham,"Bridgewater-Raynham Regional",BIO,"African American",4,27,4,27,6,40,1,7,15
2013,06250505,Bridgewater-Raynham,"Bridgewater-Raynham Regional",BIO,White,88,29,165,54,39,13,13,4,305
2013,06250505,Bridgewater-Raynham,"Bridgewater-Raynham Regional",BIO,"Students with Disabilities",0,0,9,21,21,49,13,30,43
2013,06250505,Bridgewater-Raynham,"Bridgewater-Raynham Regional",BIO,"Non-Title I",99,29,180,52,51,15,14,4,344
2013,06350505,"Central Berkshire","Wahconah Regional High",BIO,"All Students",78,53,57,39,11,7,1,1,147
2013,06350505,"Central Berkshire","Wahconah Regional High",BIO,"Non-Low Income",63,54,46,39,7,6,1,1,117
2013,06350505,"Central Berkshire","Wahconah Regional High",BIO,"Low Income",15,50,11,37,4,13,0,0,30
2013,06350505,"Central Berkshire","Wahconah Regional High",BIO,Male,34,48,29,41,8,11,0,0,71
2013,06350505,"Central Berkshire","Wahconah Regional High",BIO,Female,44,58,28,37,3,4,1,1,76
2013,06350505,"Central Berkshire","Wahconah Regional High",BIO,"High Needs",16,43,14,38,6,16,1,3,37
2013,06350505,"Central Berkshire","Wahconah Regional High",BIO,White,74,53,55,40,10,7,0,0,139
2013,06350505,"Central Berkshire","Wahconah Regional High",BIO,"Students with Disabilities",1,10,4,40,4,40,1,10,10
2013,06350505,"Central Berkshire","Wahconah Regional High",BIO,"Non-Title I",78,53,57,39,11,7,1,1,147
2013,06400505,Concord-Carlisle,"Concord Carlisle High",BIO,"All Students",227,71,79,25,13,4,2,1,321
2013,06400505,Concord-Carlisle,"Concord Carlisle High",BIO,"Non-Low Income",220,72,70,23,12,4,2,1,304
2013,06400505,Concord-Carlisle,"Concord Carlisle High",BIO,"Low Income",7,41,9,53,1,6,0,0,17
2013,06400505,Concord-Carlisle,"Concord Carlisle High",BIO,Male,100,67,40,27,8,5,2,1,150
2013,06400505,Concord-Carlisle,"Concord Carlisle High",BIO,Female,127,74,39,23,5,3,0,0,171
2013,06400505,Concord-Carlisle,"Concord Carlisle High",BIO,"High Needs",26,36,33,45,12,16,2,3,73
2013,06400505,Concord-Carlisle,"Concord Carlisle High",BIO,"African American",4,25,11,69,1,6,0,0,16
2013,06400505,Concord-Carlisle,"Concord Carlisle High",BIO,Asian,20,83,3,13,0,0,1,4,24
2013,06400505,Concord-Carlisle,"Concord Carlisle High",BIO,White,193,72,61,23,12,4,1,0,267
2013,06400505,Concord-Carlisle,"Concord Carlisle High",BIO,everELL,10,77,3,23,0,0,0,0,13
2013,06400505,Concord-Carlisle,"Concord Carlisle High",BIO,"Students with Disabilities",17,29,28,48,11,19,2,3,58
2013,06400505,Concord-Carlisle,"Concord Carlisle High",BIO,"Non-Title I",227,71,79,25,13,4,2,1,321
2013,06450505,Dennis-Yarmouth,"Dennis-Yarmouth Regional High",BIO,"All Students",59,37,67,42,23,14,11,7,160
2013,06450505,Dennis-Yarmouth,"Dennis-Yarmouth Regional High",BIO,"Non-Low Income",40,43,46,49,6,6,2,2,94
2013,06450505,Dennis-Yarmouth,"Dennis-Yarmouth Regional High",BIO,"Low Income",19,29,21,32,17,26,9,14,66
2013,06450505,Dennis-Yarmouth,"Dennis-Yarmouth Regional High",BIO,Male,24,29,42,50,12,14,6,7,84
2013,06450505,Dennis-Yarmouth,"Dennis-Yarmouth Regional High",BIO,Female,35,46,25,33,11,14,5,7,76
2013,06450505,Dennis-Yarmouth,"Dennis-Yarmouth Regional High",BIO,"High Needs",20,26,26,34,19,25,11,14,76
2013,06450505,Dennis-Yarmouth,"Dennis-Yarmouth Regional High",BIO,Hispanic/Latino,2,14,4,29,6,43,2,14,14
2013,06450505,Dennis-Yarmouth,"Dennis-Yarmouth Regional High",BIO,White,51,41,53,43,11,9,8,7,123
2013,06450505,Dennis-Yarmouth,"Dennis-Yarmouth Regional High",BIO,everELL,1,10,5,50,4,40,0,0,10
2013,06450505,Dennis-Yarmouth,"Dennis-Yarmouth Regional High",BIO,"Students with Disabilities",1,5,7,33,3,14,10,48,21
2013,06450505,Dennis-Yarmouth,"Dennis-Yarmouth Regional High",BIO,"Non-Title I",59,37,67,42,23,14,11,7,160
2013,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Regional High School",CHE,"All Students",26,38,38,55,5,7,0,0,69
2013,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Regional High School",CHE,"Non-Low Income",26,43,31,51,4,7,0,0,61
2013,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Regional High School",CHE,Male,12,33,21,58,3,8,0,0,36
2013,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Regional High School",CHE,Female,14,42,17,52,2,6,0,0,33
2013,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Regional High School",CHE,"High Needs",0,0,9,82,2,18,0,0,11
2013,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Regional High School",CHE,White,24,37,36,55,5,8,0,0,65
2013,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Regional High School",CHE,"Non-Title I",26,38,38,55,5,7,0,0,69
2013,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Regional High School",PHY,"All Students",16,12,75,56,36,27,6,5,133
2013,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Regional High School",PHY,"Non-Low Income",15,14,63,57,27,25,5,5,110
2013,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Regional High School",PHY,"Low Income",1,4,12,52,9,39,1,4,23
2013,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Regional High School",PHY,Male,8,10,42,55,24,31,3,4,77
2013,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Regional High School",PHY,Female,8,14,33,59,12,21,3,5,56
2013,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Regional High School",PHY,"High Needs",1,2,16,39,19,46,5,12,41
2013,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Regional High School",PHY,White,12,10,71,57,35,28,6,5,124
2013,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Regional High School",PHY,"Students with Disabilities",0,0,6,24,14,56,5,20,25
2013,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Regional High School",PHY,"Non-Title I",16,12,75,56,36,27,6,5,133
2013,06550505,Dover-Sherborn,"Dover-Sherborn Regional High",BIO,"All Students",139,76,42,23,2,1,0,0,183
2013,06550505,Dover-Sherborn,"Dover-Sherborn Regional High",BIO,"Non-Low Income",136,77,39,22,2,1,0,0,177
2013,06550505,Dover-Sherborn,"Dover-Sherborn Regional High",BIO,Male,68,69,28,29,2,2,0,0,98
2013,06550505,Dover-Sherborn,"Dover-Sherborn Regional High",BIO,Female,71,84,14,16,0,0,0,0,85
2013,06550505,Dover-Sherborn,"Dover-Sherborn Regional High",BIO,"High Needs",10,37,15,56,2,7,0,0,27
2013,06550505,Dover-Sherborn,"Dover-Sherborn Regional High",BIO,Asian,9,82,1,9,1,9,0,0,11
2013,06550505,Dover-Sherborn,"Dover-Sherborn Regional High",BIO,White,120,77,34,22,1,1,0,0,155
2013,06550505,Dover-Sherborn,"Dover-Sherborn Regional High",BIO,"Students with Disabilities",7,32,14,64,1,5,0,0,22
2013,06550505,Dover-Sherborn,"Dover-Sherborn Regional High",BIO,"Non-Title I",139,76,42,23,2,1,0,0,183
2013,06580505,"Dudley-Charlton Reg","Shepherd Hill Regional High",BIO,"All Students",89,37,111,46,36,15,6,2,242
2013,06580505,"Dudley-Charlton Reg","Shepherd Hill Regional High",BIO,"Non-Low Income",81,40,98,48,24,12,2,1,205
2013,06580505,"Dudley-Charlton Reg","Shepherd Hill Regional High",BIO,"Low Income",8,22,13,35,12,32,4,11,37
2013,06580505,"Dudley-Charlton Reg","Shepherd Hill Regional High",BIO,Male,46,41,47,42,15,14,3,3,111
2013,06580505,"Dudley-Charlton Reg","Shepherd Hill Regional High",BIO,Female,43,33,64,49,21,16,3,2,131
2013,06580505,"Dudley-Charlton Reg","Shepherd Hill Regional High",BIO,"High Needs",9,16,17,30,24,43,6,11,56
2013,06580505,"Dudley-Charlton Reg","Shepherd Hill Regional High",BIO,Hispanic/Latino,2,15,5,38,6,46,0,0,13
2013,06580505,"Dudley-Charlton Reg","Shepherd Hill Regional High",BIO,White,84,38,103,47,28,13,5,2,220
2013,06580505,"Dudley-Charlton Reg","Shepherd Hill Regional High",BIO,everELL,3,25,4,33,5,42,0,0,12
2013,06580505,"Dudley-Charlton Reg","Shepherd Hill Regional High",BIO,"Students with Disabilities",2,8,3,12,15,58,6,23,26
2013,06580505,"Dudley-Charlton Reg","Shepherd Hill Regional High",BIO,"Non-Title I",89,37,111,46,36,15,6,2,242
2013,06600505,Nauset,"Nauset Regional High",BIO,"All Students",106,46,95,41,27,12,3,1,231
2013,06600505,Nauset,"Nauset Regional High",BIO,"Non-Low Income",97,49,77,39,21,11,2,1,197
2013,06600505,Nauset,"Nauset Regional High",BIO,"Low Income",9,26,18,53,6,18,1,3,34
2013,06600505,Nauset,"Nauset Regional High",BIO,Male,44,44,43,43,13,13,1,1,101
2013,06600505,Nauset,"Nauset Regional High",BIO,Female,62,48,52,40,14,11,2,2,130
2013,06600505,Nauset,"Nauset Regional High",BIO,"High Needs",10,19,30,56,11,20,3,6,54
2013,06600505,Nauset,"Nauset Regional High",BIO,White,96,46,88,42,22,11,3,1,209
2013,06600505,Nauset,"Nauset Regional High",BIO,"Students with Disabilities",1,4,15,54,9,32,3,11,28
2013,06600505,Nauset,"Nauset Regional High",BIO,"Non-Title I",106,46,95,41,27,12,3,1,231
2013,06600505,Nauset,"Nauset Regional High",PHY,"All Students",87,57,50,33,14,9,1,1,152
2013,06600505,Nauset,"Nauset Regional High",PHY,"Non-Low Income",83,60,42,30,13,9,1,1,139
2013,06600505,Nauset,"Nauset Regional High",PHY,"Low Income",4,31,8,62,1,8,0,0,13
2013,06600505,Nauset,"Nauset Regional High",PHY,Male,47,64,22,30,5,7,0,0,74
2013,06600505,Nauset,"Nauset Regional High",PHY,Female,40,51,28,36,9,12,1,1,78
2013,06600505,Nauset,"Nauset Regional High",PHY,"High Needs",7,28,12,48,5,20,1,4,25
2013,06600505,Nauset,"Nauset Regional High",PHY,White,84,59,45,31,13,9,1,1,143
2013,06600505,Nauset,"Nauset Regional High",PHY,"Students with Disabilities",3,23,5,38,4,31,1,8,13
2013,06600505,Nauset,"Nauset Regional High",PHY,"Non-Title I",87,57,50,33,14,9,1,1,152
2013,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,"All Students",67,32,85,40,51,24,9,4,212
2013,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,"Non-Low Income",64,35,73,40,42,23,4,2,183
2013,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,"Low Income",3,10,12,41,9,31,5,17,29
2013,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,Male,25,25,42,41,28,27,7,7,102
2013,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,Female,42,38,43,39,23,21,2,2,110
2013,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,"High Needs",4,8,19,36,22,42,8,15,53
2013,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,White,62,31,81,40,49,24,9,4,201
2013,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,"Students with Disabilities",1,3,9,26,16,47,8,24,34
2013,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,"Non-Title I",67,32,85,40,51,24,9,4,212
2013,06700505,Frontier,"Frontier Regional",BIO,"All Students",36,35,55,53,10,10,2,2,103
2013,06700505,Frontier,"Frontier Regional",BIO,"Non-Low Income",32,39,41,50,7,9,2,2,82
2013,06700505,Frontier,"Frontier Regional",BIO,"Low Income",4,19,14,67,3,14,0,0,21
2013,06700505,Frontier,"Frontier Regional",BIO,Male,14,27,33,63,4,8,1,2,52
2013,06700505,Frontier,"Frontier Regional",BIO,Female,22,43,22,43,6,12,1,2,51
2013,06700505,Frontier,"Frontier Regional",BIO,"High Needs",5,16,18,58,6,19,2,6,31
2013,06700505,Frontier,"Frontier Regional",BIO,White,34,35,50,52,10,10,2,2,96
2013,06700505,Frontier,"Frontier Regional",BIO,"Students with Disabilities",1,7,7,50,4,29,2,14,14
2013,06700505,Frontier,"Frontier Regional",BIO,"Non-Title I",36,35,55,53,10,10,2,2,103
2013,06700505,Frontier,"Frontier Regional",TEC,"All Students",0,0,5,45,2,18,4,36,11
2013,06700505,Frontier,"Frontier Regional",TEC,"High Needs",0,0,5,45,2,18,4,36,11
2013,06700505,Frontier,"Frontier Regional",TEC,"Students with Disabilities",0,0,5,45,2,18,4,36,11
2013,06700505,Frontier,"Frontier Regional",TEC,"Non-Title I",0,0,5,45,2,18,4,36,11
2013,06720505,Gateway,"Gateway Regional High",BIO,"All Students",10,50,10,50,0,0,0,0,20
2013,06720505,Gateway,"Gateway Regional High",BIO,"Non-Low Income",8,47,9,53,0,0,0,0,17
2013,06720505,Gateway,"Gateway Regional High",BIO,Female,6,46,7,54,0,0,0,0,13
2013,06720505,Gateway,"Gateway Regional High",BIO,White,8,44,10,56,0,0,0,0,18
2013,06720505,Gateway,"Gateway Regional High",BIO,"Non-Title I",10,50,10,50,0,0,0,0,20
2013,06720505,Gateway,"Gateway Regional High",TEC,"All Students",3,8,22,61,9,25,2,6,36
2013,06720505,Gateway,"Gateway Regional High",TEC,"Non-Low Income",2,8,16,62,6,23,2,8,26
2013,06720505,Gateway,"Gateway Regional High",TEC,"Low Income",1,10,6,60,3,30,0,0,10
2013,06720505,Gateway,"Gateway Regional High",TEC,Male,3,16,12,63,3,16,1,5,19
2013,06720505,Gateway,"Gateway Regional High",TEC,Female,0,0,10,59,6,35,1,6,17
2013,06720505,Gateway,"Gateway Regional High",TEC,"High Needs",1,7,9,60,4,27,1,7,15
2013,06720505,Gateway,"Gateway Regional High",TEC,White,3,8,22,61,9,25,2,6,36
2013,06720505,Gateway,"Gateway Regional High",TEC,"Non-Title I",3,8,22,61,9,25,2,6,36
2013,06730505,Groton-Dunstable,"Groton Dunstable Regional",BIO,"All Students",84,53,64,40,11,7,1,1,160
2013,06730505,Groton-Dunstable,"Groton Dunstable Regional",BIO,"Non-Low Income",84,53,63,40,11,7,0,0,158
2013,06730505,Groton-Dunstable,"Groton Dunstable Regional",BIO,Male,48,56,30,35,8,9,0,0,86
2013,06730505,Groton-Dunstable,"Groton Dunstable Regional",BIO,Female,36,49,34,46,3,4,1,1,74
2013,06730505,Groton-Dunstable,"Groton Dunstable Regional",BIO,"High Needs",1,9,9,82,0,0,1,9,11
2013,06730505,Groton-Dunstable,"Groton Dunstable Regional",BIO,White,78,53,56,38,11,8,1,1,146
2013,06730505,Groton-Dunstable,"Groton Dunstable Regional",BIO,"Non-Title I",84,53,64,40,11,7,1,1,160
2013,06740505,Gill-Montague,"Turners Fall High",BIO,"All Students",4,29,8,57,2,14,0,0,14
2013,06740505,Gill-Montague,"Turners Fall High",BIO,"Non-Low Income",3,30,6,60,1,10,0,0,10
2013,06740505,Gill-Montague,"Turners Fall High",BIO,White,3,27,6,55,2,18,0,0,11
2013,06740505,Gill-Montague,"Turners Fall High",BIO,"Non-Title I",4,29,8,57,2,14,0,0,14
2013,06750505,Hamilton-Wenham,"Hamilton-Wenham Regional High",BIO,"All Students",51,30,105,63,12,7,0,0,168
2013,06750505,Hamilton-Wenham,"Hamilton-Wenham Regional High",BIO,"Non-Low Income",50,31,97,61,12,8,0,0,159
2013,06750505,Hamilton-Wenham,"Hamilton-Wenham Regional High",BIO,Male,17,26,41,63,7,11,0,0,65
2013,06750505,Hamilton-Wenham,"Hamilton-Wenham Regional High",BIO,Female,34,33,64,62,5,5,0,0,103
2013,06750505,Hamilton-Wenham,"Hamilton-Wenham Regional High",BIO,"High Needs",1,4,23,82,4,14,0,0,28
2013,06750505,Hamilton-Wenham,"Hamilton-Wenham Regional High",BIO,White,48,32,93,61,11,7,0,0,152
2013,06750505,Hamilton-Wenham,"Hamilton-Wenham Regional High",BIO,"Students with Disabilities",0,0,13,76,4,24,0,0,17
2013,06750505,Hamilton-Wenham,"Hamilton-Wenham Regional High",BIO,"Non-Title I",51,30,105,63,12,7,0,0,168
2013,06800505,Hampden-Wilbraham,"Minnechaug Regional High",BIO,"All Students",23,40,28,48,6,10,1,2,58
