adminyear,org_code,DistrictName,subject,group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal
2013,07500000,"Pioneer Valley",BIO,"Non-Title I",31,39,37,46,10,13,2,3,80
2013,07530000,Quabbin,PHY,"All Students",40,21,85,44,55,29,12,6,192
2013,07530000,Quabbin,PHY,"Non-Low Income",36,24,70,46,39,26,7,5,152
2013,07530000,Quabbin,PHY,"Low Income",4,10,15,38,16,40,5,13,40
2013,07530000,Quabbin,PHY,Male,17,20,34,41,29,35,3,4,83
2013,07530000,Quabbin,PHY,Female,23,21,51,47,26,24,9,8,109
2013,07530000,Quabbin,PHY,"High Needs",4,8,18,34,22,42,9,17,53
2013,07530000,Quabbin,PHY,White,40,23,77,44,48,27,11,6,176
2013,07530000,Quabbin,PHY,"Students with Disabilities",0,0,4,20,12,60,4,20,20
2013,07530000,Quabbin,PHY,"Non-Title I",40,21,85,44,55,29,12,6,192
2013,07550000,"Ralph C Mahar",BIO,"All Students",5,14,22,63,5,14,3,9,35
2013,07550000,"Ralph C Mahar",BIO,"Non-Low Income",1,7,10,71,2,14,1,7,14
2013,07550000,"Ralph C Mahar",BIO,"Low Income",4,19,12,57,3,14,2,10,21
2013,07550000,"Ralph C Mahar",BIO,Male,3,19,9,56,2,13,2,13,16
2013,07550000,"Ralph C Mahar",BIO,Female,2,11,13,68,3,16,1,5,19
2013,07550000,"Ralph C Mahar",BIO,"High Needs",4,18,12,55,3,14,3,14,22
2013,07550000,"Ralph C Mahar",BIO,White,5,17,18,60,5,17,2,7,30
2013,07550000,"Ralph C Mahar",BIO,"Non-Title I",5,17,20,67,3,10,2,7,30
2013,07550000,"Ralph C Mahar",TEC,"All Students",0,0,3,30,6,60,1,10,10
2013,07550000,"Ralph C Mahar",TEC,"High Needs",0,0,3,30,6,60,1,10,10
2013,07600000,"Silver Lake",BIO,"All Students",1,10,6,60,1,10,2,20,10
2013,07600000,"Silver Lake",PHY,"All Students",79,26,126,41,88,29,14,5,307
2013,07600000,"Silver Lake",PHY,"Non-Low Income",71,28,110,43,69,27,8,3,258
2013,07600000,"Silver Lake",PHY,"Low Income",8,16,16,33,19,39,6,12,49
2013,07600000,"Silver Lake",PHY,Male,44,27,67,41,42,26,9,6,162
2013,07600000,"Silver Lake",PHY,Female,35,24,59,41,46,32,5,3,145
2013,07600000,"Silver Lake",PHY,"High Needs",9,11,24,29,39,48,10,12,82
2013,07600000,"Silver Lake",PHY,White,78,26,122,41,87,29,14,5,301
2013,07600000,"Silver Lake",PHY,"Students with Disabilities",2,5,8,19,24,57,8,19,42
2013,07600000,"Silver Lake",PHY,"Non-Title I",79,26,126,41,88,29,14,5,307
2013,07630000,"Somerset Berkley Regional School District",PHY,"All Students",49,21,122,53,53,23,5,2,229
2013,07630000,"Somerset Berkley Regional School District",PHY,"Non-Low Income",44,22,112,55,44,22,4,2,204
2013,07630000,"Somerset Berkley Regional School District",PHY,"Low Income",5,20,10,40,9,36,1,4,25
2013,07630000,"Somerset Berkley Regional School District",PHY,Male,31,24,65,51,30,23,2,2,128
2013,07630000,"Somerset Berkley Regional School District",PHY,Female,18,18,57,56,23,23,3,3,101
2013,07630000,"Somerset Berkley Regional School District",PHY,"High Needs",5,12,16,37,18,42,4,9,43
2013,07630000,"Somerset Berkley Regional School District",PHY,White,47,22,115,53,50,23,4,2,216
2013,07630000,"Somerset Berkley Regional School District",PHY,"Students with Disabilities",0,0,8,33,12,50,4,17,24
2013,07630000,"Somerset Berkley Regional School District",PHY,"Non-Title I",49,21,122,53,53,23,5,2,229
2013,07650000,"Southern Berkshire",BIO,"All Students",17,28,27,45,14,23,2,3,60
2013,07650000,"Southern Berkshire",BIO,"Non-Low Income",13,32,18,44,8,20,2,5,41
2013,07650000,"Southern Berkshire",BIO,"Low Income",4,21,9,47,6,32,0,0,19
2013,07650000,"Southern Berkshire",BIO,Male,12,30,19,48,7,18,2,5,40
2013,07650000,"Southern Berkshire",BIO,Female,5,25,8,40,7,35,0,0,20
2013,07650000,"Southern Berkshire",BIO,"High Needs",4,13,13,43,13,43,0,0,30
2013,07650000,"Southern Berkshire",BIO,White,17,32,24,45,11,21,1,2,53
2013,07650000,"Southern Berkshire",BIO,"Students with Disabilities",0,0,7,44,9,56,0,0,16
2013,07650000,"Southern Berkshire",BIO,"Non-Title I",17,28,27,45,14,23,2,3,60
2013,07660000,"Southwick-Tolland-Granville Regional School Distri",BIO,"All Students",28,35,35,44,12,15,4,5,79
2013,07660000,"Southwick-Tolland-Granville Regional School Distri",BIO,"Non-Low Income",25,40,27,44,8,13,2,3,62
2013,07660000,"Southwick-Tolland-Granville Regional School Distri",BIO,"Low Income",3,18,8,47,4,24,2,12,17
2013,07660000,"Southwick-Tolland-Granville Regional School Distri",BIO,Male,15,38,14,36,9,23,1,3,39
2013,07660000,"Southwick-Tolland-Granville Regional School Distri",BIO,Female,13,33,21,53,3,8,3,8,40
2013,07660000,"Southwick-Tolland-Granville Regional School Distri",BIO,"High Needs",3,13,10,42,7,29,4,17,24
2013,07660000,"Southwick-Tolland-Granville Regional School Distri",BIO,White,27,38,29,40,12,17,4,6,72
2013,07660000,"Southwick-Tolland-Granville Regional School Distri",BIO,"Students with Disabilities",0,0,4,31,5,38,4,31,13
2013,07660000,"Southwick-Tolland-Granville Regional School Distri",BIO,"Non-Title I",28,35,35,44,12,15,4,5,79
2013,07670000,"Spencer-E Brookfield",BIO,"All Students",8,12,29,43,21,31,9,13,67
2013,07670000,"Spencer-E Brookfield",BIO,"Non-Low Income",7,17,22,54,11,27,1,2,41
2013,07670000,"Spencer-E Brookfield",BIO,"Low Income",1,4,7,27,10,38,8,31,26
2013,07670000,"Spencer-E Brookfield",BIO,Male,5,14,13,36,11,31,7,19,36
2013,07670000,"Spencer-E Brookfield",BIO,Female,3,10,16,52,10,32,2,6,31
2013,07670000,"Spencer-E Brookfield",BIO,"High Needs",1,4,8,29,11,39,8,29,28
2013,07670000,"Spencer-E Brookfield",BIO,White,8,13,26,41,21,33,8,13,63
2013,07670000,"Spencer-E Brookfield",BIO,"Students with Disabilities",0,0,2,17,2,17,8,67,12
2013,07670000,"Spencer-E Brookfield",BIO,"Non-Title I",8,12,29,43,21,31,9,13,67
2013,07700000,Tantasqua,BIO,"All Students",72,67,24,22,4,4,7,7,107
2013,07700000,Tantasqua,BIO,"Non-Low Income",65,67,24,25,2,2,6,6,97
2013,07700000,Tantasqua,BIO,"Low Income",7,70,0,0,2,20,1,10,10
2013,07700000,Tantasqua,BIO,Male,30,68,7,16,2,5,5,11,44
2013,07700000,Tantasqua,BIO,Female,42,67,17,27,2,3,2,3,63
2013,07700000,Tantasqua,BIO,"High Needs",8,44,0,0,3,17,7,39,18
2013,07700000,Tantasqua,BIO,White,66,67,21,21,4,4,7,7,98
2013,07700000,Tantasqua,BIO,"Non-Title I",72,67,24,22,4,4,7,7,107
2013,07700000,Tantasqua,PHY,"All Students",18,9,89,45,79,40,12,6,198
2013,07700000,Tantasqua,PHY,"Non-Low Income",14,10,68,49,50,36,7,5,139
2013,07700000,Tantasqua,PHY,"Low Income",4,7,21,36,29,49,5,8,59
2013,07700000,Tantasqua,PHY,Male,11,9,58,50,40,34,8,7,117
2013,07700000,Tantasqua,PHY,Female,7,9,31,38,39,48,4,5,81
2013,07700000,Tantasqua,PHY,"High Needs",5,6,25,32,41,53,7,9,78
2013,07700000,Tantasqua,PHY,White,14,8,85,46,75,41,11,6,185
2013,07700000,Tantasqua,PHY,"Students with Disabilities",1,4,6,22,17,63,3,11,27
2013,07700000,Tantasqua,PHY,"Non-Title I",18,9,89,45,79,40,12,6,198
2013,07730000,Triton,BIO,"All Students",47,27,88,51,28,16,8,5,171
2013,07730000,Triton,BIO,"Non-Low Income",45,32,71,50,18,13,7,5,141
2013,07730000,Triton,BIO,"Low Income",2,7,17,57,10,33,1,3,30
2013,07730000,Triton,BIO,Male,24,28,44,51,15,17,4,5,87
2013,07730000,Triton,BIO,Female,23,27,44,52,13,15,4,5,84
2013,07730000,Triton,BIO,"High Needs",3,6,19,40,19,40,6,13,47
2013,07730000,Triton,BIO,White,44,28,82,52,25,16,6,4,157
2013,07730000,Triton,BIO,"Students with Disabilities",1,5,2,11,11,58,5,26,19
2013,07730000,Triton,BIO,"Non-Title I",47,27,88,51,28,16,8,5,171
2013,07750000,Wachusett,BIO,"All Students",0,0,4,20,10,50,6,30,20
2013,07750000,Wachusett,BIO,"Non-Low Income",0,0,2,15,6,46,5,38,13
2013,07750000,Wachusett,BIO,Male,0,0,2,14,6,43,6,43,14
2013,07750000,Wachusett,BIO,"High Needs",0,0,3,16,10,53,6,32,19
2013,07750000,Wachusett,BIO,White,0,0,3,20,9,60,3,20,15
2013,07750000,Wachusett,BIO,"Students with Disabilities",0,0,2,14,7,50,5,36,14
2013,07750000,Wachusett,BIO,"Non-Title I",0,0,4,20,10,50,6,30,20
2013,07750000,Wachusett,PHY,"All Students",219,42,241,46,61,12,4,1,525
2013,07750000,Wachusett,PHY,"Non-Low Income",212,44,224,46,47,10,3,1,486
2013,07750000,Wachusett,PHY,"Low Income",7,18,17,44,14,36,1,3,39
2013,07750000,Wachusett,PHY,Male,115,46,105,42,28,11,1,0,249
2013,07750000,Wachusett,PHY,Female,104,38,136,49,33,12,3,1,276
2013,07750000,Wachusett,PHY,"High Needs",8,12,30,44,27,40,3,4,68
2013,07750000,Wachusett,PHY,"African American",3,27,5,45,3,27,0,0,11
2013,07750000,Wachusett,PHY,Hispanic/Latino,3,23,6,46,4,31,0,0,13
2013,07750000,Wachusett,PHY,White,202,42,221,46,53,11,4,1,480
2013,07750000,Wachusett,PHY,"Multi-Race (non-Hispanic/Latino)",5,42,6,50,1,8,0,0,12
2013,07750000,Wachusett,PHY,"Students with Disabilities",1,3,17,47,16,44,2,6,36
2013,07750000,Wachusett,PHY,"Non-Title I",219,42,241,46,61,12,4,1,525
2013,07750000,Wachusett,TEC,"All Students",0,0,3,13,18,78,2,9,23
2013,07750000,Wachusett,TEC,"Non-Low Income",0,0,3,20,11,73,1,7,15
2013,07750000,Wachusett,TEC,Male,0,0,3,25,8,67,1,8,12
2013,07750000,Wachusett,TEC,Female,0,0,0,0,10,91,1,9,11
2013,07750000,Wachusett,TEC,"High Needs",0,0,1,6,14,82,2,12,17
2013,07750000,Wachusett,TEC,White,0,0,3,17,13,72,2,11,18
2013,07750000,Wachusett,TEC,"Students with Disabilities",0,0,1,7,12,80,2,13,15
2013,07750000,Wachusett,TEC,"Non-Title I",0,0,3,13,18,78,2,9,23
2013,07780000,"Quaboag Regional",BIO,"All Students",30,43,30,43,6,9,3,4,69
2013,07780000,"Quaboag Regional",BIO,"Non-Low Income",20,48,18,43,3,7,1,2,42
2013,07780000,"Quaboag Regional",BIO,"Low Income",10,37,12,44,3,11,2,7,27
2013,07780000,"Quaboag Regional",BIO,Male,17,61,9,32,1,4,1,4,28
2013,07780000,"Quaboag Regional",BIO,Female,13,32,21,51,5,12,2,5,41
2013,07780000,"Quaboag Regional",BIO,"High Needs",10,33,14,47,3,10,3,10,30
2013,07780000,"Quaboag Regional",BIO,White,29,43,29,43,6,9,3,4,67
2013,07780000,"Quaboag Regional",BIO,"Non-Title I",30,43,30,43,6,9,3,4,69
2013,07780000,"Quaboag Regional",TEC,"All Students",3,9,19,58,10,30,1,3,33
2013,07780000,"Quaboag Regional",TEC,"Non-Low Income",1,5,14,74,3,16,1,5,19
2013,07780000,"Quaboag Regional",TEC,"Low Income",2,14,5,36,7,50,0,0,14
2013,07780000,"Quaboag Regional",TEC,Male,3,10,18,60,8,27,1,3,30
2013,07780000,"Quaboag Regional",TEC,"High Needs",2,11,7,39,9,50,0,0,18
2013,07780000,"Quaboag Regional",TEC,White,3,11,17,61,7,25,1,4,28
2013,07780000,"Quaboag Regional",TEC,"Non-Title I",3,9,19,58,10,30,1,3,33
2013,07800000,Whitman-Hanson,BIO,"All Students",105,35,137,46,47,16,11,4,300
2013,07800000,Whitman-Hanson,BIO,"Non-Low Income",89,39,98,43,36,16,5,2,228
2013,07800000,Whitman-Hanson,BIO,"Low Income",16,22,39,54,11,15,6,8,72
2013,07800000,Whitman-Hanson,BIO,Male,61,39,64,41,23,15,8,5,156
2013,07800000,Whitman-Hanson,BIO,Female,44,31,73,51,24,17,3,2,144
2013,07800000,Whitman-Hanson,BIO,"High Needs",17,19,46,51,21,23,7,8,91
2013,07800000,Whitman-Hanson,BIO,White,102,37,126,45,40,14,10,4,278
2013,07800000,Whitman-Hanson,BIO,"Students with Disabilities",2,6,14,39,15,42,5,14,36
2013,07800000,Whitman-Hanson,BIO,"Non-Title I",105,35,137,46,47,16,11,4,300
2013,08010000,"Assabet Valley Regional Vocational Technical",BIO,"All Students",68,28,118,48,51,21,8,3,245
2013,08010000,"Assabet Valley Regional Vocational Technical",BIO,"Non-Low Income",58,34,79,46,29,17,6,3,172
2013,08010000,"Assabet Valley Regional Vocational Technical",BIO,"Low Income",10,14,39,53,22,30,2,3,73
2013,08010000,"Assabet Valley Regional Vocational Technical",BIO,Male,43,33,63,48,23,17,3,2,132
2013,08010000,"Assabet Valley Regional Vocational Technical",BIO,Female,25,22,55,49,28,25,5,4,113
2013,08010000,"Assabet Valley Regional Vocational Technical",BIO,"High Needs",17,12,70,50,44,32,8,6,139
2013,08010000,"Assabet Valley Regional Vocational Technical",BIO,Hispanic/Latino,3,19,6,38,6,38,1,6,16
2013,08010000,"Assabet Valley Regional Vocational Technical",BIO,White,65,30,105,48,44,20,6,3,220
2013,08010000,"Assabet Valley Regional Vocational Technical",BIO,everELL,4,21,7,37,6,32,2,11,19
2013,08010000,"Assabet Valley Regional Vocational Technical",BIO,"Students with Disabilities",7,8,43,48,32,36,7,8,89
2013,08010000,"Assabet Valley Regional Vocational Technical",BIO,"Non-Title I",68,31,113,51,36,16,3,1,220
2013,08010000,"Assabet Valley Regional Vocational Technical",BIO,"Title I",0,0,5,20,15,60,5,20,25
2013,08050000,"Blackstone Valley Regional Vocational Technical",BIO,"All Students",67,47,62,43,14,10,1,1,144
2013,08050000,"Blackstone Valley Regional Vocational Technical",BIO,"Non-Low Income",59,49,50,42,10,8,1,1,120
2013,08050000,"Blackstone Valley Regional Vocational Technical",BIO,"Low Income",8,33,12,50,4,17,0,0,24
2013,08050000,"Blackstone Valley Regional Vocational Technical",BIO,Male,26,46,23,40,8,14,0,0,57
2013,08050000,"Blackstone Valley Regional Vocational Technical",BIO,Female,41,47,39,45,6,7,1,1,87
2013,08050000,"Blackstone Valley Regional Vocational Technical",BIO,"High Needs",10,22,27,59,9,20,0,0,46
2013,08050000,"Blackstone Valley Regional Vocational Technical",BIO,White,60,46,56,43,13,10,1,1,130
2013,08050000,"Blackstone Valley Regional Vocational Technical",BIO,"Students with Disabilities",2,7,18,67,7,26,0,0,27
2013,08050000,"Blackstone Valley Regional Vocational Technical",BIO,"Non-Title I",65,57,44,39,5,4,0,0,114
2013,08050000,"Blackstone Valley Regional Vocational Technical",BIO,"Title I",2,7,18,60,9,30,1,3,30
2013,08050000,"Blackstone Valley Regional Vocational Technical",PHY,"All Students",54,39,73,52,11,8,2,1,140
2013,08050000,"Blackstone Valley Regional Vocational Technical",PHY,"Non-Low Income",49,40,61,50,10,8,2,2,122
2013,08050000,"Blackstone Valley Regional Vocational Technical",PHY,"Low Income",5,28,12,67,1,6,0,0,18
2013,08050000,"Blackstone Valley Regional Vocational Technical",PHY,Male,38,46,39,48,4,5,1,1,82
2013,08050000,"Blackstone Valley Regional Vocational Technical",PHY,Female,16,28,34,59,7,12,1,2,58
2013,08050000,"Blackstone Valley Regional Vocational Technical",PHY,"High Needs",5,24,14,67,2,10,0,0,21
2013,08050000,"Blackstone Valley Regional Vocational Technical",PHY,White,52,39,68,51,11,8,2,2,133
2013,08050000,"Blackstone Valley Regional Vocational Technical",PHY,"Non-Title I",53,44,61,50,6,5,1,1,121
2013,08050000,"Blackstone Valley Regional Vocational Technical",PHY,"Title I",1,5,12,63,5,26,1,5,19
2013,08060000,"Blue Hills Regional Vocational Technical",BIO,"All Students",27,14,125,65,39,20,1,1,192
2013,08060000,"Blue Hills Regional Vocational Technical",BIO,"Non-Low Income",20,17,71,60,27,23,0,0,118
2013,08060000,"Blue Hills Regional Vocational Technical",BIO,"Low Income",7,9,54,73,12,16,1,1,74
2013,08060000,"Blue Hills Regional Vocational Technical",BIO,Male,23,21,73,66,15,14,0,0,111
2013,08060000,"Blue Hills Regional Vocational Technical",BIO,Female,4,5,52,64,24,30,1,1,81
2013,08060000,"Blue Hills Regional Vocational Technical",BIO,"High Needs",10,10,67,66,23,23,1,1,101
2013,08060000,"Blue Hills Regional Vocational Technical",BIO,"African American",4,9,25,58,13,30,1,2,43
2013,08060000,"Blue Hills Regional Vocational Technical",BIO,Hispanic/Latino,2,14,8,57,4,29,0,0,14
2013,08060000,"Blue Hills Regional Vocational Technical",BIO,White,19,16,83,69,19,16,0,0,121
2013,08060000,"Blue Hills Regional Vocational Technical",BIO,"Multi-Race (non-Hispanic/Latino)",2,17,7,58,3,25,0,0,12
2013,08060000,"Blue Hills Regional Vocational Technical",BIO,everELL,0,0,7,58,5,42,0,0,12
2013,08060000,"Blue Hills Regional Vocational Technical",BIO,"Students with Disabilities",3,7,23,53,16,37,1,2,43
2013,08060000,"Blue Hills Regional Vocational Technical",BIO,"Non-Title I",23,15,106,67,28,18,1,1,158
2013,08060000,"Blue Hills Regional Vocational Technical",BIO,"Title I",4,12,19,56,11,32,0,0,34
2013,08100000,"Bristol-Plymouth Regional Vocational Technical",BIO,"All Students",35,10,165,49,119,35,20,6,339
2013,08100000,"Bristol-Plymouth Regional Vocational Technical",BIO,"Non-Low Income",26,11,118,52,76,33,8,4,228
2013,08100000,"Bristol-Plymouth Regional Vocational Technical",BIO,"Low Income",9,8,47,42,43,39,12,11,111
2013,08100000,"Bristol-Plymouth Regional Vocational Technical",BIO,Male,16,8,106,54,63,32,10,5,195
2013,08100000,"Bristol-Plymouth Regional Vocational Technical",BIO,Female,19,13,59,41,56,39,10,7,144
2013,08100000,"Bristol-Plymouth Regional Vocational Technical",BIO,"High Needs",9,6,58,39,63,43,18,12,148
2013,08100000,"Bristol-Plymouth Regional Vocational Technical",BIO,"African American",0,0,11,61,6,33,1,6,18
2013,08100000,"Bristol-Plymouth Regional Vocational Technical",BIO,Hispanic/Latino,0,0,8,50,7,44,1,6,16
2013,08100000,"Bristol-Plymouth Regional Vocational Technical",BIO,White,34,12,141,48,101,34,18,6,294
2013,08100000,"Bristol-Plymouth Regional Vocational Technical",BIO,"Students with Disabilities",0,0,15,29,27,53,9,18,51
2013,08100000,"Bristol-Plymouth Regional Vocational Technical",BIO,"Non-Title I",32,17,115,61,36,19,5,3,188
2013,08100000,"Bristol-Plymouth Regional Vocational Technical",BIO,"Title I",3,2,50,33,83,55,15,10,151
2013,08150000,"Cape Cod Regional Vocational Technical",BIO,"All Students",14,20,39,56,17,24,0,0,70
2013,08150000,"Cape Cod Regional Vocational Technical",BIO,"Non-Low Income",6,17,22,63,7,20,0,0,35
2013,08150000,"Cape Cod Regional Vocational Technical",BIO,"Low Income",8,23,17,49,10,29,0,0,35
2013,08150000,"Cape Cod Regional Vocational Technical",BIO,Male,3,12,16,62,7,27,0,0,26
2013,08150000,"Cape Cod Regional Vocational Technical",BIO,Female,11,25,23,52,10,23,0,0,44
2013,08150000,"Cape Cod Regional Vocational Technical",BIO,"High Needs",8,19,19,45,15,36,0,0,42
2013,08150000,"Cape Cod Regional Vocational Technical",BIO,White,12,22,32,59,10,19,0,0,54
2013,08150000,"Cape Cod Regional Vocational Technical",BIO,"Students with Disabilities",0,0,7,41,10,59,0,0,17
2013,08150000,"Cape Cod Regional Vocational Technical",BIO,"Non-Title I",13,29,22,49,10,22,0,0,45
2013,08150000,"Cape Cod Regional Vocational Technical",BIO,"Title I",1,4,17,68,7,28,0,0,25
2013,08150000,"Cape Cod Regional Vocational Technical",TEC,"All Students",12,13,49,52,27,29,6,6,94
2013,08150000,"Cape Cod Regional Vocational Technical",TEC,"Non-Low Income",8,17,27,56,11,23,2,4,48
2013,08150000,"Cape Cod Regional Vocational Technical",TEC,"Low Income",4,9,22,48,16,35,4,9,46
2013,08150000,"Cape Cod Regional Vocational Technical",TEC,Male,10,14,39,56,17,24,4,6,70
2013,08150000,"Cape Cod Regional Vocational Technical",TEC,Female,2,8,10,42,10,42,2,8,24
2013,08150000,"Cape Cod Regional Vocational Technical",TEC,"High Needs",5,8,27,45,22,37,6,10,60
2013,08150000,"Cape Cod Regional Vocational Technical",TEC,Hispanic/Latino,2,14,6,43,5,36,1,7,14
2013,08150000,"Cape Cod Regional Vocational Technical",TEC,White,9,13,40,59,15,22,4,6,68
2013,08150000,"Cape Cod Regional Vocational Technical",TEC,"Students with Disabilities",2,8,9,36,9,36,5,20,25
2013,08150000,"Cape Cod Regional Vocational Technical",TEC,"Non-Title I",11,18,37,61,10,16,3,5,61
2013,08150000,"Cape Cod Regional Vocational Technical",TEC,"Title I",1,3,12,36,17,52,3,9,33
2013,08180000,"Franklin County Regional Vocational Technical",BIO,"All Students",11,10,61,54,34,30,7,6,113
2013,08180000,"Franklin County Regional Vocational Technical",BIO,"Non-Low Income",2,5,23,59,13,33,1,3,39
2013,08180000,"Franklin County Regional Vocational Technical",BIO,"Low Income",9,12,38,51,21,28,6,8,74
2013,08180000,"Franklin County Regional Vocational Technical",BIO,Male,8,12,34,51,20,30,5,7,67
2013,08180000,"Franklin County Regional Vocational Technical",BIO,Female,3,7,27,59,14,30,2,4,46
2013,08180000,"Franklin County Regional Vocational Technical",BIO,"High Needs",9,11,38,46,28,34,7,9,82
2013,08180000,"Franklin County Regional Vocational Technical",BIO,White,9,8,58,54,33,31,7,7,107
2013,08180000,"Franklin County Regional Vocational Technical",BIO,"Students with Disabilities",1,3,10,29,16,47,7,21,34
2013,08180000,"Franklin County Regional Vocational Technical",BIO,"Title I",11,10,61,54,33,29,7,6,112
2013,08180000,"Franklin County Regional Vocational Technical",TEC,"All Students",7,58,5,42,0,0,0,0,12
2013,08180000,"Franklin County Regional Vocational Technical",TEC,White,7,58,5,42,0,0,0,0,12
2013,08180000,"Franklin County Regional Vocational Technical",TEC,"Title I",7,58,5,42,0,0,0,0,12
2013,08210000,"Greater Fall River Regional Vocational Technical",BIO,"All Students",46,13,183,53,103,30,14,4,346
2013,08210000,"Greater Fall River Regional Vocational Technical",BIO,"Non-Low Income",31,19,93,57,35,21,4,2,163
2013,08210000,"Greater Fall River Regional Vocational Technical",BIO,"Low Income",15,8,90,49,68,37,10,5,183
2013,08210000,"Greater Fall River Regional Vocational Technical",BIO,Male,31,16,109,56,48,25,6,3,194
2013,08210000,"Greater Fall River Regional Vocational Technical",BIO,Female,15,10,74,49,55,36,8,5,152
2013,08210000,"Greater Fall River Regional Vocational Technical",BIO,"High Needs",15,8,93,47,76,39,13,7,197
2013,08210000,"Greater Fall River Regional Vocational Technical",BIO,Asian,0,0,6,60,3,30,1,10,10
2013,08210000,"Greater Fall River Regional Vocational Technical",BIO,Hispanic/Latino,0,0,4,31,7,54,2,15,13
2013,08210000,"Greater Fall River Regional Vocational Technical",BIO,White,46,15,166,53,91,29,10,3,313
2013,08210000,"Greater Fall River Regional Vocational Technical",BIO,everELL,2,5,11,30,21,57,3,8,37
2013,08210000,"Greater Fall River Regional Vocational Technical",BIO,"Students with Disabilities",0,0,10,24,25,61,6,15,41
2013,08210000,"Greater Fall River Regional Vocational Technical",BIO,"Title I",46,13,183,53,103,30,14,4,346
2013,08230000,"Greater Lawrence Regional Vocational Technical",BIO,"All Students",2,1,82,24,202,59,57,17,343
2013,08230000,"Greater Lawrence Regional Vocational Technical",BIO,"Non-Low Income",1,2,16,29,30,55,8,15,55
2013,08230000,"Greater Lawrence Regional Vocational Technical",BIO,"Low Income",1,0,66,23,172,60,49,17,288
2013,08230000,"Greater Lawrence Regional Vocational Technical",BIO,Male,1,1,45,25,108,59,28,15,182
2013,08230000,"Greater Lawrence Regional Vocational Technical",BIO,Female,1,1,37,23,94,58,29,18,161
2013,08230000,"Greater Lawrence Regional Vocational Technical",BIO,"High Needs",2,1,68,23,178,59,54,18,302
2013,08230000,"Greater Lawrence Regional Vocational Technical",BIO,Hispanic/Latino,0,0,57,22,156,60,49,19,262
2013,08230000,"Greater Lawrence Regional Vocational Technical",BIO,White,2,3,23,31,41,55,8,11,74
2013,08230000,"Greater Lawrence Regional Vocational Technical",BIO,"Former ELL",0,0,0,0,13,59,9,41,22
2013,08230000,"Greater Lawrence Regional Vocational Technical",BIO,"English Language Learner (ELL)",0,0,0,0,8,47,9,53,17
2013,08230000,"Greater Lawrence Regional Vocational Technical",BIO,"ELL and Former ELL",0,0,0,0,21,54,18,46,39
2013,08230000,"Greater Lawrence Regional Vocational Technical",BIO,everELL,0,0,33,20,96,57,38,23,167
2013,08230000,"Greater Lawrence Regional Vocational Technical",BIO,"Students with Disabilities",1,2,4,6,38,58,23,35,66
2013,08230000,"Greater Lawrence Regional Vocational Technical",BIO,"Title I",2,1,82,24,202,59,57,17,343
2013,08250000,"Greater New Bedford Regional Vocational Technical",BIO,"All Students",35,7,265,56,150,32,23,5,473
2013,08250000,"Greater New Bedford Regional Vocational Technical",BIO,"Non-Low Income",20,10,120,58,61,29,7,3,208
2013,08250000,"Greater New Bedford Regional Vocational Technical",BIO,"Low Income",15,6,145,55,89,34,16,6,265
2013,08250000,"Greater New Bedford Regional Vocational Technical",BIO,Male,23,10,126,56,63,28,12,5,224
2013,08250000,"Greater New Bedford Regional Vocational Technical",BIO,Female,12,5,139,56,87,35,11,4,249
2013,08250000,"Greater New Bedford Regional Vocational Technical",BIO,"High Needs",15,5,152,53,101,35,20,7,288
2013,08250000,"Greater New Bedford Regional Vocational Technical",BIO,"African American",2,5,24,65,10,27,1,3,37
2013,08250000,"Greater New Bedford Regional Vocational Technical",BIO,Hispanic/Latino,5,6,40,48,35,42,4,5,84
2013,08250000,"Greater New Bedford Regional Vocational Technical",BIO,White,27,8,189,57,99,30,17,5,332
2013,08250000,"Greater New Bedford Regional Vocational Technical",BIO,"Multi-Race (non-Hispanic/Latino)",1,7,9,60,5,33,0,0,15
2013,08250000,"Greater New Bedford Regional Vocational Technical",BIO,"English Language Learner (ELL)",0,0,6,40,7,47,2,13,15
2013,08250000,"Greater New Bedford Regional Vocational Technical",BIO,"ELL and Former ELL",0,0,6,40,7,47,2,13,15
2013,08250000,"Greater New Bedford Regional Vocational Technical",BIO,everELL,1,3,15,41,17,46,4,11,37
2013,08250000,"Greater New Bedford Regional Vocational Technical",BIO,"Students with Disabilities",0,0,11,27,17,41,13,32,41
2013,08250000,"Greater New Bedford Regional Vocational Technical",BIO,"Title I",35,7,265,56,150,32,23,5,473
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,"All Students",46,9,271,55,136,27,44,9,497
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,"Non-Low Income",22,11,116,59,49,25,10,5,197
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,"Low Income",24,8,155,52,87,29,34,11,300
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,Male,22,9,145,59,57,23,23,9,247
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,Female,24,10,126,50,79,32,21,8,250
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,"High Needs",29,8,174,49,107,30,44,12,354
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,"African American",0,0,9,45,8,40,3,15,20
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,Asian,6,9,37,54,18,26,8,12,69
2013,08280000,"Greater Lowell Regional Vocational Technical",BIO,Hispanic/Latino,7,6,64,52,40,32,13,10,124
