Year,Org_code,DistrictName,SchoolName,Grade,Group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2011,07650505,"Southern Berkshire","Mt Everett Regional",10,"Special Ed",10,10," "," "," "," "," ",10,10," "," "," "," "," ",11,11," "," "," "," "," ",100,100,100
2011,07660010,Southwick-Tolland,"Woodland Elementary",03,"All Students",125,122,1," "," "," ",2,125,122,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07660010,Southwick-Tolland,"Woodland Elementary",03,"Low Income",16,16," "," "," "," "," ",16,16," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07660010,Southwick-Tolland,"Woodland Elementary",03,White,119,117,1," "," "," ",1,119,117,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07660010,Southwick-Tolland,"Woodland Elementary",03,"Special Ed",20,18,1," "," "," ",1,20,18,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07660010,Southwick-Tolland,"Woodland Elementary",04,"All Students",124,121," "," "," "," ",3,124,120,1," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,07660010,Southwick-Tolland,"Woodland Elementary",04,"Low Income",22,21," "," "," "," ",1,22,21," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07660010,Southwick-Tolland,"Woodland Elementary",04,White,116,115," "," "," "," ",1,116,114,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07660010,Southwick-Tolland,"Woodland Elementary",04,"Special Ed",32,31," "," "," "," ",1,32,30,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07660305,Southwick-Tolland,"Powder Mill",05,"All Students",136,132,1,1," "," ",2,136,132,1,1," "," ",2,136,132,1,1," "," ",2,99,99,99
2011,07660305,Southwick-Tolland,"Powder Mill",05,"Low Income",29,29," "," "," "," "," ",29,29," "," "," "," "," ",29,29," "," "," "," "," ",100,100,100
2011,07660305,Southwick-Tolland,"Powder Mill",05,White,128,125,1,1," "," ",1,128,125,1,1," "," ",1,128,125,1,1," "," ",1,99,99,99
2011,07660305,Southwick-Tolland,"Powder Mill",05,"Special Ed",23,22,1," "," "," "," ",23,22,1," "," "," "," ",23,22,1," "," "," "," ",100,100,100
2011,07660305,Southwick-Tolland,"Powder Mill",06,"All Students",135,129,2,1," "," ",3,135,128,2,1,1," ",3," "," "," "," "," "," "," ",99,99," "
2011,07660305,Southwick-Tolland,"Powder Mill",06,"Low Income",29,28,1," "," "," "," ",29,27,1," ",1," "," "," "," "," "," "," "," "," ",100,97," "
2011,07660305,Southwick-Tolland,"Powder Mill",06,White,125,119,2,1," "," ",3,125,118,2,1,1," ",3," "," "," "," "," "," "," ",99,98," "
2011,07660305,Southwick-Tolland,"Powder Mill",06,"Special Ed",22,19,2,1," "," "," ",22,19,2,1," "," "," "," "," "," "," "," "," "," ",95,95," "
2011,07660305,Southwick-Tolland,"Powder Mill",07,"All Students",157,153,2," "," "," ",2,157,152,3," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07660305,Southwick-Tolland,"Powder Mill",07,"Low Income",14,14," "," "," "," "," ",14,13,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07660305,Southwick-Tolland,"Powder Mill",07,White,145,143,1," "," "," ",1,145,142,2," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07660305,Southwick-Tolland,"Powder Mill",07,"Special Ed",28,26,2," "," "," "," ",28,25,3," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07660305,Southwick-Tolland,"Powder Mill",08,"All Students",145,141,3," "," "," ",1,145,140,3," ",1," ",1,145,140,3," ",1," ",1,100,99,99
2011,07660305,Southwick-Tolland,"Powder Mill",08,"Low Income",33,29,3," "," "," ",1,33,29,3," "," "," ",1,33,29,3," "," "," ",1,100,100,100
2011,07660305,Southwick-Tolland,"Powder Mill",08,White,133,130,3," "," "," "," ",133,129,3," ",1," "," ",133,129,3," ",1," "," ",100,99,99
2011,07660305,Southwick-Tolland,"Powder Mill",08,"Special Ed",19,16,3," "," "," "," ",19,16,3," "," "," "," ",19,16,3," "," "," "," ",100,100,100
2011,07660505,Southwick-Tolland,"Southwick-Tolland Regional High",10,"All Students",137,132,2,1,1," ",1,136,133,2," "," "," ",1,138,129,2,1," "," ",6,99,100,99
2011,07660505,Southwick-Tolland,"Southwick-Tolland Regional High",10,"Low Income",19,16,2,1," "," "," ",19,17,2," "," "," "," ",19,16,2,1," "," "," ",95,100,95
2011,07660505,Southwick-Tolland,"Southwick-Tolland Regional High",10,White,126,121,2,1,1," ",1,125,122,2," "," "," ",1,127,118,2,1," "," ",6,98,100,99
2011,07660505,Southwick-Tolland,"Southwick-Tolland Regional High",10,"Special Ed",17,14,2," "," "," ",1,17,14,2," "," "," ",1,17,13,2," "," "," ",2,100,100,100
2011,07670008,"Spencer-E Brookfield","East Brookfield Elementary",03,"All Students",23,21," ",1," "," ",1,23,21," ",1," "," ",1," "," "," "," "," "," "," ",96,96," "
2011,07670008,"Spencer-E Brookfield","East Brookfield Elementary",03,White,20,19," "," "," "," ",1,20,19," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07670008,"Spencer-E Brookfield","East Brookfield Elementary",04,"All Students",33,32," "," "," "," ",1,33,32," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07670008,"Spencer-E Brookfield","East Brookfield Elementary",04,White,29,28," "," "," "," ",1,29,28," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07670008,"Spencer-E Brookfield","East Brookfield Elementary",04,"Special Ed",10,9," "," "," "," ",1,10,9," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07670008,"Spencer-E Brookfield","East Brookfield Elementary",05,"All Students",26,24," "," "," "," ",2,27,24," "," "," "," ",3,27,24," "," "," "," ",3,100,100,100
2011,07670008,"Spencer-E Brookfield","East Brookfield Elementary",05,"Low Income",9," "," "," "," "," "," ",10,7," "," "," "," ",3,10,7," "," "," "," ",3," ",100,100
2011,07670008,"Spencer-E Brookfield","East Brookfield Elementary",05,White,26,24," "," "," "," ",2,27,24," "," "," "," ",3,27,24," "," "," "," ",3,100,100,100
2011,07670008,"Spencer-E Brookfield","East Brookfield Elementary",05,"Special Ed",11,10," "," "," "," ",1,11,10," "," "," "," ",1,11,10," "," "," "," ",1,100,100,100
2011,07670008,"Spencer-E Brookfield","East Brookfield Elementary",06,"All Students",35,34," "," "," "," ",1,35,34," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07670008,"Spencer-E Brookfield","East Brookfield Elementary",06,White,34,33," "," "," "," ",1,34,33," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07670010,"Spencer-E Brookfield","Lake Street",03,"All Students",117,109,2," "," "," ",6,117,109,2," "," "," ",6," "," "," "," "," "," "," ",100,100," "
2011,07670010,"Spencer-E Brookfield","Lake Street",03,"Low Income",43,39,1," "," "," ",3,43,39,1," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,07670010,"Spencer-E Brookfield","Lake Street",03,Hispanic/Latino,12,11," "," "," "," ",1,12,11," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07670010,"Spencer-E Brookfield","Lake Street",03,White,102,95,2," "," "," ",5,102,95,2," "," "," ",5," "," "," "," "," "," "," ",100,100," "
2011,07670010,"Spencer-E Brookfield","Lake Street",03,"Special Ed",30,25,2," "," "," ",3,30,25,2," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,07670040,"Spencer-E Brookfield","Wire Village School",04,"All Students",139,132,1," "," "," ",6,139,132,1," "," "," ",6," "," "," "," "," "," "," ",100,100," "
2011,07670040,"Spencer-E Brookfield","Wire Village School",04,"Low Income",65,61," "," "," "," ",4,65,61," "," "," "," ",4," "," "," "," "," "," "," ",100,100," "
2011,07670040,"Spencer-E Brookfield","Wire Village School",04,Hispanic/Latino,11,11," "," "," "," "," ",11,11," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07670040,"Spencer-E Brookfield","Wire Village School",04,White,120,113,1," "," "," ",6,120,113,1," "," "," ",6," "," "," "," "," "," "," ",100,100," "
2011,07670040,"Spencer-E Brookfield","Wire Village School",04,"Special Ed",31,27,1," "," "," ",3,31,27,1," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,07670040,"Spencer-E Brookfield","Wire Village School",05,"All Students",129,125," "," "," "," ",4,132,125," ",3," "," ",4,132,125," ",3," "," ",4,100,98,98
2011,07670040,"Spencer-E Brookfield","Wire Village School",05,"Low Income",51,49," "," "," "," ",2,51,49," "," "," "," ",2,51,49," "," "," "," ",2,100,100,100
2011,07670040,"Spencer-E Brookfield","Wire Village School",05,White,115,111," "," "," "," ",4,117,111," ",2," "," ",4,117,111," ",2," "," ",4,100,98,98
2011,07670040,"Spencer-E Brookfield","Wire Village School",05,"Special Ed",26,25," "," "," "," ",1,26,25," "," "," "," ",1,26,25," "," "," "," ",1,100,100,100
2011,07670040,"Spencer-E Brookfield","Wire Village School",06,"All Students",148,144," "," "," "," ",4,147,143," "," "," "," ",4," "," "," "," "," "," "," ",100,100," "
2011,07670040,"Spencer-E Brookfield","Wire Village School",06,"Low Income",57,56," "," "," "," ",1,56,55," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07670040,"Spencer-E Brookfield","Wire Village School",06,White,138,136," "," "," "," ",2,137,135," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07670040,"Spencer-E Brookfield","Wire Village School",06,"Special Ed",34,32," "," "," "," ",2,34,32," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07670415,"Spencer-E Brookfield","Knox Trail Junior High",07,"All Students",157,154," "," "," "," ",3,157,154," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,07670415,"Spencer-E Brookfield","Knox Trail Junior High",07,"Low Income",56,53," "," "," "," ",3,56,53," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,07670415,"Spencer-E Brookfield","Knox Trail Junior High",07,White,139,138," "," "," "," ",1,139,138," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07670415,"Spencer-E Brookfield","Knox Trail Junior High",07,"Special Ed",26,25," "," "," "," ",1,26,25," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07670415,"Spencer-E Brookfield","Knox Trail Junior High",08,"All Students",153,146,2," ",1," ",4,154,144,2," ",3," ",5,154,143,2,1,3," ",5,99,98,97
2011,07670415,"Spencer-E Brookfield","Knox Trail Junior High",08,"Low Income",62,56,2," "," "," ",4,63,54,2," ",2," ",5,63,53,2,1,2," ",5,100,97,95
2011,07670415,"Spencer-E Brookfield","Knox Trail Junior High",08,White,143,137,1," ",1," ",4,144,136,1," ",2," ",5,144,135,1,1,2," ",5,99,99,98
2011,07670415,"Spencer-E Brookfield","Knox Trail Junior High",08,"Special Ed",24,20,2," ",1," ",1,25,20,2," ",1," ",2,25,20,2," ",1," ",2,96,96,96
2011,07670505,"Spencer-E Brookfield","David Prouty High",10,"All Students",109,97,3," "," "," ",9,109,97,3," "," "," ",9,110,88," "," "," "," ",22,100,100,100
2011,07670505,"Spencer-E Brookfield","David Prouty High",10,"Low Income",29,24," "," "," "," ",5,29,24," "," "," "," ",5,29,19," "," "," "," ",10,100,100,100
2011,07670505,"Spencer-E Brookfield","David Prouty High",10,White,100,88,3," "," "," ",9,100,88,3," "," "," ",9,100,82," "," "," "," ",18,100,100,100
2011,07670505,"Spencer-E Brookfield","David Prouty High",10,"Special Ed",15,10,3," "," "," ",2,15,10,3," "," "," ",2,15,10," "," "," "," ",5,100,100,100
2011,07700405,Tantasqua,"Tantasqua Reg Jr High",07,"All Students",283,274,1," "," "," ",8,283,274,1," "," "," ",8," "," "," "," "," "," "," ",100,100," "
2011,07700405,Tantasqua,"Tantasqua Reg Jr High",07,"Low Income",50,48," "," "," "," ",2,50,48," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07700405,Tantasqua,"Tantasqua Reg Jr High",07,Hispanic/Latino,14,13," "," "," "," ",1,14,13," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07700405,Tantasqua,"Tantasqua Reg Jr High",07,White,255,248,1," "," "," ",6,255,248,1," "," "," ",6," "," "," "," "," "," "," ",100,100," "
2011,07700405,Tantasqua,"Tantasqua Reg Jr High",07,"Special Ed",38,36,1," "," "," ",1,38,36,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07700405,Tantasqua,"Tantasqua Reg Jr High",08,"All Students",275,265,5," ",1," ",4,275,266,5," "," "," ",4,275,266,5," "," "," ",4,100,100,100
2011,07700405,Tantasqua,"Tantasqua Reg Jr High",08,"Low Income",53,50,1," "," "," ",2,53,50,1," "," "," ",2,53,50,1," "," "," ",2,100,100,100
2011,07700405,Tantasqua,"Tantasqua Reg Jr High",08,Hispanic/Latino,16,16," "," "," "," "," ",16,16," "," "," "," "," ",16,16," "," "," "," "," ",100,100,100
2011,07700405,Tantasqua,"Tantasqua Reg Jr High",08,White,239,229,5," ",1," ",4,239,230,5," "," "," ",4,239,230,5," "," "," ",4,100,100,100
2011,07700405,Tantasqua,"Tantasqua Reg Jr High",08,"Special Ed",40,34,5," "," "," ",1,40,34,5," "," "," ",1,40,34,5," "," "," ",1,100,100,100
2011,07700505,Tantasqua,"Tantasqua Reg Sr High",10,"All Students",213,200," "," ",1," ",12,214,202," "," "," "," ",12,216,177," ",1," "," ",38,100,100,100
2011,07700505,Tantasqua,"Tantasqua Reg Sr High",10,"Low Income",32,26," "," ",1," ",5,33,28," "," "," "," ",5,33,19," ",1," "," ",13,97,100,97
2011,07700505,Tantasqua,"Tantasqua Reg Sr High",10,White,198,186," "," "," "," ",12,199,187," "," "," "," ",12,201,164," ",1," "," ",36,100,100,100
2011,07700505,Tantasqua,"Tantasqua Reg Sr High",10,"Special Ed",10,5," "," "," "," ",5,10,5," "," "," "," ",5,10,4," "," "," "," ",6,100,100,100
2011,07700605,Tantasqua,"Tantasqua Reg Voc",10,"All Students",90,85," ",1," "," ",4,90,86," "," "," "," ",4,88,75," "," "," "," ",13,99,100,100
2011,07700605,Tantasqua,"Tantasqua Reg Voc",10,"Low Income",19,17," "," "," "," ",2,19,17," "," "," "," ",2,17,14," "," "," "," ",3,100,100,100
2011,07700605,Tantasqua,"Tantasqua Reg Voc",10,White,82,77," ",1," "," ",4,82,78," "," "," "," ",4,81,68," "," "," "," ",13,99,100,100
2011,07700605,Tantasqua,"Tantasqua Reg Voc",10,"Special Ed",23,20," ",1," "," ",2,23,21," "," "," "," ",2,19,15," "," "," "," ",4,96,100,100
2011,07730015,Triton,"Salisbury Elementary",03,"All Students",83,79,1," "," "," ",3,84,80," "," "," "," ",4," "," "," "," "," "," "," ",100,100," "
2011,07730015,Triton,"Salisbury Elementary",03,"Low Income",37,33,1," "," "," ",3,38,34," "," "," "," ",4," "," "," "," "," "," "," ",100,100," "
2011,07730015,Triton,"Salisbury Elementary",03,White,72,69," "," "," "," ",3,72,69," "," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,07730015,Triton,"Salisbury Elementary",03,"Special Ed",17,16,1," "," "," "," ",17,17," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07730015,Triton,"Salisbury Elementary",04,"All Students",77,74,1," "," "," ",2,79,75," "," "," "," ",4," "," "," "," "," "," "," ",100,100," "
2011,07730015,Triton,"Salisbury Elementary",04,"Low Income",35,33," "," "," "," ",2,37,33," "," "," "," ",4," "," "," "," "," "," "," ",100,100," "
2011,07730015,Triton,"Salisbury Elementary",04,White,71,69,1," "," "," ",1,71,70," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07730015,Triton,"Salisbury Elementary",04,"Special Ed",10,9,1," "," "," "," ",10,10," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07730015,Triton,"Salisbury Elementary",05,"All Students",78,75,1," "," "," ",2,79,75,1," "," "," ",3,79,75,1," "," "," ",3,100,100,100
2011,07730015,Triton,"Salisbury Elementary",05,"Low Income",31,28,1," "," "," ",2,32,28,1," "," "," ",3,32,28,1," "," "," ",3,100,100,100
2011,07730015,Triton,"Salisbury Elementary",05,White,68,65,1," "," "," ",2,69,65,1," "," "," ",3,69,65,1," "," "," ",3,100,100,100
2011,07730015,Triton,"Salisbury Elementary",05,"Special Ed",14,12,1," "," "," ",1,14,12,1," "," "," ",1,14,12,1," "," "," ",1,100,100,100
2011,07730015,Triton,"Salisbury Elementary",06,"All Students",93,89,2," "," "," ",2,94,86,4," ",1," ",3," "," "," "," "," "," "," ",100,99," "
2011,07730015,Triton,"Salisbury Elementary",06,"Low Income",36,32,2," "," "," ",2,37,30,4," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,07730015,Triton,"Salisbury Elementary",06,White,89,85,2," "," "," ",2,90,82,4," ",1," ",3," "," "," "," "," "," "," ",100,99," "
2011,07730015,Triton,"Salisbury Elementary",06,"Special Ed",14,11,2," "," "," ",1,15,8,4," ",1," ",2," "," "," "," "," "," "," ",100,93," "
2011,07730020,Triton,"Newbury Elementary",03,"All Students",104,103," ",1," "," "," ",104,103," ",1," "," "," "," "," "," "," "," "," "," ",99,99," "
2011,07730020,Triton,"Newbury Elementary",03,"Low Income",13,13," "," "," "," "," ",13,13," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07730020,Triton,"Newbury Elementary",03,White,98,97," ",1," "," "," ",98,97," ",1," "," "," "," "," "," "," "," "," "," ",99,99," "
2011,07730020,Triton,"Newbury Elementary",03,"Special Ed",16,15," ",1," "," "," ",16,15," ",1," "," "," "," "," "," "," "," "," "," ",94,94," "
2011,07730020,Triton,"Newbury Elementary",04,"All Students",100,99," "," "," "," ",1,100,99," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07730020,Triton,"Newbury Elementary",04,"Low Income",12,12," "," "," "," "," ",12,12," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07730020,Triton,"Newbury Elementary",04,White,94,93," "," "," "," ",1,94,93," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07730020,Triton,"Newbury Elementary",04,"Special Ed",16,16," "," "," "," "," ",16,16," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07730020,Triton,"Newbury Elementary",05,"All Students",73,68,4," "," "," ",1,73,68,4," "," "," ",1,73,68,4," "," "," ",1,100,100,100
2011,07730020,Triton,"Newbury Elementary",05,White,73,68,4," "," "," ",1,73,68,4," "," "," ",1,73,68,4," "," "," ",1,100,100,100
2011,07730020,Triton,"Newbury Elementary",05,"Special Ed",16,12,4," "," "," "," ",16,12,4," "," "," "," ",16,12,4," "," "," "," ",100,100,100
2011,07730020,Triton,"Newbury Elementary",06,"All Students",82,81,1," "," "," "," ",82,81,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07730020,Triton,"Newbury Elementary",06,"Low Income",10,9,1," "," "," "," ",10,9,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07730020,Triton,"Newbury Elementary",06,White,80,79,1," "," "," "," ",80,79,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07730025,Triton,"Pine Grove",03,"All Students",78,77," "," ",1," "," ",78,78," "," "," "," "," "," "," "," "," "," "," "," ",99,100," "
2011,07730025,Triton,"Pine Grove",03,"Low Income",12,12," "," "," "," "," ",12,12," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07730025,Triton,"Pine Grove",03,White,75,74," "," ",1," "," ",75,75," "," "," "," "," "," "," "," "," "," "," "," ",99,100," "
2011,07730025,Triton,"Pine Grove",04,"All Students",71,69,1," "," "," ",1,71,69,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07730025,Triton,"Pine Grove",04,"Low Income",12,11," "," "," "," ",1,12,11," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07730025,Triton,"Pine Grove",04,White,68,66,1," "," "," ",1,68,66,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07730025,Triton,"Pine Grove",05,"All Students",81,80," "," "," "," ",1,81,79,1," "," "," ",1,81,80," "," "," "," ",1,100,100,100
2011,07730025,Triton,"Pine Grove",05,White,80,79," "," "," "," ",1,80,78,1," "," "," ",1,80,79," "," "," "," ",1,100,100,100
2011,07730025,Triton,"Pine Grove",06,"All Students",61,60," "," "," "," ",1,60,60," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07730025,Triton,"Pine Grove",06,"Low Income",10,9," "," "," "," ",1,9," "," "," "," "," "," "," "," "," "," "," "," "," ",100," "," "
2011,07730025,Triton,"Pine Grove",06,White,59,58," "," "," "," ",1,58,58," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07730405,Triton,"Triton Regional Middle School",07,"All Students",228,221,4," "," "," ",3,228,221,4," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,07730405,Triton,"Triton Regional Middle School",07,"Low Income",44,40,1," "," "," ",3,44,40,1," "," "," ",3," "," "," "," "," "," "," ",100,100," "
2011,07730405,Triton,"Triton Regional Middle School",07,White,214,209,3," "," "," ",2,214,209,3," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07730405,Triton,"Triton Regional Middle School",07,"Special Ed",37,32,4," "," "," ",1,37,32,4," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07730405,Triton,"Triton Regional Middle School",08,"All Students",227,211,7,6," "," ",3,227,211,9,4," "," ",3,227,213,7,4," "," ",3,97,98,98
2011,07730405,Triton,"Triton Regional Middle School",08,"Low Income",46,38,1,4," "," ",3,46,39,2,2," "," ",3,46,40,1,2," "," ",3,91,96,96
2011,07730405,Triton,"Triton Regional Middle School",08,Hispanic/Latino,10,6,1,2," "," ",1,10,8,1," "," "," ",1,10,8,1," "," "," ",1,80,100,100
2011,07730405,Triton,"Triton Regional Middle School",08,White,214,202,6,4," "," ",2,214,200,8,4," "," ",2,214,202,6,4," "," ",2,98,98,98
2011,07730405,Triton,"Triton Regional Middle School",08,"Special Ed",33,21,7,4," "," ",1,33,19,9,4," "," ",1,33,21,7,4," "," ",1,88,88,88
2011,07730505,Triton,"Triton Regional High School",10,"All Students",168,164,4," "," "," "," ",168,163,4,1," "," "," ",167,155,4,1," "," ",7,100,99,99
2011,07730505,Triton,"Triton Regional High School",10,"Low Income",30,29,1," "," "," "," ",30,28,1,1," "," "," ",29,24,1,1," "," ",3,100,97,97
2011,07730505,Triton,"Triton Regional High School",10,White,163,159,4," "," "," "," ",163,158,4,1," "," "," ",162,151,4,1," "," ",6,100,99,99
2011,07730505,Triton,"Triton Regional High School",10,"Special Ed",25,21,4," "," "," "," ",25,21,4," "," "," "," ",24,17,4," "," "," ",3,100,100,100
2011,07740020,"Up-Island Regional","West Tisbury Elem",03,"All Students",34,32," "," "," "," ",2,34,32," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07740020,"Up-Island Regional","West Tisbury Elem",03,White,34,32," "," "," "," ",2,34,32," "," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07740020,"Up-Island Regional","West Tisbury Elem",04,"All Students",24,23," "," "," "," ",1,25,22,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07740020,"Up-Island Regional","West Tisbury Elem",04,White,24,23," "," "," "," ",1,25,22,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07740020,"Up-Island Regional","West Tisbury Elem",05,"All Students",31,30," "," "," "," ",1,31,30," "," "," "," ",1,31,30," "," "," "," ",1,100,100,100
2011,07740020,"Up-Island Regional","West Tisbury Elem",05,White,31,30," "," "," "," ",1,31,30," "," "," "," ",1,31,30," "," "," "," ",1,100,100,100
2011,07740020,"Up-Island Regional","West Tisbury Elem",05,"Special Ed",11,11," "," "," "," "," ",11,11," "," "," "," "," ",11,11," "," "," "," "," ",100,100,100
2011,07740020,"Up-Island Regional","West Tisbury Elem",06,"All Students",39,39," "," "," "," "," ",39,39," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07740020,"Up-Island Regional","West Tisbury Elem",06,White,39,39," "," "," "," "," ",39,39," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07740020,"Up-Island Regional","West Tisbury Elem",07,"All Students",35,33," "," "," ",1,1,35,33," "," "," ",1,1," "," "," "," "," "," "," ",100,100," "
2011,07740020,"Up-Island Regional","West Tisbury Elem",07,White,35,33," "," "," ",1,1,35,33," "," "," ",1,1," "," "," "," "," "," "," ",100,100," "
2011,07740020,"Up-Island Regional","West Tisbury Elem",07,"Special Ed",11,11," "," "," "," "," ",11,11," "," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07740020,"Up-Island Regional","West Tisbury Elem",08,"All Students",37,36," "," "," "," ",1,37,36," "," "," "," ",1,37,36," "," "," "," ",1,100,100,100
2011,07740020,"Up-Island Regional","West Tisbury Elem",08,White,37,36," "," "," "," ",1,37,36," "," "," "," ",1,37,36," "," "," "," ",1,100,100,100
2011,07740020,"Up-Island Regional","West Tisbury Elem",08,"Special Ed",15,15," "," "," "," "," ",15,15," "," "," "," "," ",15,15," "," "," "," "," ",100,100,100
2011,07750018,Wachusett,"Davis Hill Elementary",03,"All Students",82,82," "," "," "," "," ",82,81,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750018,Wachusett,"Davis Hill Elementary",03,White,68,68," "," "," "," "," ",68,67,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750018,Wachusett,"Davis Hill Elementary",03,"Special Ed",11,11," "," "," "," "," ",11,10,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750018,Wachusett,"Davis Hill Elementary",04,"All Students",86,80,2,1," "," ",3,86,83," "," "," "," ",3," "," "," "," "," "," "," ",99,100," "
2011,07750018,Wachusett,"Davis Hill Elementary",04,White,75,70,2,1," "," ",2,75,73," "," "," "," ",2," "," "," "," "," "," "," ",99,100," "
2011,07750018,Wachusett,"Davis Hill Elementary",04,"Special Ed",11,8,2," "," "," ",1,11,10," "," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750018,Wachusett,"Davis Hill Elementary",05,"All Students",82,80,1," "," "," ",1,82,81," "," "," "," ",1,82,81," "," "," "," ",1,100,100,100
2011,07750018,Wachusett,"Davis Hill Elementary",05,White,73,71,1," "," "," ",1,73,72," "," "," "," ",1,73,72," "," "," "," ",1,100,100,100
2011,07750018,Wachusett,"Davis Hill Elementary",05,"Special Ed",11,9,1," "," "," ",1,11,10," "," "," "," ",1,11,10," "," "," "," ",1,100,100,100
2011,07750020,Wachusett,Dawson,03,"All Students",80,77,1," "," "," ",2,78,75,1," "," "," ",2," "," "," "," "," "," "," ",100,100," "
2011,07750020,Wachusett,Dawson,03,White,71,69,1," "," "," ",1,69,67,1," "," "," ",1," "," "," "," "," "," "," ",100,100," "
2011,07750020,Wachusett,Dawson,03,"Special Ed",12,11,1," "," "," "," ",12,11,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750020,Wachusett,Dawson,04,"All Students",77,76,1," "," "," "," ",76,75,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750020,Wachusett,Dawson,04,White,69,68,1," "," "," "," ",68,67,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
2011,07750020,Wachusett,Dawson,04,"Special Ed",11,10,1," "," "," "," ",11,10,1," "," "," "," "," "," "," "," "," "," "," ",100,100," "
