Year,Org_code,DistrictName,SchoolName,Subject,Group,sadv_num,sadv_per,spro_num,spro_per,sni_num,sni_per,swf_num,swf_per,stotal,sayp_part_rate,scpi
2011,06450505,Dennis-Yarmouth,"Dennis-Yarmouth Reg High",BIO,"Non-Title 1",56,28,109,55,23,12,10,5,198,97,90
2011,06500000,Dighton-Rehoboth,District,BIO,"All Students",0,0,4,40,3,30,3,30,10,91,82.5
2011,06500000,Dighton-Rehoboth,District,BIO,White,0,0,4,40,3,30,3,30,10,91,82.5
2011,06500000,Dighton-Rehoboth,District,BIO,"Non-Title 1",0,0,4,40,3,30,3,30,10,91,82.5
2011,06500000,Dighton-Rehoboth,District,CHE,"All Students",31,58,20,38,2,4,0,0,53,98,87.5
2011,06500000,Dighton-Rehoboth,District,CHE,"Non-Low Income",29,59,19,39,1,2,0,0,49,100,100
2011,06500000,Dighton-Rehoboth,District,CHE,Male,17,65,8,31,1,4,0,0,26,96," "
2011,06500000,Dighton-Rehoboth,District,CHE,Female,14,52,12,44,1,4,0,0,27,100,87.5
2011,06500000,Dighton-Rehoboth,District,CHE,White,29,59,19,39,1,2,0,0,49,98,100
2011,06500000,Dighton-Rehoboth,District,CHE,"Non-Title 1",31,58,20,38,2,4,0,0,53,98,87.5
2011,06500000,Dighton-Rehoboth,District,PHY,"All Students",19,14,79,60,29,22,5,4,132,99,91.7
2011,06500000,Dighton-Rehoboth,District,PHY,"Non-Low Income",16,15,67,61,22,20,4,4,109,99,87.5
2011,06500000,Dighton-Rehoboth,District,PHY,"Low Income",3,13,12,52,7,30,1,4,23,96,100
2011,06500000,Dighton-Rehoboth,District,PHY,Male,12,17,39,54,18,25,3,4,72,97,87.5
2011,06500000,Dighton-Rehoboth,District,PHY,Female,7,12,40,67,11,18,2,3,60,100,100
2011,06500000,Dighton-Rehoboth,District,PHY,"High Needs",3,10,14,47,11,37,2,7,30,97,100
2011,06500000,Dighton-Rehoboth,District,PHY,White,18,15,75,62,23,19,5,4,121,98,91.7
2011,06500000,Dighton-Rehoboth,District,PHY,"Special Ed",0,0,5,45,4,36,2,18,11,100," "
2011,06500000,Dighton-Rehoboth,District,PHY,"Non-Title 1",19,14,79,60,29,22,5,4,132,99,91.7
2011,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Rhs",CHE,"All Students",31,58,20,38,2,4,0,0,53,98,87.5
2011,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Rhs",CHE,"Non-Low Income",29,59,19,39,1,2,0,0,49,100,100
2011,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Rhs",CHE,Male,17,65,8,31,1,4,0,0,26,96," "
2011,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Rhs",CHE,Female,14,52,12,44,1,4,0,0,27,100,87.5
2011,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Rhs",CHE,White,29,59,19,39,1,2,0,0,49,98,100
2011,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Rhs",CHE,"Non-Title 1",31,58,20,38,2,4,0,0,53,98,87.5
2011,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Rhs",PHY,"All Students",18,14,76,60,29,23,4,3,127,98,75
2011,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Rhs",PHY,"Non-Low Income",15,14,65,62,22,21,3,3,105,99,75
2011,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Rhs",PHY,"Low Income",3,14,11,50,7,32,1,5,22,96," "
2011,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Rhs",PHY,Male,11,16,37,54,18,26,2,3,68,97,75
2011,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Rhs",PHY,Female,7,12,39,66,11,19,2,3,59,100," "
2011,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Rhs",PHY,"High Needs",3,11,13,46,11,39,1,4,28,97," "
2011,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Rhs",PHY,White,17,15,72,62,23,20,4,3,116,98,75
2011,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Rhs",PHY,"Special Ed",0,0,5,50,4,40,1,10,10,100," "
2011,06500505,Dighton-Rehoboth,"Dighton-Rehoboth Rhs",PHY,"Non-Title 1",18,14,76,60,29,23,4,3,127,98,75
2011,06550000,Dover-Sherborn,District,BIO,"All Students",111,70,46,29,0,0,1,1,158,99,100
2011,06550000,Dover-Sherborn,District,BIO,"Non-Low Income",110,73,40,26,0,0,1,1,151,99,100
2011,06550000,Dover-Sherborn,District,BIO,Male,64,75,20,24,0,0,1,1,85,100,100
2011,06550000,Dover-Sherborn,District,BIO,Female,47,64,26,36,0,0,0,0,73,99,100
2011,06550000,Dover-Sherborn,District,BIO,"High Needs",9,36,15,60,0,0,1,4,25,96,100
2011,06550000,Dover-Sherborn,District,BIO,White,101,71,40,28,0,0,1,1,142,99,100
2011,06550000,Dover-Sherborn,District,BIO,"Special Ed",8,38,12,57,0,0,1,5,21,95,100
2011,06550000,Dover-Sherborn,District,BIO,"Non-Title 1",111,70,46,29,0,0,1,1,158,99,100
2011,06550505,Dover-Sherborn,"Dover-Sherborn Reg High",BIO,"All Students",111,72,44,28,0,0,0,0,155,100,100
2011,06550505,Dover-Sherborn,"Dover-Sherborn Reg High",BIO,"Non-Low Income",110,74,38,26,0,0,0,0,148,100,100
2011,06550505,Dover-Sherborn,"Dover-Sherborn Reg High",BIO,Male,64,78,18,22,0,0,0,0,82,100," "
2011,06550505,Dover-Sherborn,"Dover-Sherborn Reg High",BIO,Female,47,64,26,36,0,0,0,0,73,100,100
2011,06550505,Dover-Sherborn,"Dover-Sherborn Reg High",BIO,"High Needs",9,41,13,59,0,0,0,0,22,100," "
2011,06550505,Dover-Sherborn,"Dover-Sherborn Reg High",BIO,White,101,73,38,27,0,0,0,0,139,100,100
2011,06550505,Dover-Sherborn,"Dover-Sherborn Reg High",BIO,"Special Ed",8,44,10,56,0,0,0,0,18,100," "
2011,06550505,Dover-Sherborn,"Dover-Sherborn Reg High",BIO,"Non-Title 1",111,72,44,28,0,0,0,0,155,100,100
2011,06580000,"Dudley-Charlton Reg",District,BIO,"All Students",74,29,142,56,34,13,4,2,254,100,94.6
2011,06580000,"Dudley-Charlton Reg",District,BIO,"Non-Low Income",72,32,127,57,24,11,1,0,224,100,96.2
2011,06580000,"Dudley-Charlton Reg",District,BIO,"Low Income",2,7,15,50,10,33,3,10,30,100,81.9
2011,06580000,"Dudley-Charlton Reg",District,BIO,Male,34,30,62,55,13,12,4,4,113,100,93.8
2011,06580000,"Dudley-Charlton Reg",District,BIO,Female,40,28,80,57,21,15,0,0,141,100,95.2
2011,06580000,"Dudley-Charlton Reg",District,BIO,"High Needs",2,5,20,50,15,38,3,8,40,100,82.7
2011,06580000,"Dudley-Charlton Reg",District,BIO,White,72,30,133,55,33,14,3,1,241,100,94.5
2011,06580000,"Dudley-Charlton Reg",District,BIO,"Special Ed",0,0,5,33,8,53,2,13,15,100,70
2011,06580000,"Dudley-Charlton Reg",District,BIO,"Non-Title 1",74,29,142,56,34,13,4,2,254,100,94.6
2011,06580505,"Dudley-Charlton Reg","Shepherd Hill Reg High",BIO,"All Students",73,29,142,56,34,13,3,1,252,100,94.5
2011,06580505,"Dudley-Charlton Reg","Shepherd Hill Reg High",BIO,"Non-Low Income",71,32,127,57,24,11,1,0,223,100,96.2
2011,06580505,"Dudley-Charlton Reg","Shepherd Hill Reg High",BIO,"Low Income",2,7,15,52,10,34,2,7,29,100,81.9
2011,06580505,"Dudley-Charlton Reg","Shepherd Hill Reg High",BIO,Male,34,30,62,55,13,12,3,3,112,100,93.8
2011,06580505,"Dudley-Charlton Reg","Shepherd Hill Reg High",BIO,Female,39,28,80,57,21,15,0,0,140,100,95.2
2011,06580505,"Dudley-Charlton Reg","Shepherd Hill Reg High",BIO,"High Needs",2,5,20,51,15,38,2,5,39,100,82.7
2011,06580505,"Dudley-Charlton Reg","Shepherd Hill Reg High",BIO,White,71,30,133,55,33,14,3,1,240,100,94.5
2011,06580505,"Dudley-Charlton Reg","Shepherd Hill Reg High",BIO,"Special Ed",0,0,5,33,8,53,2,13,15,100,70
2011,06580505,"Dudley-Charlton Reg","Shepherd Hill Reg High",BIO,"Non-Title 1",73,29,142,56,34,13,3,1,252,100,94.5
2011,06600000,Nauset,District,BIO,"All Students",68,39,97,55,8,5,3,2,176,98,97.3
2011,06600000,Nauset,District,BIO,"Non-Low Income",63,39,86,54,8,5,3,2,160,99,97
2011,06600000,Nauset,District,BIO,"Low Income",5,31,11,69,0,0,0,0,16,89,100
2011,06600000,Nauset,District,BIO,Male,34,40,45,54,4,5,1,1,84,98,97.6
2011,06600000,Nauset,District,BIO,Female,34,37,52,57,4,4,2,2,92,98,97
2011,06600000,Nauset,District,BIO,"High Needs",7,18,28,70,3,8,2,5,40,93,93.8
2011,06600000,Nauset,District,BIO,White,65,40,87,54,7,4,3,2,162,98,97.4
2011,06600000,Nauset,District,BIO,"Special Ed",3,11,20,71,3,11,2,7,28,93,91.1
2011,06600000,Nauset,District,BIO,"Non-Title 1",68,39,97,55,8,5,3,2,176,98,97.3
2011,06600000,Nauset,District,TEC,"All Students",0,0,25,78,7,22,0,0,32,100,50
2011,06600000,Nauset,District,TEC,"Non-Low Income",0,0,25,83,5,17,0,0,30,100,50
2011,06600000,Nauset,District,TEC,Male,0,0,22,85,4,15,0,0,26,100,50
2011,06600000,Nauset,District,TEC,"High Needs",0,0,6,55,5,45,0,0,11,100,50
2011,06600000,Nauset,District,TEC,White,0,0,23,79,6,21,0,0,29,100,50
2011,06600000,Nauset,District,TEC,"Special Ed",0,0,6,60,4,40,0,0,10,100,50
2011,06600000,Nauset,District,TEC,"Non-Title 1",0,0,25,78,7,22,0,0,32,100,50
2011,06600505,Nauset,"Nauset Regional High",BIO,"All Students",67,40,92,54,8,5,2,1,169,98,97.6
2011,06600505,Nauset,"Nauset Regional High",BIO,"Non-Low Income",63,41,81,53,8,5,2,1,154,99,97.4
2011,06600505,Nauset,"Nauset Regional High",BIO,"Low Income",4,27,11,73,0,0,0,0,15,88,100
2011,06600505,Nauset,"Nauset Regional High",BIO,Male,33,41,43,54,4,5,0,0,80,98,98.4
2011,06600505,Nauset,"Nauset Regional High",BIO,Female,34,38,49,55,4,4,2,2,89,99,96.9
2011,06600505,Nauset,"Nauset Regional High",BIO,"High Needs",6,16,27,71,3,8,2,5,38,95,93.4
2011,06600505,Nauset,"Nauset Regional High",BIO,White,64,41,82,53,7,5,2,1,155,98,97.7
2011,06600505,Nauset,"Nauset Regional High",BIO,"Special Ed",3,11,19,70,3,11,2,7,27,96,90.7
2011,06600505,Nauset,"Nauset Regional High",BIO,"Non-Title 1",67,40,92,54,8,5,2,1,169,98,97.6
2011,06600505,Nauset,"Nauset Regional High",TEC,"All Students",0,0,24,77,7,23,0,0,31,100,50
2011,06600505,Nauset,"Nauset Regional High",TEC,"Non-Low Income",0,0,24,83,5,17,0,0,29,100,50
2011,06600505,Nauset,"Nauset Regional High",TEC,Male,0,0,22,85,4,15,0,0,26,100,50
2011,06600505,Nauset,"Nauset Regional High",TEC,"High Needs",0,0,6,55,5,45,0,0,11,100,50
2011,06600505,Nauset,"Nauset Regional High",TEC,White,0,0,23,79,6,21,0,0,29,100,50
2011,06600505,Nauset,"Nauset Regional High",TEC,"Special Ed",0,0,6,60,4,40,0,0,10,100,50
2011,06600505,Nauset,"Nauset Regional High",TEC,"Non-Title 1",0,0,24,77,7,23,0,0,31,100,50
2011,06650000,Freetown-Lakeville,District,BIO,"All Students",77,34,111,49,31,14,7,3,226,100,75
2011,06650000,Freetown-Lakeville,District,BIO,"Non-Low Income",75,37,101,50,24,12,2,1,202,100,75
2011,06650000,Freetown-Lakeville,District,BIO,"Low Income",2,8,10,42,7,29,5,21,24,100,75
2011,06650000,Freetown-Lakeville,District,BIO,Male,32,29,56,51,17,16,4,4,109,99,75
2011,06650000,Freetown-Lakeville,District,BIO,Female,45,38,55,47,14,12,3,3,117,100," "
2011,06650000,Freetown-Lakeville,District,BIO,"High Needs",2,5,16,40,15,38,7,18,40,100,75
2011,06650000,Freetown-Lakeville,District,BIO,White,74,34,108,50,30,14,6,3,218,100,75
2011,06650000,Freetown-Lakeville,District,BIO,"Special Ed",0,0,7,30,11,48,5,22,23,100,66.7
2011,06650000,Freetown-Lakeville,District,BIO,"Non-Title 1",77,34,111,49,31,14,7,3,226,100,75
2011,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,"All Students",77,35,109,50,29,13,5,2,220,100,75
2011,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,"Non-Low Income",75,38,100,50,22,11,2,1,199,100,100
2011,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,"Low Income",2,10,9,43,7,33,3,14,21,100,50
2011,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,Male,32,30,55,52,16,15,3,3,106,99,75
2011,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,Female,45,39,54,47,13,11,2,2,114,100," "
2011,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,"High Needs",2,6,14,40,14,40,5,14,35,100,75
2011,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,White,74,35,106,50,28,13,4,2,212,100,75
2011,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,"Special Ed",0,0,6,30,10,50,4,20,20,100,75
2011,06650505,Freetown-Lakeville,"Apponequet Regional High",BIO,"Non-Title 1",77,35,109,50,29,13,5,2,220,100,75
2011,06700000,Frontier,District,BIO,"All Students",41,38,54,50,8,7,4,4,107,100,86.1
2011,06700000,Frontier,District,BIO,"Non-Low Income",36,43,43,51,4,5,1,1,84,100,100
2011,06700000,Frontier,District,BIO,"Low Income",5,22,11,48,4,17,3,13,23,100,68.8
2011,06700000,Frontier,District,BIO,Male,15,31,28,58,4,8,1,2,48,100,100
2011,06700000,Frontier,District,BIO,Female,26,44,26,44,4,7,3,5,59,100,75
2011,06700000,Frontier,District,BIO,"High Needs",6,21,14,48,5,17,4,14,29,100,75
2011,06700000,Frontier,District,BIO,White,38,41,49,53,5,5,1,1,93,100,93.8
2011,06700000,Frontier,District,BIO,"Special Ed",1,8,6,50,1,8,4,33,12,100,75
2011,06700000,Frontier,District,BIO,"Non-Title 1",41,38,54,50,8,7,4,4,107,100,86.1
2011,06700505,Frontier,"Frontier Reg",BIO,"All Students",41,38,54,50,8,7,4,4,107,100,86.1
2011,06700505,Frontier,"Frontier Reg",BIO,"Non-Low Income",36,43,43,51,4,5,1,1,84,100,100
2011,06700505,Frontier,"Frontier Reg",BIO,"Low Income",5,22,11,48,4,17,3,13,23,100,68.8
2011,06700505,Frontier,"Frontier Reg",BIO,Male,15,31,28,58,4,8,1,2,48,100,100
2011,06700505,Frontier,"Frontier Reg",BIO,Female,26,44,26,44,4,7,3,5,59,100,75
2011,06700505,Frontier,"Frontier Reg",BIO,"High Needs",6,21,14,48,5,17,4,14,29,100,75
2011,06700505,Frontier,"Frontier Reg",BIO,White,38,41,49,53,5,5,1,1,93,100,93.8
2011,06700505,Frontier,"Frontier Reg",BIO,"Special Ed",1,8,6,50,1,8,4,33,12,100,75
2011,06700505,Frontier,"Frontier Reg",BIO,"Non-Title 1",41,38,54,50,8,7,4,4,107,100,86.1
2011,06720000,Gateway,District,BIO,"All Students",11,50,6,27,1,5,4,18,22,100,95
2011,06720000,Gateway,District,BIO,"Non-Low Income",7,47,5,33,0,0,3,20,15,100,93.8
2011,06720000,Gateway,District,BIO,Female,10,53,4,21,1,5,4,21,19,100,93.8
2011,06720000,Gateway,District,BIO,"High Needs",4,40,1,10,1,10,4,40,10,100,93.8
2011,06720000,Gateway,District,BIO,White,11,55,5,25,1,5,3,15,20,100,100
2011,06720000,Gateway,District,BIO,"Non-Title 1",11,50,6,27,1,5,4,18,22,100,95
2011,06720000,Gateway,District,TEC,"All Students",5,8,35,56,20,32,3,5,63,100,62.5
2011,06720000,Gateway,District,TEC,"Non-Low Income",4,8,28,58,14,29,2,4,48,100,62.5
2011,06720000,Gateway,District,TEC,"Low Income",1,7,7,47,6,40,1,7,15,100," "
2011,06720000,Gateway,District,TEC,Male,4,13,17,55,9,29,1,3,31,100,25
2011,06720000,Gateway,District,TEC,Female,1,3,18,56,11,34,2,6,32,100,100
2011,06720000,Gateway,District,TEC,"High Needs",1,5,8,40,8,40,3,15,20,100,25
2011,06720000,Gateway,District,TEC,White,5,8,34,57,18,30,3,5,60,100,62.5
2011,06720000,Gateway,District,TEC,"Non-Title 1",5,8,35,56,20,32,3,5,63,100,62.5
2011,06720505,Gateway,"Gateway Reg High",BIO,"All Students",11,50,6,27,1,5,4,18,22,100,95
2011,06720505,Gateway,"Gateway Reg High",BIO,"Non-Low Income",7,47,5,33,0,0,3,20,15,100,93.8
2011,06720505,Gateway,"Gateway Reg High",BIO,Female,10,53,4,21,1,5,4,21,19,100,93.8
2011,06720505,Gateway,"Gateway Reg High",BIO,"High Needs",4,40,1,10,1,10,4,40,10,100,93.8
2011,06720505,Gateway,"Gateway Reg High",BIO,White,11,55,5,25,1,5,3,15,20,100,100
2011,06720505,Gateway,"Gateway Reg High",BIO,"Non-Title 1",11,50,6,27,1,5,4,18,22,100,95
2011,06720505,Gateway,"Gateway Reg High",TEC,"All Students",5,8,33,54,20,33,3,5,61,100,62.5
2011,06720505,Gateway,"Gateway Reg High",TEC,"Non-Low Income",4,9,27,57,14,30,2,4,47,100,62.5
2011,06720505,Gateway,"Gateway Reg High",TEC,"Low Income",1,7,6,43,6,43,1,7,14,100," "
2011,06720505,Gateway,"Gateway Reg High",TEC,Male,4,13,16,53,9,30,1,3,30,100,25
2011,06720505,Gateway,"Gateway Reg High",TEC,Female,1,3,17,55,11,35,2,6,31,100,100
2011,06720505,Gateway,"Gateway Reg High",TEC,"High Needs",1,6,6,33,8,44,3,17,18,100,25
2011,06720505,Gateway,"Gateway Reg High",TEC,White,5,9,32,55,18,31,3,5,58,100,62.5
2011,06720505,Gateway,"Gateway Reg High",TEC,"Non-Title 1",5,8,33,54,20,33,3,5,61,100,62.5
2011,06730000,Groton-Dunstable,District,BIO,"All Students",62,45,59,43,10,7,6,4,137,100,94.4
2011,06730000,Groton-Dunstable,District,BIO,"Non-Low Income",62,46,56,42,10,7,6,4,134,100,94.2
2011,06730000,Groton-Dunstable,District,BIO,Male,36,46,32,41,7,9,3,4,78,100,95.4
2011,06730000,Groton-Dunstable,District,BIO,Female,26,44,27,46,3,5,3,5,59,100,92.9
2011,06730000,Groton-Dunstable,District,BIO,"High Needs",0,0,10,45,6,27,6,27,22,100,81.8
2011,06730000,Groton-Dunstable,District,BIO,White,57,44,57,44,10,8,6,5,130,100,94.2
2011,06730000,Groton-Dunstable,District,BIO,"Special Ed",0,0,8,40,6,30,6,30,20,100,80
2011,06730000,Groton-Dunstable,District,BIO,"Non-Title 1",62,45,59,43,10,7,6,4,137,100,94.4
2011,06730505,Groton-Dunstable,"Groton Dunstable Regional",BIO,"All Students",61,47,55,42,9,7,6,5,131,100,94.6
2011,06730505,Groton-Dunstable,"Groton Dunstable Regional",BIO,"Non-Low Income",61,47,53,41,9,7,6,5,129,100,94.5
2011,06730505,Groton-Dunstable,"Groton Dunstable Regional",BIO,Male,35,48,29,40,6,8,3,4,73,100,96
2011,06730505,Groton-Dunstable,"Groton Dunstable Regional",BIO,Female,26,45,26,45,3,5,3,5,58,100,92.8
2011,06730505,Groton-Dunstable,"Groton Dunstable Regional",BIO,"High Needs",0,0,7,39,5,28,6,33,18,100,80.6
2011,06730505,Groton-Dunstable,"Groton Dunstable Regional",BIO,White,56,45,53,43,9,7,6,5,124,100,94.5
2011,06730505,Groton-Dunstable,"Groton Dunstable Regional",BIO,"Special Ed",0,0,6,35,5,29,6,35,17,100,79.4
2011,06730505,Groton-Dunstable,"Groton Dunstable Regional",BIO,"Non-Title 1",61,47,55,42,9,7,6,5,131,100,94.6
2011,06740000,Gill-Montague,District,BIO,"All Students",0,0,19,54,13,37,3,9,35,97,84.1
2011,06740000,Gill-Montague,District,BIO,"Non-Low Income",0,0,9,50,7,39,2,11,18,100,80.9
2011,06740000,Gill-Montague,District,BIO,"Low Income",0,0,10,59,6,35,1,6,17,94,87.5
2011,06740000,Gill-Montague,District,BIO,Male,0,0,8,47,8,47,1,6,17,94,78.1
2011,06740000,Gill-Montague,District,BIO,Female,0,0,11,61,5,28,2,11,18,100,89.7
2011,06740000,Gill-Montague,District,BIO,"High Needs",0,0,12,50,9,38,3,13,24,96,82.6
2011,06740000,Gill-Montague,District,BIO,White,0,0,17,57,11,37,2,7,30,100,85.3
2011,06740000,Gill-Montague,District,BIO,"Special Ed",0,0,4,33,5,42,3,25,12,92,75
2011,06740000,Gill-Montague,District,BIO,"Non-Title 1",0,0,19,54,13,37,3,9,35,97,84.1
2011,06740505,Gill-Montague,"Turners Fall High",BIO,"All Students",0,0,16,50,13,41,3,9,32,97,83.6
2011,06740505,Gill-Montague,"Turners Fall High",BIO,"Non-Low Income",0,0,7,44,7,44,2,13,16,100,79.7
2011,06740505,Gill-Montague,"Turners Fall High",BIO,"Low Income",0,0,9,56,6,38,1,6,16,94,87.5
2011,06740505,Gill-Montague,"Turners Fall High",BIO,Male,0,0,6,40,8,53,1,7,15,94,76.7
2011,06740505,Gill-Montague,"Turners Fall High",BIO,Female,0,0,10,59,5,29,2,12,17,100,89.7
2011,06740505,Gill-Montague,"Turners Fall High",BIO,"High Needs",0,0,11,48,9,39,3,13,23,96,82.6
2011,06740505,Gill-Montague,"Turners Fall High",BIO,White,0,0,15,54,11,39,2,7,28,100,84.8
2011,06740505,Gill-Montague,"Turners Fall High",BIO,"Special Ed",0,0,4,33,5,42,3,25,12,92,75
2011,06740505,Gill-Montague,"Turners Fall High",BIO,"Non-Title 1",0,0,16,50,13,41,3,9,32,97,83.6
2011,06750000,Hamilton-Wenham,District,BIO,"All Students",90,52,65,38,15,9,2,1,172,100,62.5
2011,06750000,Hamilton-Wenham,District,BIO,"Non-Low Income",88,54,59,36,13,8,2,1,162,100,25
2011,06750000,Hamilton-Wenham,District,BIO,"Low Income",2,20,6,60,2,20,0,0,10,100,100
2011,06750000,Hamilton-Wenham,District,BIO,Male,46,59,29,37,3,4,0,0,78,100," "
2011,06750000,Hamilton-Wenham,District,BIO,Female,44,47,36,38,12,13,2,2,94,100,62.5
2011,06750000,Hamilton-Wenham,District,BIO,"High Needs",3,13,14,58,5,21,2,8,24,100,62.5
2011,06750000,Hamilton-Wenham,District,BIO,White,84,53,60,38,14,9,2,1,160,100,62.5
2011,06750000,Hamilton-Wenham,District,BIO,"Special Ed",1,6,10,56,5,28,2,11,18,100,25
2011,06750000,Hamilton-Wenham,District,BIO,"Non-Title 1",90,52,65,38,15,9,2,1,172,100,62.5
2011,06750505,Hamilton-Wenham,"Hamilton-Wenham Reg High",BIO,"All Students",90,54,63,38,14,8,1,1,168,100,100
2011,06750505,Hamilton-Wenham,"Hamilton-Wenham Reg High",BIO,"Non-Low Income",88,55,58,36,13,8,1,1,160,100," "
2011,06750505,Hamilton-Wenham,"Hamilton-Wenham Reg High",BIO,Male,46,60,29,38,2,3,0,0,77,100," "
2011,06750505,Hamilton-Wenham,"Hamilton-Wenham Reg High",BIO,Female,44,48,34,37,12,13,1,1,91,100,100
2011,06750505,Hamilton-Wenham,"Hamilton-Wenham Reg High",BIO,"High Needs",3,14,13,62,4,19,1,5,21,100,100
2011,06750505,Hamilton-Wenham,"Hamilton-Wenham Reg High",BIO,White,84,54,59,38,13,8,1,1,157,100,100
2011,06750505,Hamilton-Wenham,"Hamilton-Wenham Reg High",BIO,"Special Ed",1,6,10,63,4,25,1,6,16,100," "
2011,06750505,Hamilton-Wenham,"Hamilton-Wenham Reg High",BIO,"Non-Title 1",90,54,63,38,14,8,1,1,168,100,100
2011,06800000,Hampden-Wilbraham,District,BIO,"All Students",29,21,69,49,31,22,11,8,140,99,88.5
2011,06800000,Hampden-Wilbraham,District,BIO,"Non-Low Income",28,21,68,52,26,20,9,7,131,98,89.8
2011,06800000,Hampden-Wilbraham,District,BIO,Male,12,20,28,47,13,22,7,12,60,100,87.9
2011,06800000,Hampden-Wilbraham,District,BIO,Female,17,21,41,51,18,23,4,5,80,98,88.9
2011,06800000,Hampden-Wilbraham,District,BIO,"High Needs",1,2,14,33,17,40,11,26,43,100,71.1
2011,06800000,Hampden-Wilbraham,District,BIO,White,28,24,59,50,22,19,9,8,118,98,89.8
2011,06800000,Hampden-Wilbraham,District,BIO,"Special Ed",0,0,13,35,14,38,10,27,37,100,71.1
2011,06800000,Hampden-Wilbraham,District,BIO,"Non-Title 1",29,21,69,49,31,22,11,8,140,99,88.5
2011,06800000,Hampden-Wilbraham,District,TEC,"All Students",12,9,85,65,27,21,6,5,130,100,78.6
2011,06800000,Hampden-Wilbraham,District,TEC,"Non-Low Income",12,10,79,69,18,16,6,5,115,100,80
2011,06800000,Hampden-Wilbraham,District,TEC,"Low Income",0,0,6,40,9,60,0,0,15,100,75
2011,06800000,Hampden-Wilbraham,District,TEC,Male,11,12,59,64,20,22,2,2,92,100,78.6
2011,06800000,Hampden-Wilbraham,District,TEC,Female,1,3,26,68,7,18,4,11,38,100," "
2011,06800000,Hampden-Wilbraham,District,TEC,"High Needs",2,5,20,49,14,34,5,12,41,100,70
2011,06800000,Hampden-Wilbraham,District,TEC,White,12,10,76,66,22,19,6,5,116,100,83.3
2011,06800000,Hampden-Wilbraham,District,TEC,"Special Ed",2,6,15,48,9,29,5,16,31,100,66.7
2011,06800000,Hampden-Wilbraham,District,TEC,"Non-Title 1",12,9,85,65,27,21,6,5,130,100,78.6
2011,06800505,Hampden-Wilbraham,"Minnechaug Reg High",BIO,"All Students",29,23,66,52,28,22,5,4,128,98,90
2011,06800505,Hampden-Wilbraham,"Minnechaug Reg High",BIO,"Non-Low Income",28,24,65,55,23,19,3,3,119,98,91.4
2011,06800505,Hampden-Wilbraham,"Minnechaug Reg High",BIO,Male,12,24,25,49,10,20,4,8,51,100,89
2011,06800505,Hampden-Wilbraham,"Minnechaug Reg High",BIO,Female,17,22,41,53,18,23,1,1,77,97,90.6
2011,06800505,Hampden-Wilbraham,"Minnechaug Reg High",BIO,"High Needs",1,3,11,35,14,45,5,16,31,100,72.5
2011,06800505,Hampden-Wilbraham,"Minnechaug Reg High",BIO,White,28,26,56,52,21,19,3,3,108,98,91.4
2011,06800505,Hampden-Wilbraham,"Minnechaug Reg High",BIO,"Special Ed",0,0,10,40,11,44,4,16,25,100,72.9
2011,06800505,Hampden-Wilbraham,"Minnechaug Reg High",BIO,"Non-Title 1",29,23,66,52,28,22,5,4,128,98,90
2011,06800505,Hampden-Wilbraham,"Minnechaug Reg High",TEC,"All Students",12,9,85,66,27,21,5,4,129,100,87.5
2011,06800505,Hampden-Wilbraham,"Minnechaug Reg High",TEC,"Non-Low Income",12,11,79,69,18,16,5,4,114,100,93.8
2011,06800505,Hampden-Wilbraham,"Minnechaug Reg High",TEC,"Low Income",0,0,6,40,9,60,0,0,15,100,75
2011,06800505,Hampden-Wilbraham,"Minnechaug Reg High",TEC,Male,11,12,59,65,20,22,1,1,91,100,87.5
2011,06800505,Hampden-Wilbraham,"Minnechaug Reg High",TEC,Female,1,3,26,68,7,18,4,11,38,100," "
2011,06800505,Hampden-Wilbraham,"Minnechaug Reg High",TEC,"High Needs",2,5,20,50,14,35,4,10,40,100,81.3
2011,06800505,Hampden-Wilbraham,"Minnechaug Reg High",TEC,White,12,10,76,66,22,19,5,4,115,100,95
2011,06800505,Hampden-Wilbraham,"Minnechaug Reg High",TEC,"Special Ed",2,7,15,50,9,30,4,13,30,100,87.5
