adminyear,grade,org_code,DistrictName,Group,e_enroll,e_standard,e_alt,e_abs,e_med,e_lep,e_afteroct,m_enroll,m_standard,m_alt,m_abs,m_med,m_lep,m_afteroct,s_enroll,s_standard,s_alt,s_abs,s_med,s_lep,s_afteroct,e_ayppart,m_ayppart,s_ayppart
2013,06,06220000,Blackstone-Millville,White,148,143,5,,,,,148,143,5,,,,,,,,,,,,100,100,
2013,07,06220000,Blackstone-Millville,"All Students",145,144,1,,,,,146,145,1,,,,,,,,,,,,100,100,
2013,07,06220000,Blackstone-Millville,"Students with Disabilities",29,28,1,,,,,29,28,1,,,,,,,,,,,,100,100,
2013,07,06220000,Blackstone-Millville,"Low Income",42,42,,,,,,43,43,,,,,,,,,,,,,100,100,
2013,07,06220000,Blackstone-Millville,"High Needs",60,59,1,,,,,61,60,1,,,,,,,,,,,,100,100,
2013,07,06220000,Blackstone-Millville,White,139,138,1,,,,,140,139,1,,,,,,,,,,,,100,100,
2013,08,06220000,Blackstone-Millville,"All Students",172,170,,1,1,,,172,170,,1,1,,,172,170,,1,1,,,99,99,99
2013,08,06220000,Blackstone-Millville,"Students with Disabilities",20,20,,,,,,20,20,,,,,,20,20,,,,,,100,100,100
2013,08,06220000,Blackstone-Millville,"Low Income",38,37,,1,,,,38,37,,1,,,,38,37,,1,,,,97,97,97
2013,08,06220000,Blackstone-Millville,"High Needs",56,55,,1,,,,56,55,,1,,,,56,55,,1,,,,98,98,98
2013,08,06220000,Blackstone-Millville,White,164,162,,1,1,,,164,162,,1,1,,,164,162,,1,1,,,99,99,99
2013,10,06220000,Blackstone-Millville,"All Students",106,104,1,1,,,,107,103,1,1,2,,,107,98,1,,2,,6,99,97,98
2013,10,06220000,Blackstone-Millville,"Students with Disabilities",10,9,1,,,,,10,7,1,1,1,,,10,8,1,,1,,,100,80,90
2013,10,06220000,Blackstone-Millville,"Low Income",29,28,,1,,,,29,27,,,2,,,29,24,,,2,,3,97,93,93
2013,10,06220000,Blackstone-Millville,"High Needs",36,34,1,1,,,,36,32,1,1,2,,,36,30,1,,2,,3,97,92,94
2013,10,06220000,Blackstone-Millville,White,93,91,1,1,,,,94,90,1,1,2,,,94,85,1,,2,,6,99,97,98
2013,AL,06220000,Blackstone-Millville,"All Students",1021,1003,13,3,2,,,1022,1002,13,3,4,,,426,414,2,1,3,,6,100,99,99
2013,AL,06220000,Blackstone-Millville,"Students with Disabilities",157,142,13,1,1,,,158,141,13,2,2,,,49,46,2,,1,,,99,97,98
2013,AL,06220000,Blackstone-Millville,"ELL and Former ELL",10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2013,AL,06220000,Blackstone-Millville,"Low Income",246,241,2,2,1,,,249,243,2,1,3,,,98,92,,1,2,,3,99,98,97
2013,AL,06220000,Blackstone-Millville,"High Needs",361,344,13,3,1,,,364,345,13,3,3,,,134,126,2,1,2,,3,99,98,98
2013,AL,06220000,Blackstone-Millville,Hispanic/Latino,34,33,,1,,,,33,32,,1,,,,10,10,,,,,,97,97,100
2013,AL,06220000,Blackstone-Millville,White,946,929,13,2,2,,,948,929,13,2,4,,,396,384,2,1,3,,6,100,99,99
2013,AL,06220000,Blackstone-Millville,"Multi-Race (non-Hispanic/Latino)",24,24,,,,,,24,24,,,,,,11,11,,,,,,100,100,100
2013,03,06250000,Bridgewater-Raynham,"All Students",403,400,3,,,,,403,400,3,,,,,,,,,,,,100,100,
2013,03,06250000,Bridgewater-Raynham,"Students with Disabilities",56,53,3,,,,,56,53,3,,,,,,,,,,,,100,100,
2013,03,06250000,Bridgewater-Raynham,"ELL and Former ELL",11,11,,,,,,11,11,,,,,,,,,,,,,100,100,
2013,03,06250000,Bridgewater-Raynham,"Low Income",68,67,1,,,,,68,67,1,,,,,,,,,,,,100,100,
2013,03,06250000,Bridgewater-Raynham,"High Needs",111,108,3,,,,,111,108,3,,,,,,,,,,,,100,100,
2013,03,06250000,Bridgewater-Raynham,White,365,364,1,,,,,365,364,1,,,,,,,,,,,,100,100,
2013,03,06250000,Bridgewater-Raynham,"Multi-Race (non-Hispanic/Latino)",23,21,2,,,,,23,21,2,,,,,,,,,,,,100,100,
2013,04,06250000,Bridgewater-Raynham,"All Students",444,438,4,,1,1,,444,438,4,1,,1,,,,,,,,,100,100,
2013,04,06250000,Bridgewater-Raynham,"Students with Disabilities",74,70,4,,,,,74,70,4,,,,,,,,,,,,100,100,
2013,04,06250000,Bridgewater-Raynham,"ELL and Former ELL",15,14,,,,1,,15,14,,,,1,,,,,,,,,100,100,
2013,04,06250000,Bridgewater-Raynham,"Low Income",89,87,1,,1,,,89,88,1,,,,,,,,,,,,99,100,
2013,04,06250000,Bridgewater-Raynham,"High Needs",149,143,4,,1,1,,149,144,4,,,1,,,,,,,,,99,100,
2013,04,06250000,Bridgewater-Raynham,"African American",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2013,04,06250000,Bridgewater-Raynham,White,398,393,3,,1,1,,398,393,3,1,,1,,,,,,,,,100,100,
2013,04,06250000,Bridgewater-Raynham,"Multi-Race (non-Hispanic/Latino)",17,17,,,,,,17,17,,,,,,,,,,,,,100,100,
2013,05,06250000,Bridgewater-Raynham,"All Students",423,415,6,1,,1,,423,416,6,,,1,,423,414,6,2,,1,,100,100,100
2013,05,06250000,Bridgewater-Raynham,"Students with Disabilities",78,72,6,,,,,78,72,6,,,,,78,72,6,,,,,100,100,100
2013,05,06250000,Bridgewater-Raynham,"Low Income",82,81,,,,1,,82,81,,,,1,,82,81,,,,1,,100,100,100
2013,05,06250000,Bridgewater-Raynham,"High Needs",141,134,6,,,1,,141,134,6,,,1,,141,134,6,,,1,,100,100,100
2013,05,06250000,Bridgewater-Raynham,"African American",11,10,,,,1,,11,10,,,,1,,11,10,,,,1,,100,100,100
2013,05,06250000,Bridgewater-Raynham,White,387,380,6,1,,,,387,381,6,,,,,387,379,6,2,,,,100,100,99
2013,05,06250000,Bridgewater-Raynham,"Multi-Race (non-Hispanic/Latino)",11,11,,,,,,11,11,,,,,,11,11,,,,,,100,100,100
2013,06,06250000,Bridgewater-Raynham,"All Students",481,472,7,1,,1,,482,474,7,,,1,,,,,,,,,100,100,
2013,06,06250000,Bridgewater-Raynham,"Students with Disabilities",68,61,7,,,,,68,61,7,,,,,,,,,,,,100,100,
2013,06,06250000,Bridgewater-Raynham,"Low Income",76,73,2,,,1,,76,73,2,,,1,,,,,,,,,100,100,
2013,06,06250000,Bridgewater-Raynham,"High Needs",131,123,7,,,1,,131,123,7,,,1,,,,,,,,,100,100,
2013,06,06250000,Bridgewater-Raynham,"African American",11,8,2,,,1,,11,8,2,,,1,,,,,,,,,100,100,
2013,06,06250000,Bridgewater-Raynham,Hispanic/Latino,10,10,,,,,,10,10,,,,,,,,,,,,,100,100,
2013,06,06250000,Bridgewater-Raynham,White,434,428,5,1,,,,435,430,5,,,,,,,,,,,,100,100,
2013,06,06250000,Bridgewater-Raynham,"Multi-Race (non-Hispanic/Latino)",22,22,,,,,,22,22,,,,,,,,,,,,,100,100,
2013,07,06250000,Bridgewater-Raynham,"All Students",437,430,6,1,,,,437,431,6,,,,,,,,,,,,100,100,
2013,07,06250000,Bridgewater-Raynham,"Students with Disabilities",71,64,6,1,,,,71,65,6,,,,,,,,,,,,99,100,
2013,07,06250000,Bridgewater-Raynham,"Low Income",96,93,2,1,,,,97,95,2,,,,,,,,,,,,99,100,
2013,07,06250000,Bridgewater-Raynham,"High Needs",145,138,6,1,,,,145,139,6,,,,,,,,,,,,99,100,
2013,07,06250000,Bridgewater-Raynham,"African American",14,14,,,,,,13,13,,,,,,,,,,,,,100,100,
2013,07,06250000,Bridgewater-Raynham,Hispanic/Latino,14,14,,,,,,14,14,,,,,,,,,,,,,100,100,
2013,07,06250000,Bridgewater-Raynham,White,385,378,6,1,,,,386,380,6,,,,,,,,,,,,100,100,
2013,07,06250000,Bridgewater-Raynham,"Multi-Race (non-Hispanic/Latino)",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2013,08,06250000,Bridgewater-Raynham,"All Students",500,491,8,,,1,,501,492,8,,,1,,501,491,8,1,,1,,100,100,100
2013,08,06250000,Bridgewater-Raynham,"Students with Disabilities",71,63,8,,,,,71,63,8,,,,,71,63,8,,,,,100,100,100
2013,08,06250000,Bridgewater-Raynham,"Low Income",91,89,2,,,,,91,89,2,,,,,91,88,2,1,,,,100,100,99
2013,08,06250000,Bridgewater-Raynham,"High Needs",147,138,8,,,1,,147,138,8,,,1,,147,137,8,1,,1,,100,100,99
2013,08,06250000,Bridgewater-Raynham,"African American",20,19,1,,,,,20,19,1,,,,,20,19,1,,,,,100,100,100
2013,08,06250000,Bridgewater-Raynham,White,452,445,6,,,1,,453,446,6,,,1,,453,445,6,1,,1,,100,100,100
2013,08,06250000,Bridgewater-Raynham,"Multi-Race (non-Hispanic/Latino)",12,12,,,,,,12,12,,,,,,12,12,,,,,,100,100,100
2013,10,06250000,Bridgewater-Raynham,"All Students",380,365,4,8,3,,,377,366,4,5,2,,,380,351,4,2,,,23,97,98,99
2013,10,06250000,Bridgewater-Raynham,"Students with Disabilities",39,33,4,2,,,,39,34,4,1,,,,39,30,4,,,,5,95,97,100
2013,10,06250000,Bridgewater-Raynham,"Low Income",62,55,2,3,2,,,60,55,2,1,2,,,62,51,2,1,,,8,92,95,98
2013,10,06250000,Bridgewater-Raynham,"High Needs",89,78,4,5,2,,,87,79,4,2,2,,,89,73,4,1,,,11,92,95,99
2013,10,06250000,Bridgewater-Raynham,"African American",13,13,,,,,,13,13,,,,,,13,8,,,,,5,100,100,100
2013,10,06250000,Bridgewater-Raynham,Hispanic/Latino,13,11,,2,,,,13,13,,,,,,13,10,,,,,3,85,100,100
2013,10,06250000,Bridgewater-Raynham,White,342,329,4,6,3,,,339,328,4,5,2,,,342,324,4,2,,,12,97,98,99
2013,AL,06250000,Bridgewater-Raynham,"All Students",3068,3011,38,11,4,4,,3067,3017,38,6,2,4,,1304,1256,18,5,,2,23,100,100,100
2013,AL,06250000,Bridgewater-Raynham,"Students with Disabilities",457,416,38,3,,,,457,418,38,1,,,,188,165,18,,,,5,99,100,100
2013,AL,06250000,Bridgewater-Raynham,"ELL and Former ELL",60,54,,2,,4,,60,56,,,,4,,22,18,,,,2,2,97,100,100
2013,AL,06250000,Bridgewater-Raynham,"Low Income",564,545,10,4,3,2,,563,548,10,1,2,2,,235,220,4,2,,1,8,99,99,99
2013,AL,06250000,Bridgewater-Raynham,"High Needs",913,862,38,6,3,4,,911,865,38,2,2,4,,377,344,18,2,,2,11,99,100,99
2013,AL,06250000,Bridgewater-Raynham,"African American",89,84,3,,,2,,88,83,3,,,2,,44,37,1,,,1,5,100,100,100
2013,AL,06250000,Bridgewater-Raynham,Asian,37,37,,,,,,37,37,,,,,,18,17,,,,,1,100,100,100
2013,AL,06250000,Bridgewater-Raynham,Hispanic/Latino,67,64,1,2,,,,67,66,1,,,,,26,22,1,,,,3,97,100,100
2013,AL,06250000,Bridgewater-Raynham,White,2763,2717,31,9,4,2,,2763,2722,31,6,2,2,,1182,1148,16,5,,1,12,100,100,100
2013,AL,06250000,Bridgewater-Raynham,"Multi-Race (non-Hispanic/Latino)",108,106,2,,,,,108,106,2,,,,,31,29,,,,,2,100,100,100
2013,03,06320000,Chesterfield-Goshen,"All Students",22,22,,,,,,22,22,,,,,,,,,,,,,100,100,
2013,03,06320000,Chesterfield-Goshen,White,20,20,,,,,,20,20,,,,,,,,,,,,,100,100,
2013,04,06320000,Chesterfield-Goshen,"All Students",24,23,,,1,,,24,23,,,1,,,,,,,,,,96,96,
2013,04,06320000,Chesterfield-Goshen,White,24,23,,,1,,,24,23,,,1,,,,,,,,,,96,96,
2013,05,06320000,Chesterfield-Goshen,"All Students",26,26,,,,,,26,26,,,,,,26,26,,,,,,100,100,100
2013,05,06320000,Chesterfield-Goshen,"High Needs",11,11,,,,,,11,11,,,,,,11,11,,,,,,100,100,100
2013,05,06320000,Chesterfield-Goshen,White,26,26,,,,,,26,26,,,,,,26,26,,,,,,100,100,100
2013,06,06320000,Chesterfield-Goshen,"All Students",21,20,,,1,,,21,19,1,,1,,,,,,,,,,95,95,
2013,06,06320000,Chesterfield-Goshen,White,21,20,,,1,,,21,19,1,,1,,,,,,,,,,95,95,
2013,AL,06320000,Chesterfield-Goshen,"All Students",93,91,,,2,,,93,90,1,,2,,,26,26,,,,,,98,98,100
2013,AL,06320000,Chesterfield-Goshen,"Students with Disabilities",14,12,,,2,,,14,11,1,,2,,,6,,,,,,,86,86,
2013,AL,06320000,Chesterfield-Goshen,"Low Income",21,21,,,,,,21,20,1,,,,,8,,,,,,,100,100,
2013,AL,06320000,Chesterfield-Goshen,"High Needs",29,27,,,2,,,29,26,1,,2,,,11,11,,,,,,93,93,100
2013,AL,06320000,Chesterfield-Goshen,White,91,89,,,2,,,91,88,1,,2,,,26,26,,,,,,98,98,100
2013,03,06350000,"Central Berkshire","All Students",131,129,2,,,,,131,129,2,,,,,,,,,,,,100,100,
2013,03,06350000,"Central Berkshire","Students with Disabilities",22,20,2,,,,,22,20,2,,,,,,,,,,,,100,100,
2013,03,06350000,"Central Berkshire","Low Income",50,50,,,,,,50,50,,,,,,,,,,,,,100,100,
2013,03,06350000,"Central Berkshire","High Needs",62,60,2,,,,,62,60,2,,,,,,,,,,,,100,100,
2013,03,06350000,"Central Berkshire",White,121,119,2,,,,,121,119,2,,,,,,,,,,,,100,100,
2013,04,06350000,"Central Berkshire","All Students",159,155,4,,,,,158,154,4,,,,,,,,,,,,100,100,
2013,04,06350000,"Central Berkshire","Students with Disabilities",31,27,4,,,,,32,28,4,,,,,,,,,,,,100,100,
2013,04,06350000,"Central Berkshire","Low Income",60,60,,,,,,61,61,,,,,,,,,,,,,100,100,
2013,04,06350000,"Central Berkshire","High Needs",79,75,4,,,,,80,76,4,,,,,,,,,,,,100,100,
2013,04,06350000,"Central Berkshire",White,144,140,4,,,,,143,139,4,,,,,,,,,,,,100,100,
2013,05,06350000,"Central Berkshire","All Students",124,120,4,,,,,124,120,4,,,,,124,120,4,,,,,100,100,100
2013,05,06350000,"Central Berkshire","Students with Disabilities",26,22,4,,,,,26,22,4,,,,,26,22,4,,,,,100,100,100
2013,05,06350000,"Central Berkshire","Low Income",42,42,,,,,,42,42,,,,,,42,42,,,,,,100,100,100
2013,05,06350000,"Central Berkshire","High Needs",56,52,4,,,,,56,52,4,,,,,56,52,4,,,,,100,100,100
2013,05,06350000,"Central Berkshire",White,116,113,3,,,,,116,113,3,,,,,116,113,3,,,,,100,100,100
2013,06,06350000,"Central Berkshire","All Students",156,151,5,,,,,156,148,7,,1,,,,,,,,,,100,99,
2013,06,06350000,"Central Berkshire","Students with Disabilities",24,19,5,,,,,24,17,7,,,,,,,,,,,,100,100,
2013,06,06350000,"Central Berkshire","Low Income",54,53,1,,,,,54,52,1,,1,,,,,,,,,,100,98,
2013,06,06350000,"Central Berkshire","High Needs",71,66,5,,,,,71,63,7,,1,,,,,,,,,,100,99,
2013,06,06350000,"Central Berkshire",White,144,140,4,,,,,144,137,6,,1,,,,,,,,,,100,99,
2013,07,06350000,"Central Berkshire","All Students",125,121,3,1,,,,125,122,3,,,,,,,,,,,,99,100,
2013,07,06350000,"Central Berkshire","Students with Disabilities",17,14,3,,,,,17,14,3,,,,,,,,,,,,100,100,
2013,07,06350000,"Central Berkshire","Low Income",37,34,2,1,,,,37,36,1,,,,,,,,,,,,97,100,
2013,07,06350000,"Central Berkshire","High Needs",48,44,3,1,,,,48,45,3,,,,,,,,,,,,98,100,
2013,07,06350000,"Central Berkshire",White,114,111,2,1,,,,114,111,3,,,,,,,,,,,,99,100,
2013,08,06350000,"Central Berkshire","All Students",169,165,3,1,,,,170,163,4,2,1,,,170,165,3,2,,,,99,98,99
2013,08,06350000,"Central Berkshire","Students with Disabilities",31,27,3,1,,,,31,25,4,2,,,,31,26,3,2,,,,97,94,94
2013,08,06350000,"Central Berkshire","Low Income",59,57,1,1,,,,60,58,1,1,,,,60,58,1,1,,,,98,98,98
2013,08,06350000,"Central Berkshire","High Needs",75,71,3,1,,,,76,70,4,2,,,,76,71,3,2,,,,99,97,97
2013,08,06350000,"Central Berkshire",White,159,155,3,1,,,,160,153,4,2,1,,,160,155,3,2,,,,99,98,99
2013,10,06350000,"Central Berkshire","All Students",157,155,1,1,,,,155,153,1,1,,,,156,145,1,3,,,7,99,99,98
2013,10,06350000,"Central Berkshire","Students with Disabilities",13,12,1,,,,,13,12,1,,,,,13,10,1,1,,,1,100,100,92
2013,10,06350000,"Central Berkshire","Low Income",34,34,,,,,,32,32,,,,,,33,29,,1,,,3,100,100,97
2013,10,06350000,"Central Berkshire","High Needs",44,43,1,,,,,42,41,1,,,,,43,36,1,2,,,4,100,100,95
2013,10,06350000,"Central Berkshire",White,149,148,,1,,,,147,146,,1,,,,148,138,,3,,,7,99,99,98
2013,AL,06350000,"Central Berkshire","All Students",1021,996,22,3,,,,1019,989,25,3,2,,,450,430,8,5,,,7,100,100,99
2013,AL,06350000,"Central Berkshire","Students with Disabilities",164,141,22,1,,,,165,138,25,2,,,,70,58,8,3,,,1,99,99,96
2013,AL,06350000,"Central Berkshire","Low Income",336,330,4,2,,,,336,331,3,1,1,,,135,129,1,2,,,3,99,99,99
2013,AL,06350000,"Central Berkshire","High Needs",435,411,22,2,,,,435,407,25,2,1,,,175,159,8,4,,,4,100,99,98
2013,AL,06350000,"Central Berkshire",Hispanic/Latino,24,22,2,,,,,24,22,2,,,,,8,,,,,,,100,100,
2013,AL,06350000,"Central Berkshire",White,947,926,18,3,,,,945,918,22,3,2,,,424,406,6,5,,,7,100,99,99
2013,AL,06350000,"Central Berkshire","Multi-Race (non-Hispanic/Latino)",32,31,1,,,,,32,32,,,,,,13,13,,,,,,100,100,100
2013,10,06400000,Concord-Carlisle,"All Students",299,295,,2,2,,,299,298,,,1,,,299,282,,1,3,,13,99,100,99
2013,10,06400000,Concord-Carlisle,"Students with Disabilities",55,53,,1,1,,,55,55,,,,,,55,52,,,1,,2,96,100,98
2013,10,06400000,Concord-Carlisle,"Low Income",14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2013,10,06400000,Concord-Carlisle,"High Needs",68,66,,1,1,,,68,68,,,,,,68,62,,,1,,5,97,100,99
2013,10,06400000,Concord-Carlisle,"African American",16,16,,,,,,16,16,,,,,,16,16,,,,,,100,100,100
2013,10,06400000,Concord-Carlisle,Asian,25,25,,,,,,25,25,,,,,,25,20,,,,,5,100,100,100
2013,10,06400000,Concord-Carlisle,White,246,242,,2,2,,,246,245,,,1,,,246,235,,1,3,,7,98,100,98
2013,AL,06400000,Concord-Carlisle,"All Students",299,295,,2,2,,,299,298,,,1,,,299,282,,1,3,,13,99,100,99
2013,AL,06400000,Concord-Carlisle,"Students with Disabilities",55,53,,1,1,,,55,55,,,,,,55,52,,,1,,2,96,100,98
2013,AL,06400000,Concord-Carlisle,"Low Income",14,14,,,,,,14,14,,,,,,14,14,,,,,,100,100,100
2013,AL,06400000,Concord-Carlisle,"High Needs",68,66,,1,1,,,68,68,,,,,,68,62,,,1,,5,97,100,99
2013,AL,06400000,Concord-Carlisle,"African American",16,16,,,,,,16,16,,,,,,16,16,,,,,,100,100,100
2013,AL,06400000,Concord-Carlisle,Asian,25,25,,,,,,25,25,,,,,,25,20,,,,,5,100,100,100
2013,AL,06400000,Concord-Carlisle,White,246,242,,2,2,,,246,245,,,1,,,246,235,,1,3,,7,98,100,98
2013,03,06450000,Dennis-Yarmouth,"All Students",260,249,8,1,,2,,260,250,8,,,2,,,,,,,,,100,100,
2013,03,06450000,Dennis-Yarmouth,"Students with Disabilities",53,45,8,,,,,53,45,8,,,,,,,,,,,,100,100,
2013,03,06450000,Dennis-Yarmouth,"ELL and Former ELL",32,29,,1,,2,,32,30,,,,2,,,,,,,,,97,100,
2013,03,06450000,Dennis-Yarmouth,"Low Income",147,140,4,1,,2,,147,141,4,,,2,,,,,,,,,99,100,
2013,03,06450000,Dennis-Yarmouth,"High Needs",164,153,8,1,,2,,164,154,8,,,2,,,,,,,,,99,100,
2013,03,06450000,Dennis-Yarmouth,"African American",23,22,,,,1,,23,22,,,,1,,,,,,,,,100,100,
2013,03,06450000,Dennis-Yarmouth,Hispanic/Latino,24,24,,,,,,24,24,,,,,,,,,,,,,100,100,
2013,03,06450000,Dennis-Yarmouth,White,189,179,8,1,,1,,189,180,8,,,1,,,,,,,,,99,100,
2013,03,06450000,Dennis-Yarmouth,"Multi-Race (non-Hispanic/Latino)",13,13,,,,,,13,13,,,,,,,,,,,,,100,100,
2013,04,06450000,Dennis-Yarmouth,"All Students",239,226,9,,,4,,240,227,9,,,4,,,,,,,,,100,100,
2013,04,06450000,Dennis-Yarmouth,"Students with Disabilities",48,39,9,,,,,48,39,9,,,,,,,,,,,,100,100,
2013,04,06450000,Dennis-Yarmouth,"ELL and Former ELL",26,21,1,,,4,,27,22,1,,,4,,,,,,,,,100,100,
2013,04,06450000,Dennis-Yarmouth,"Low Income",114,107,4,,,3,,115,108,4,,,3,,,,,,,,,100,100,
2013,04,06450000,Dennis-Yarmouth,"High Needs",138,126,8,,,4,,139,127,8,,,4,,,,,,,,,100,100,
2013,04,06450000,Dennis-Yarmouth,"African American",16,14,,,,2,,16,14,,,,2,,,,,,,,,100,100,
2013,04,06450000,Dennis-Yarmouth,Hispanic/Latino,20,17,3,,,,,21,18,3,,,,,,,,,,,,100,100,
2013,04,06450000,Dennis-Yarmouth,White,177,170,6,,,1,,177,170,6,,,1,,,,,,,,,100,100,
2013,04,06450000,Dennis-Yarmouth,"Multi-Race (non-Hispanic/Latino)",15,15,,,,,,15,15,,,,,,,,,,,,,100,100,
2013,05,06450000,Dennis-Yarmouth,"All Students",271,261,5,2,,3,,270,260,5,2,,3,,270,263,2,2,,3,,99,99,99
2013,05,06450000,Dennis-Yarmouth,"Students with Disabilities",54,47,5,2,,,,54,47,5,2,,,,54,50,2,2,,,,96,96,96
2013,05,06450000,Dennis-Yarmouth,"ELL and Former ELL",27,25,,,,2,,27,25,,,,2,,27,25,,,,2,,100,100,100
2013,05,06450000,Dennis-Yarmouth,"Low Income",148,142,3,,,3,,147,141,3,,,3,,147,144,,,,3,,100,100,100
2013,05,06450000,Dennis-Yarmouth,"High Needs",174,164,5,2,,3,,173,163,5,2,,3,,173,166,2,2,,3,,99,99,99
2013,05,06450000,Dennis-Yarmouth,"African American",23,20,1,,,2,,23,20,1,,,2,,23,20,1,,,2,,100,100,100
2013,05,06450000,Dennis-Yarmouth,Hispanic/Latino,19,19,,,,,,19,19,,,,,,19,19,,,,,,100,100,100
2013,05,06450000,Dennis-Yarmouth,White,204,199,4,1,,,,204,199,4,1,,,,204,202,1,1,,,,100,100,100
2013,05,06450000,Dennis-Yarmouth,"Multi-Race (non-Hispanic/Latino)",13,12,,1,,,,12,11,,1,,,,12,11,,1,,,,92,92,92
2013,06,06450000,Dennis-Yarmouth,"All Students",233,229,4,,,,,233,229,4,,,,,,,,,,,,100,100,
2013,06,06450000,Dennis-Yarmouth,"Students with Disabilities",49,45,4,,,,,49,45,4,,,,,,,,,,,,100,100,
2013,06,06450000,Dennis-Yarmouth,"ELL and Former ELL",18,18,,,,,,18,18,,,,,,,,,,,,,100,100,
2013,06,06450000,Dennis-Yarmouth,"Low Income",126,124,2,,,,,126,124,2,,,,,,,,,,,,100,100,
2013,06,06450000,Dennis-Yarmouth,"High Needs",150,146,4,,,,,150,146,4,,,,,,,,,,,,100,100,
2013,06,06450000,Dennis-Yarmouth,"African American",16,16,,,,,,16,16,,,,,,,,,,,,,100,100,
2013,06,06450000,Dennis-Yarmouth,Hispanic/Latino,19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2013,06,06450000,Dennis-Yarmouth,White,169,167,2,,,,,169,167,2,,,,,,,,,,,,100,100,
2013,06,06450000,Dennis-Yarmouth,"Multi-Race (non-Hispanic/Latino)",19,18,1,,,,,19,18,1,,,,,,,,,,,,100,100,
2013,07,06450000,Dennis-Yarmouth,"All Students",241,232,4,1,2,2,,242,235,4,1,,2,,,,,,,,,99,100,
2013,07,06450000,Dennis-Yarmouth,"Students with Disabilities",46,41,4,1,,,,46,41,4,1,,,,,,,,,,,98,98,
2013,07,06450000,Dennis-Yarmouth,"ELL and Former ELL",17,16,,,,1,,17,16,,,,1,,,,,,,,,100,100,
2013,07,06450000,Dennis-Yarmouth,"Low Income",118,113,2,1,1,1,,118,114,2,1,,1,,,,,,,,,98,99,
2013,07,06450000,Dennis-Yarmouth,"High Needs",137,129,4,1,1,2,,137,130,4,1,,2,,,,,,,,,99,99,
2013,07,06450000,Dennis-Yarmouth,"African American",15,13,1,,,1,,15,13,1,,,1,,,,,,,,,100,100,
2013,07,06450000,Dennis-Yarmouth,Asian,10,9,,,,1,,10,9,,,,1,,,,,,,,,100,100,
2013,07,06450000,Dennis-Yarmouth,Hispanic/Latino,19,19,,,,,,19,19,,,,,,,,,,,,,100,100,
2013,07,06450000,Dennis-Yarmouth,White,183,179,2,1,1,,,184,181,2,1,,,,,,,,,,,99,99,
2013,07,06450000,Dennis-Yarmouth,"Multi-Race (non-Hispanic/Latino)",12,10,1,,1,,,12,11,1,,,,,,,,,,,,92,100,
2013,08,06450000,Dennis-Yarmouth,"All Students",257,250,3,1,2,1,,258,251,3,3,,1,,258,249,3,5,,1,,99,99,98
2013,08,06450000,Dennis-Yarmouth,"Students with Disabilities",48,42,3,1,2,,,48,42,3,3,,,,48,42,3,3,,,,94,94,94
2013,08,06450000,Dennis-Yarmouth,"ELL and Former ELL",16,15,,,,1,,16,15,,,,1,,16,15,,,,1,,100,100,100
2013,08,06450000,Dennis-Yarmouth,"Low Income",122,115,3,1,2,1,,123,116,3,3,,1,,123,116,3,3,,1,,98,98,98
2013,08,06450000,Dennis-Yarmouth,"High Needs",141,134,3,1,2,1,,142,135,3,3,,1,,142,135,3,3,,1,,98,98,98
2013,08,06450000,Dennis-Yarmouth,"African American",18,16,1,,1,,,19,17,1,1,,,,19,17,1,1,,,,94,95,95
2013,08,06450000,Dennis-Yarmouth,Hispanic/Latino,23,21,1,,,1,,23,21,1,,,1,,23,21,1,,,1,,100,100,100
2013,08,06450000,Dennis-Yarmouth,White,194,192,1,,1,,,194,192,1,1,,,,194,190,1,3,,,,99,99,98
2013,08,06450000,Dennis-Yarmouth,"Multi-Race (non-Hispanic/Latino)",15,14,,1,,,,15,14,,1,,,,15,14,,1,,,,93,93,93
2013,10,06450000,Dennis-Yarmouth,"All Students",182,173,2,6,,1,,182,173,2,6,,1,,183,149,2,9,,1,22,97,97,95
2013,10,06450000,Dennis-Yarmouth,"Students with Disabilities",30,27,2,1,,,,31,28,2,1,,,,32,23,2,2,,,5,97,97,94
2013,10,06450000,Dennis-Yarmouth,"Low Income",75,71,1,3,,,,75,70,1,4,,,,76,57,1,5,,,13,96,95,93
2013,10,06450000,Dennis-Yarmouth,"High Needs",90,83,2,4,,1,,91,84,2,4,,1,,92,67,2,7,,1,15,96,96,92
2013,10,06450000,Dennis-Yarmouth,Hispanic/Latino,19,15,,3,,1,,19,15,,3,,1,,19,11,,4,,1,3,84,84,79
2013,10,06450000,Dennis-Yarmouth,White,139,134,2,3,,,,139,134,2,3,,,,140,119,2,5,,,14,98,98,96
2013,AL,06450000,Dennis-Yarmouth,"All Students",1683,1620,35,11,4,13,,1685,1625,35,12,,13,,711,661,7,16,,5,22,99,99,98
2013,AL,06450000,Dennis-Yarmouth,"Students with Disabilities",328,286,35,5,2,,,329,287,35,7,,,,134,115,7,7,,,5,98,98,95
2013,AL,06450000,Dennis-Yarmouth,"ELL and Former ELL",145,131,1,2,,11,,146,134,1,,,11,,52,42,,2,,4,4,99,100,96
