FY_CODE,WPI_ORG_NAME,ORG_CODE,ORG_TYP_CODE,WPI_SPOP_FLNE_CNT,WPI_SPOP_FLNE_PCT,WPI_SPOP_LEP_CNT,WPI_SPOP_LEP_PCT,WPI_SPOP_SPED_CNT,WPI_SPOP_SPED_PCT,WPI_SPOP_FLUNCH_CNT,WPI_SPOP_FLUNCH_PCT,WPI_SPOP_FLUNCH_FR_CNT,WPI_SPOP_FLUNCH_FR_PCT,WPI_SPOP_FLUNCH_RP_CNT,WPI_SPOP_FLUNCH_RP_PCT,WPI_SPOP_HN_CNT,WPI_SPOP_HN_PCT
2012,"Alice A Macomber",03310015,6,1,0.4,0,0,22,9.3,33,14,28,11.9,5,2.1,,
2012,"Westport Elementary",03310030,6,19,3.7,8,1.6,70,13.8,133,26.1,99,19.4,34,6.7,,
2012,"Westport Middle",03310305,6,11,2,4,0.7,72,13.3,144,26.5,104,19.2,40,7.4,,
2012,"Westport High",03310505,6,13,2.9,2,0.4,64,14.3,125,27.8,91,20.3,34,7.6,,
2012,"West Springfield",03320000,5,956,24.7,315,8.1,833,21.2,1891,48.9,1667,43.1,224,5.8,,
2012,"John Ashley",03320005,6,26,8.4,0,0,74,23.9,117,37.7,104,33.5,13,4.2,,
2012,"Philip G Coburn",03320007,6,296,63.8,205,44.2,80,17.2,373,80.4,341,73.5,32,6.9,,
2012,"John R Fausey",03320010,6,60,13.7,0,0,99,22.7,163,37.3,144,33,19,4.3,,
2012,Memorial,03320025,6,46,24.1,0,0,42,22,140,73.3,128,67,12,6.3,,
2012,Mittineague,03320030,6,18,13.2,0,0,41,30.1,67,49.3,53,39,14,10.3,,
2012,Tatham,03320040,6,22,10,0,0,26,11.8,40,18.1,28,12.7,12,5.4,,
2012,"West Springfield Middle",03320305,6,200,22.5,44,4.9,185,20.8,456,51.2,391,43.9,65,7.3,,
2012,"West Springfield High",03320505,6,288,23.6,66,5.4,224,18.4,535,43.9,478,39.2,57,4.7,,
2012,Westwood,03350000,5,112,3.5,29,0.9,543,16.8,152,4.7,104,3.2,48,1.5,,
2012,"Deerfield School",03350010,6,4,1.6,2,0.8,30,11.7,5,1.9,3,1.2,2,0.8,,
2012,Downey,03350012,6,9,3.3,5,1.8,58,21.1,16,5.8,3,1.1,13,4.7,,
2012,"Paul Hanlon",03350015,6,13,5.7,7,3.1,35,15.4,13,5.7,10,4.4,3,1.3,,
2012,"Martha Jones",03350017,6,8,2.3,1,0.3,48,13.8,19,5.4,14,4,5,1.4,,
2012,"William E Sheehan",03350025,6,12,3.2,6,1.6,56,14.9,8,2.1,7,1.9,1,0.3,,
2012,"Westwood Integrated Preschool",03350050,6,2,4.3,0,0,16,34.8,1,2.2,1,2.2,0,0,,
2012,"E W Thurston Middle",03350305,6,24,3.2,2,0.3,138,18.4,39,5.2,28,3.7,11,1.5,,
2012,"Westwood High",03350505,6,40,4.3,6,0.7,137,14.9,51,5.5,38,4.1,13,1.4,,
2012,Weymouth,03360000,5,382,5.5,147,2.1,1179,16.8,1977,28.5,1572,22.7,405,5.8,,
2012,"Johnson Early Childhood Center",03360003,6,10,3.8,0,0,83,31.6,0,0,0,0,0,0,,
2012,"Academy Avenue",03360005,6,3,1.1,0,0,42,14.8,32,11.3,28,9.9,4,1.4,,
2012,"Maria Weston Chapman Middle School",03360020,6,51,4.8,9,0.8,151,14.3,337,31.8,264,24.9,73,6.9,,
2012,"Frederick C Murphy",03360050,6,5,1.7,0,0,29,9.7,84,28.1,70,23.4,14,4.7,,
2012,"Thomas V Nash",03360060,6,4,1.5,2,0.7,48,17.9,61,22.8,46,17.2,15,5.6,,
2012,"Lawrence W Pingree",03360065,6,2,0.8,0,0,46,17.3,67,25.2,52,19.5,15,5.6,,
2012,"William Seach",03360080,6,74,20.6,60,16.7,41,11.4,207,57.7,184,51.3,23,6.4,,
2012,"Ralph Talbot",03360085,6,42,15.1,31,11.2,42,15.1,66,23.7,51,18.3,15,5.4,,
2012,"Thomas W. Hamilton Primary School",03360105,6,26,7,8,2.2,72,19.4,86,23.2,64,17.3,22,5.9,,
2012,Wessagusset,03360110,6,11,2.9,2,0.5,55,14.7,80,21.3,59,15.7,21,5.6,,
2012,"Abigail Adams Middle School",03360310,6,48,4.7,15,1.5,175,17,343,33.3,279,27.1,64,6.2,,
2012,"Weymouth High School",03360505,6,106,5.1,20,1,300,14.5,614,29.6,475,22.9,139,6.7,,
2012,Whately,03370000,5,0,0,0,0,11,8.5,28,21.9,19,14.8,9,7,,
2012,"Whately Elementary",03370005,6,0,0,0,0,10,7.8,28,21.9,19,14.8,9,7,,
2012,Williamsburg,03400000,5,3,1.9,2,1.3,18,11.5,35,22.4,26,16.7,9,5.8,,
2012,"Anne T Dunphy",03400005,6,2,2.7,1,1.3,11,14.7,22,29.3,17,22.7,5,6.7,,
2012,"Helen James",03400015,6,1,1.2,1,1.2,6,7.4,13,16,9,11.1,4,4.9,,
2012,Williamstown,03410000,5,9,2.2,9,2.2,49,11.8,57,13.7,46,11.1,11,2.6,,
2012,"Williamstown Elementary",03410010,6,9,2.2,9,2.2,48,11.5,57,13.7,46,11.1,11,2.6,,
2012,Wilmington,03420000,5,63,1.7,24,0.7,594,16.2,329,9.1,252,7,77,2.1,,
2012,Boutwell,03420005,6,0,0,0,0,28,17.8,12,7.6,10,6.4,2,1.3,,
2012,Wildwood,03420015,6,1,0.6,1,0.6,36,20.5,16,9.1,14,8,2,1.1,,
2012,"Woburn Street",03420020,6,10,2.1,8,1.7,68,14.3,46,9.6,35,7.3,11,2.3,,
2012,"Shawsheen Elementary",03420025,6,14,3.6,10,2.6,81,20.7,35,8.9,29,7.4,6,1.5,,
2012,"North Intermediate",03420060,6,4,1.3,0,0,41,13.1,38,12.1,30,9.6,8,2.6,,
2012,"West Intermediate",03420080,6,4,1.6,0,0,46,18.9,21,8.6,12,4.9,9,3.7,,
2012,"Wilmington Middle School",03420330,6,18,2,2,0.2,135,15.1,93,10.4,70,7.8,23,2.6,,
2012,"Wilmington High",03420505,6,12,1.2,3,0.3,104,10.8,68,7,52,5.4,16,1.7,,
2012,Winchendon,03430000,5,46,3.1,13,0.9,279,18.5,667,45.1,556,37.6,111,7.5,,
2012,"Winchendon PreSchool Program",03430010,6,3,3.6,0,0,24,28.6,4,4.8,3,3.6,1,1.2,,
2012,Memorial,03430040,6,10,3.3,8,2.6,46,15.2,137,45.4,114,37.7,23,7.6,,
2012,"Toy Town Elementary",03430050,6,23,6.1,5,1.3,59,15.6,183,48.3,154,40.6,29,7.7,,
2012,"Murdock Middle/High",03430505,6,10,1.4,0,0,119,16.7,343,48,285,39.9,58,8.1,,
2012,Winchester,03440000,5,507,11.6,155,3.6,727,16.5,238,5.5,205,4.7,33,0.8,,
2012,"Lincoln Elementary",03440005,6,36,7.7,18,3.8,61,13,6,1.3,6,1.3,0,0,,
2012,"Lynch Elementary",03440020,6,91,18.9,28,5.8,103,21.4,51,10.6,40,8.3,11,2.3,,
2012,"Vinson-Owen Elementary",03440025,6,36,12.7,13,4.6,40,14.1,4,1.4,4,1.4,0,0,,
2012,"Muraco Elementary",03440040,6,89,19,36,7.7,47,10,13,2.8,10,2.1,3,0.6,,
2012,"Ambrose Elementary",03440045,6,32,6.2,16,3.1,70,13.5,16,3.1,14,2.7,2,0.4,,
2012,"McCall Middle",03440305,6,117,11.2,32,3.1,193,18.4,68,6.5,57,5.4,11,1.1,,
2012,"Winchester High School",03440505,6,106,9.7,12,1.1,172,15.8,80,7.3,74,6.8,6,0.5,,
2012,Winthrop,03460000,5,209,10.8,95,4.9,356,18.2,578,29.9,490,25.3,88,4.5,,
2012,"William P. Gorman/Fort Banks Elementary",03460015,6,77,15.9,60,12.4,79,16.3,125,25.8,114,23.5,11,2.3,,
2012,"Arthur T. Cummings Elementary School",03460020,6,44,9.2,23,4.8,90,18.8,162,33.8,132,27.5,30,6.3,,
2012,"Winthrop Middle School",03460305,6,42,9.1,7,1.5,76,16.5,150,32.6,124,27,26,5.7,,
2012,"Winthrop Sr High",03460505,6,46,9,5,1,92,18,141,27.6,120,23.5,21,4.1,,
2012,Woburn,03470000,5,626,13.2,173,3.6,826,17.2,1238,26,1008,21.2,230,4.8,,
2012,"Goodyear Elementary School",03470005,6,32,9.8,16,4.9,33,10.1,18,5.5,7,2.1,11,3.4,,
2012,"Daniel P Hurld",03470020,6,15,6.8,4,1.8,18,8.1,27,12.2,24,10.9,3,1.4,,
2012,Linscott-Rumford,03470025,6,43,19.3,18,8.1,31,13.9,64,28.7,54,24.2,10,4.5,,
2012,"Clyde Reeves",03470040,6,59,11.4,20,3.9,72,13.9,91,17.6,73,14.1,18,3.5,,
2012,Shamrock,03470043,6,84,23.8,15,4.2,77,21.8,133,37.7,114,32.3,19,5.4,,
2012,"Malcolm White",03470055,6,50,16.7,21,7,40,13.4,89,29.8,78,26.1,11,3.7,,
2012,Wyman,03470060,6,12,5.9,6,3,31,15.3,40,19.7,35,17.2,5,2.5,,
2012,"Mary D Altavesta",03470065,6,65,31.6,15,7.3,40,19.4,84,40.8,68,33,16,7.8,,
2012,"John F Kennedy Middle School",03470405,6,68,11.7,12,2.1,104,17.9,150,25.8,119,20.4,31,5.3,,
2012,"Daniel L Joyce Middle School",03470410,6,59,11.3,10,1.9,114,21.8,158,30.3,122,23.4,36,6.9,,
2012,"Woburn High",03470505,6,139,10.7,36,2.8,212,16.3,384,29.5,314,24.1,70,5.4,,
2012,Worcester,03480000,5,10682,43.8,6989,28.6,5142,20.7,17593,72.1,16057,65.8,1536,6.3,,
2012,"Head Start",03480002,6,353,47.8,2,0.3,41,5.5,719,97.3,715,96.8,4,0.5,,
2012,"Belmont Street Community",03480020,6,239,50.6,210,44.5,83,17.6,446,94.5,428,90.7,18,3.8,,
2012,"Wawecus Road School",03480026,6,44,30.1,41,28.1,38,26,111,76,100,68.5,11,7.5,,
2012,"Woodland Academy",03480030,6,387,75.9,341,66.9,62,12.2,498,97.6,478,93.7,20,3.9,,
2012,"Burncoat Street",03480035,6,103,47.9,90,41.9,60,27.9,190,88.4,184,85.6,6,2.8,,
2012,Canterbury,03480045,6,216,57.1,183,48.4,82,21.7,356,94.2,323,85.4,33,8.7,,
2012,"Chandler Elementary Community",03480050,6,247,70.6,232,66.3,46,13.1,334,95.4,319,91.1,15,4.3,,
2012,"Chandler Magnet",03480052,6,355,78.5,334,73.9,82,18.1,381,84.3,367,81.2,14,3.1,,
2012,"City View",03480053,6,290,48.8,251,42.3,119,20,551,92.8,517,87,34,5.7,,
2012,"Clark St Community",03480055,6,120,32.2,99,26.5,61,16.4,240,64.3,215,57.6,25,6.7,,
2012,"Columbus Park",03480060,6,184,47.2,139,35.6,103,26.4,327,83.8,288,73.8,39,10,,
2012,"Flagg Street",03480090,6,95,20.1,76,16.1,44,9.3,112,23.7,92,19.5,20,4.2,,
2012,"Elm Park Community",03480095,6,259,52.2,231,46.6,133,26.8,443,89.3,423,85.3,20,4,,
2012,"Goddard School/Science Technical",03480100,6,388,64.9,337,56.4,121,20.2,565,94.5,520,87,45,7.5,,
2012,"Gates Lane",03480110,6,242,33.3,186,25.6,241,33.1,491,67.5,447,61.5,44,6.1,,
2012,"Grafton Street",03480115,6,168,42.5,132,33.4,61,15.4,348,88.1,318,80.5,30,7.6,,
2012,"Heard Street",03480136,6,97,35.5,76,27.8,37,13.6,156,57.1,119,43.6,37,13.6,,
2012,"Jacob Hiatt Magnet",03480140,6,178,37.2,127,26.5,79,16.5,327,68.3,299,62.4,28,5.8,,
2012,"Lake View",03480145,6,118,39.3,100,33.3,28,9.3,198,66,161,53.7,37,12.3,,
2012,"Lincoln Street",03480160,6,118,45.4,101,38.8,61,23.5,236,90.8,226,86.9,10,3.8,,
2012,"May Street",03480175,6,110,34,92,28.4,42,13,162,50,144,44.4,18,5.6,,
2012,"Francis J McGrath Elementary",03480177,6,109,40.4,85,31.5,67,24.8,189,70,179,66.3,10,3.7,,
2012,"Midland Street",03480185,6,69,30,61,26.5,22,9.6,97,42.2,80,34.8,17,7.4,,
2012,"Nelson Place",03480200,6,101,20.6,80,16.3,87,17.8,156,31.8,129,26.3,27,5.5,,
2012,"Norrback Avenue",03480202,6,200,32.7,178,29.1,106,17.3,323,52.8,281,45.9,42,6.9,,
2012,Quinsigamond,03480210,6,289,41.5,249,35.8,133,19.1,575,82.6,519,74.6,56,8,,
2012,"Rice Square",03480215,6,139,32.6,127,29.8,57,13.4,321,75.4,294,69,27,6.3,,
2012,Roosevelt,03480220,6,238,33.4,200,28.1,130,18.3,393,55.2,345,48.5,48,6.7,,
2012,"Worcester Arts Magnet School",03480225,6,63,17.8,50,14.1,49,13.8,124,35,106,29.9,18,5.1,,
2012,Tatnuck,03480230,6,159,37.3,125,29.3,77,18.1,223,52.3,198,46.5,25,5.9,,
2012,"Thorndyke Road",03480235,6,82,24.3,77,22.8,38,11.2,150,44.4,136,40.2,14,4.1,,
2012,"Union Hill School",03480240,6,173,44.1,152,38.8,86,21.9,389,99.2,385,98.2,4,1,,
2012,"West Tatnuck",03480260,6,72,21.6,50,15,69,20.7,116,34.7,96,28.7,20,6,,
2012,"Vernon Hill School",03480280,6,218,48.3,189,41.9,86,19.1,406,90,373,82.7,33,7.3,,
2012,"University Pk Campus School",03480285,6,154,63.1,37,15.2,26,10.7,201,82.4,171,70.1,30,12.3,,
2012,"Claremont Academy",03480350,6,266,66.7,142,35.6,104,26.1,357,89.5,331,83,26,6.5,,
2012,"Burncoat Middle School",03480405,6,212,37.2,128,22.5,143,25.1,419,73.5,377,66.1,42,7.4,,
2012,"Forest Grove Middle",03480415,6,327,36.7,161,18,176,19.7,534,59.9,462,51.8,72,8.1,,
2012,"Worcester East Middle",03480420,6,278,45.4,171,27.9,142,23.2,539,88.1,497,81.2,42,6.9,,
2012,"Sullivan Middle",03480423,6,381,49.1,210,27.1,211,27.2,653,84.1,599,77.2,54,7,,
2012,"Burncoat Senior High",03480503,6,392,38.6,173,17,244,24,636,62.6,577,56.8,59,5.8,,
2012,"Doherty Memorial High",03480512,6,579,43.5,220,16.5,201,15.1,748,56.2,650,48.8,98,7.4,,
2012,"North High",03480515,6,627,52.6,296,24.8,291,24.4,969,81.2,890,74.6,79,6.6,,
2012,"South High Community",03480520,6,777,58.1,339,25.4,310,23.2,1032,77.2,954,71.4,78,5.8,,
2012,"Worcester Technical High",03480605,6,466,34.1,109,8,268,19.6,852,62.4,745,54.5,107,7.8,,
2012,Wrentham,03500000,5,13,1.1,9,0.8,188,15.7,96,8,72,6,24,2,,
2012,Delaney,03500003,6,11,1.6,8,1.1,92,13,49,6.9,38,5.4,11,1.6,,
2012,"Charles E Roderick",03500010,6,2,0.4,1,0.2,91,18.7,47,9.7,34,7,13,2.7,,
2012,"Northampton-Smith Vocational Agricultural",04060000,5,20,4.6,9,2.1,174,40.1,193,44.5,143,32.9,50,11.5,,
2012,"Smith Vocational and Agricultural High",04060705,6,20,4.6,9,2.1,174,40.1,193,44.5,143,32.9,50,11.5,,
2012,"Alma del Mar Charter School (District)",04090000,12,23,19.2,6,5,6,5,83,69.2,74,61.7,9,7.5,,
2012,"Alma del Mar Charter School",04090205,13,23,19.2,6,5,6,5,83,69.2,74,61.7,9,7.5,,
2012,"Excel Academy Charter (District)",04100000,12,100,47.6,12,5.7,30,14.3,153,72.9,110,52.4,43,20.5,,
2012,"Excel Academy Charter School",04100205,13,100,47.6,12,5.7,30,14.3,153,72.9,110,52.4,43,20.5,,
2012,"Boston Green Academy Horace Mann Charter School (District)",04110000,12,105,31.3,44,13.1,82,24.5,223,66.6,200,59.7,23,6.9,,
2012,"Boston Green Academy Horace Mann Charter School",04110305,13,105,31.3,44,13.1,82,24.5,223,66.6,200,59.7,23,6.9,,
2012,"Academy Of the Pacific Rim Charter Public (District)",04120000,12,48,9.6,3,0.6,94,18.8,251,50.2,197,39.4,54,10.8,,
2012,"Academy Of the Pacific Rim Charter Public School",04120530,13,48,9.6,3,0.6,94,18.8,251,50.2,197,39.4,54,10.8,,
2012,"Four Rivers Charter Public (District)",04130000,12,4,1.9,1,0.5,33,15.9,46,22.1,38,18.3,8,3.8,,
2012,"Four Rivers Charter Public School",04130505,13,4,1.9,1,0.5,33,15.9,46,22.1,38,18.3,8,3.8,,
2012,"Berkshire Arts and Technology Charter Public (District)",04140000,12,4,1.4,0,0,55,19.9,165,59.8,129,46.7,36,13,,
2012,"Berkshire Arts and Technology Charter Public School",04140305,13,4,1.4,0,0,55,19.9,165,59.8,129,46.7,36,13,,
2012,"Amesbury Academy Charter Public (District)",04150000,12,0,0,0,0,21,42.9,29,59.2,27,55.1,2,4.1,,
2012,"Amesbury Academy Charter Public School",04150505,13,0,0,0,0,21,42.9,29,59.2,27,55.1,2,4.1,,
2012,"Boston Preparatory Charter Public (District)",04160000,12,50,13.9,12,3.3,53,14.8,269,74.9,217,60.4,52,14.5,,
2012,"Boston Preparatory Charter Public School",04160305,13,50,13.9,12,3.3,53,14.8,269,74.9,217,60.4,52,14.5,,
2012,"Bridge Boston Charter School (District)",04170000,12,16,22.5,8,11.3,4,5.6,58,81.7,46,64.8,12,16.9,,
2012,"Bridge Boston Charter School",04170205,13,16,22.5,8,11.3,4,5.6,58,81.7,46,64.8,12,16.9,,
2012,"Christa McAuliffe Regional Charter Public (District)",04180000,12,6,2.2,5,1.9,76,28.3,42,15.6,31,11.5,11,4.1,,
2012,"Christa McAuliffe Regional Charter Public School",04180305,13,6,2.2,5,1.9,76,28.3,42,15.6,31,11.5,11,4.1,,
2012,"Smith Leadership Academy Charter Public (District)",04190000,12,12,5.9,12,5.9,29,14.4,172,85.1,144,71.3,28,13.9,,
2012,"Smith Leadership Academy Charter Public School",04190305,13,12,5.9,12,5.9,29,14.4,172,85.1,144,71.3,28,13.9,,
2012,"Benjamin Banneker Charter Public (District)",04200000,12,90,25.5,19,5.4,36,10.2,297,84.1,263,74.5,34,9.6,,
2012,"Benjamin Banneker Charter Public School",04200205,13,90,25.5,19,5.4,36,10.2,297,84.1,263,74.5,34,9.6,,
2012,"Barnstable Horace Mann Charter (District)",04230000,12,101,12.5,31,3.8,114,14.1,302,37.5,251,31.1,51,6.3,,
2012,"Barnstable Horace Mann Charter School",04230010,13,101,12.5,31,3.8,114,14.1,302,37.5,251,31.1,51,6.3,,
2012,"Boston Day and Evening Academy Charter (District)",04240000,12,16,4.6,14,4,40,11.5,344,99.1,344,99.1,0,0,,
2012,"Boston Day and Evening Academy Charter School",04240505,13,16,4.6,14,4,40,11.5,344,99.1,344,99.1,0,0,,
2012,"Barnstable Community Horace Mann Charter Public (District)",04270000,12,55,17.4,41,12.9,30,9.5,130,41,101,31.9,29,9.1,,
2012,"Barnstable Community Horace Mann Charter Public School",04270010,13,55,17.4,41,12.9,30,9.5,130,41,101,31.9,29,9.1,,
2012,"Edward Brooke Charter (District)",04280000,12,60,12.8,1,0.2,35,7.4,387,82.3,298,63.4,89,18.9,,
2012,"Edward Brooke Charter School",04280305,13,60,12.8,1,0.2,35,7.4,387,82.3,298,63.4,89,18.9,,
2012,"KIPP Academy Lynn Charter (District)",04290000,12,180,38.6,36,7.7,61,13.1,389,83.5,321,68.9,68,14.6,,
2012,"KIPP Academy Lynn Charter School",04290010,13,180,38.6,36,7.7,61,13.1,389,83.5,321,68.9,68,14.6,,
2012,"Advanced Math and Science Academy Charter (District)",04300000,12,159,16.5,19,2,40,4.2,55,5.7,30,3.1,25,2.6,,
2012,"Advanced Math and Science Academy Charter School",04300305,13,159,16.5,19,2,40,4.2,55,5.7,30,3.1,25,2.6,,
2012,"Cape Cod Lighthouse Charter (District)",04320000,12,0,0,0,0,28,12.3,22,9.6,19,8.3,3,1.3,,
2012,"Cape Cod Lighthouse Charter School",04320530,13,0,0,0,0,28,12.3,22,9.6,19,8.3,3,1.3,,
2012,"Innovation Academy Charter (District)",04350000,12,3,0.5,2,0.3,132,21.6,78,12.8,53,8.7,25,4.1,,
2012,"Innovation Academy Charter School",04350305,13,3,0.5,2,0.3,132,21.6,78,12.8,53,8.7,25,4.1,,
2012,"Community Charter School of Cambridge (District)",04360000,12,89,27,10,3,57,17.3,193,58.5,162,49.1,31,9.4,,
2012,"Community Charter School of Cambridge",04360305,13,89,27,10,3,57,17.3,193,58.5,162,49.1,31,9.4,,
2012,"City On A Hill Charter Public (District)",04370000,12,79,27.1,16,5.5,51,17.5,245,84.2,209,71.8,36,12.4,,
2012,"City On A Hill Charter Public School",04370505,13,79,27.1,16,5.5,51,17.5,245,84.2,209,71.8,36,12.4,,
2012,"Codman Academy Charter Public (District)",04380000,12,33,22.1,3,2,34,22.8,103,69.1,77,51.7,26,17.4,,
2012,"Codman Academy Charter Public School",04380505,13,33,22.1,3,2,34,22.8,103,69.1,77,51.7,26,17.4,,
2012,"Conservatory Lab Charter (District)",04390000,12,58,33.9,36,21.1,16,9.4,108,63.2,80,46.8,28,16.4,,
2012,"Conservatory Lab Charter School",04390050,13,58,33.9,36,21.1,16,9.4,108,63.2,80,46.8,28,16.4,,
2012,"Community Day Charter Public (District)",04400000,12,272,82.2,118,35.6,46,13.9,248,74.9,193,58.3,55,16.6,,
2012,"Community Day Charter Public School",04400205,13,272,82.2,118,35.6,46,13.9,248,74.9,193,58.3,55,16.6,,
2012,"Sabis International Charter (District)",04410000,12,61,3.9,39,2.5,205,13,851,54.1,657,41.7,194,12.3,,
2012,"Sabis International Charter School",04410505,13,61,3.9,39,2.5,205,13,851,54.1,657,41.7,194,12.3,,
2012,"Edward W. Brooke Charter School 2 (District)",04430000,12,29,17.4,12,7.2,16,9.6,126,75.4,93,55.7,33,19.8,,
2012,"Edward W. Brooke Charter School 2",04430205,13,29,17.4,12,7.2,16,9.6,126,75.4,93,55.7,33,19.8,,
2012,"Neighborhood House Charter (District)",04440000,12,37,9.3,10,2.5,56,14,275,68.8,188,47,87,21.8,,
2012,"Neighborhood House Charter School",04440205,13,37,9.3,10,2.5,56,14,275,68.8,188,47,87,21.8,,
2012,"Abby Kelley Foster Charter Public (District)",04450000,12,33,2.3,33,2.3,160,11.2,865,60.7,635,44.5,230,16.1,,
2012,"Abby Kelley Foster Charter Public School",04450105,13,33,2.3,33,2.3,160,11.2,865,60.7,635,44.5,230,16.1,,
2012,"Foxborough Regional Charter (District)",04460000,12,128,10.6,39,3.2,123,10.2,184,15.3,140,11.6,44,3.7,,
2012,"Foxborough Regional Charter School",04460550,13,128,10.6,39,3.2,123,10.2,184,15.3,140,11.6,44,3.7,,
2012,"Benjamin Franklin Classical Charter Public (District)",04470000,12,40,8.9,0,0,31,6.9,14,3.1,8,1.8,6,1.3,,
2012,"Benjamin Franklin Classical Charter Public School",04470205,13,40,8.9,0,0,31,6.9,14,3.1,8,1.8,6,1.3,,
2012,"Gloucester Community Arts Charter (District)",04480000,12,2,1.5,0,0,32,23.4,44,32.1,30,21.9,14,10.2,,
2012,"Gloucester Community Arts Charter School",04480205,13,2,1.5,0,0,32,23.4,44,32.1,30,21.9,14,10.2,,
2012,"Boston Collegiate Charter (District)",04490000,12,38,6.7,4,0.7,94,16.5,244,42.7,172,30.1,72,12.6,,
2012,"Boston Collegiate Charter School",04490305,13,38,6.7,4,0.7,94,16.5,244,42.7,172,30.1,72,12.6,,
2012,"Hilltown Cooperative Charter Public (District)",04500000,12,2,1.2,1,0.6,25,15.2,32,19.4,14,8.5,18,10.9,,
2012,"Hilltown Cooperative Charter Public School",04500105,13,2,1.2,1,0.6,25,15.2,32,19.4,14,8.5,18,10.9,,
2012,"Edward M. Kennedy Academy for Health Careers (Horace Mann Charter School)",04520000,12,80,35.6,12,5.3,21,9.3,148,65.8,135,60,13,5.8,,
2012,"Edward M. Kennedy Academy for Health Careers (Horace Mann Ch",04520505,13,80,35.6,12,5.3,21,9.3,148,65.8,135,60,13,5.8,,
2012,"Holyoke Community Charter (District)",04530000,12,186,26.5,43,6.1,66,9.4,575,82,525,74.9,50,7.1,,
2012,"Holyoke Community Charter School",04530005,13,186,26.5,43,6.1,66,9.4,575,82,525,74.9,50,7.1,,
2012,"Lawrence Family Development Charter (District)",04540000,12,557,90.9,158,25.8,29,4.7,564,92,493,80.4,71,11.6,,
2012,"Lawrence Family Development Charter School",04540205,13,557,90.9,158,25.8,29,4.7,564,92,493,80.4,71,11.6,,
2012,"Hill View Montessori Charter Public (District)",04550000,12,13,4.4,3,1,61,20.6,64,21.6,50,16.9,14,4.7,,
2012,"Hill View Montessori Charter Public School",04550050,13,13,4.4,3,1,61,20.6,64,21.6,50,16.9,14,4.7,,
2012,"Lowell Community Charter Public (District)",04560000,12,378,55.8,336,49.6,96,14.2,567,83.8,453,66.9,114,16.8,,
2012,"Lowell Community Charter Public School",04560050,13,378,55.8,336,49.6,96,14.2,567,83.8,453,66.9,114,16.8,,
2012,"Lowell Middlesex Academy Charter (District)",04580000,12,16,14.3,2,1.8,34,30.4,71,63.4,62,55.4,9,8,,
2012,"Lowell Middlesex Academy Charter School",04580505,13,16,14.3,2,1.8,34,30.4,71,63.4,62,55.4,9,8,,
2012,"Excel Academy Charter School - Chelsea (District)",04610000,12,35,62.5,2,3.6,5,8.9,49,87.5,34,60.7,15,26.8,,
2012,"Excel Academy Charter School - Chelsea",04610405,13,35,62.5,2,3.6,5,8.9,49,87.5,34,60.7,15,26.8,,
2012,"Grove Hall Preparatory Charter School (District)",04620000,12,21,29.2,3,4.2,10,13.9,51,70.8,46,63.9,5,6.9,,
2012,"Grove Hall Preparatory Charter School",04620305,13,21,29.2,3,4.2,10,13.9,51,70.8,46,63.9,5,6.9,,
2012,"Marblehead Community Charter Public (District)",04640000,12,0,0,0,0,37,16.1,13,5.7,10,4.3,3,1.3,,
2012,"Marblehead Community Charter Public School",04640305,13,0,0,0,0,37,16.1,13,5.7,10,4.3,3,1.3,,
2012,"MATCH Community Day Charter Public School (District)",04650000,12,78,78,78,78,10,10,81,81,66,66,15,15,,
2012,"MATCH Community Day Charter Public School",04650105,13,78,78,78,78,10,10,81,81,66,66,15,15,,
2012,"Martha's Vineyard Charter (District)",04660000,12,7,3.8,6,3.3,31,17,46,25.3,31,17,15,8.2,,
2012,"Martha's Vineyard Charter School",04660550,13,7,3.8,6,3.3,31,17,46,25.3,31,17,15,8.2,,
2012,"Salem Community Charter School (District)",04670000,12,16,34.8,3,6.5,19,41.3,39,84.8,33,71.7,6,13,,
2012,"Salem Community Charter School",04670505,13,16,34.8,3,6.5,19,41.3,39,84.8,33,71.7,6,13,,
2012,"Ma Academy for Math and Science",04680000,5,15,16.5,0,0,0,0,0,0,0,0,0,0,,
2012,"Ma Academy for Math and Science School",04680505,6,15,16.5,0,0,0,0,0,0,0,0,0,0,,
2012,"MATCH Charter Public School (District)",04690000,12,63,13.3,4,0.8,82,17.3,369,78,309,65.3,60,12.7,,
2012,"MATCH Charter Public School",04690505,13,63,13.3,4,0.8,82,17.3,369,78,309,65.3,60,12.7,,
2012,"Mystic Valley Regional Charter (District)",04700000,12,237,16.1,0,0,165,11.2,323,22,263,17.9,60,4.1,,
2012,"Mystic Valley Regional Charter School",04700105,13,237,16.1,0,0,165,11.2,323,22,263,17.9,60,4.1,,
2012,"New Leadership Charter (District)",04710000,12,12,2.4,11,2.2,47,9.5,395,79.8,350,70.7,45,9.1,,
2012,"New Leadership Charter School",04710405,13,12,2.4,11,2.2,47,9.5,395,79.8,350,70.7,45,9.1,,
2012,"North Central Charter Essential (District)",04740000,12,24,6.7,10,2.8,78,21.8,176,49.2,148,41.3,28,7.8,,
2012,"North Central Charter Essential School",04740505,13,24,6.7,10,2.8,78,21.8,176,49.2,148,41.3,28,7.8,,
2012,"Dorchester Collegiate Academy Charter (District)",04750000,12,0,0,0,0,11,10,93,84.5,81,73.6,12,10.9,,
