FY_CODE,ORG_NAME,ORG_CODE,ORG_TYP_CODE,DROPOUT_CNT,DROPOUT_PCT,ATTEND_CNT,ATTEND_PCT,RETAIN_CNT,RETAIN_PCT,TRUANT_CNT,TRUANT_PCT
2013,"John Hannigan",02010070,6,0,0,8.4,95,6,2.6,0,0
2013,"Ellen R Hathaway",02010075,6,0,0,5.7,96.5,3,1.8,0,0
2013,Hayden/McFadden,02010078,6,0,0,11,93.3,12,2.3,0,0
2013,"Horatio A Kempton",02010085,6,0,0,6.8,96.1,5,6,0,0
2013,"Abraham Lincoln",02010095,6,0,0,7.6,95.6,29,4.7,0,0
2013,"Carlos Pacheco",02010105,6,0,0,7.4,95.6,18,7,0,0
2013,"John Avery Parker",02010115,6,0,0,8.1,95,10,4.6,0,0
2013,"Casimir Pulaski",02010123,6,0,0,6.8,95.9,12,2.7,0,0
2013,"Thomas R Rodman",02010125,6,0,0,7.8,95.6,1,0.9,0,0
2013,"Jireh Swift",02010130,6,0,0,5.8,96.8,10,5.1,0,0
2013,"William H Taylor",02010135,6,0,0,7.7,95.6,9,4.6,0,0
2013,"Betsey B Winslow",02010140,6,0,0,5.1,97.1,5,2,0,0
2013,"Keith Middle School",02010405,6,0,0,10.7,93.7,11,1.3,0,0
2013,"Normandin Middle School",02010410,6,0,0,10.4,94,15,1.4,0,0
2013,"Roosevelt Middle School",02010415,6,0,0,9.6,94.2,8,1,0,0
2013,"New Bedford High",02010505,6,102,4.2,14.9,90.4,354,14.6,0,0
2013,"Trinity Day Academy",02010510,6,10,22.2,25,81.7,3,5.6,0,0
2013,"Whaling City Junior/Senior High School",02010515,6,30,36.1,35.2,75.5,6,6.6,0,0
2013,Newburyport,02040000,5,9,1.2,7.4,95.8,4,0.2,0,0
2013,"Francis T Bresnahan Elementary",02040005,6,0,0,7.3,95.9,2,0.4,0,0
2013,"George W Brown",02040010,6,0,0,8.8,94.9,0,0,0,0
2013,"Edward G. Molin Elementary School",02040030,6,0,0,6.7,96.2,0,0,0,0
2013,"Rupert A Nock Middle",02040305,6,0,0,7.7,95.6,0,0,0,0
2013,"Newburyport High",02040505,6,8,1.1,7.2,95.8,2,0.3,0,0
2013,Newton,02070000,5,11,0.3,7.1,95.9,21,0.2,68,0.5
2013,"A E Angier",02070005,6,0,0,7.5,95.8,0,0,0,0
2013,Bowen,02070015,6,0,0,7.3,95.8,0,0,0,0
2013,"C C Burr",02070020,6,0,0,5.8,96.7,0,0,0,0
2013,Cabot,02070025,6,0,0,6.3,96.5,0,0,0,0
2013,Countryside,02070040,6,0,0,6.9,96.1,0,0,0,0
2013,Franklin,02070055,6,0,0,6.5,96.4,1,0.3,0,0
2013,Lincoln-Eliot,02070070,6,0,0,7,96,1,0.4,0,0
2013,"Horace Mann",02070075,6,0,0,6.4,96.3,1,0.3,0,0
2013,Mason-Rice,02070080,6,0,0,6.5,96.3,0,0,0,0
2013,Peirce,02070100,6,0,0,5.8,96.7,1,0.3,0,0
2013,"Memorial Spaulding",02070105,6,0,0,7.8,95.5,0,0,0,0
2013,"Newton Early Childhood Center",02070108,6,0,0,7.8,92.6,0,0,0,0
2013,Underwood,02070115,6,0,0,5.9,96.7,0,0,0,0
2013,"John Ward",02070120,6,0,0,6.8,96.1,0,0,0,0
2013,Williams,02070125,6,0,0,5.2,97.1,0,0,0,0
2013,Zervas,02070130,6,0,0,6.5,96.4,1,0.4,0,0
2013,"Bigelow Middle",02070305,6,0,0,7.1,96,0,0,0,0
2013,"Charles E Brown Middle",02070310,6,0,0,6.7,96.2,0,0,0,0
2013,"F A Day Middle",02070315,6,0,0,7.7,95.7,1,0.1,0,0
2013,"Oak Hill Middle",02070320,6,0,0,7.3,95.9,0,0,0,0
2013,"Newton North High",02070505,6,9,0.5,7.5,95.7,9,0.5,48,2.5
2013,"Newton South High",02070510,6,2,0.1,7.7,95.6,6,0.3,20,1.1
2013,Norfolk,02080000,5,0,0,5.7,96.8,3,0.4,0,0
2013,"Freeman-Kennedy School",02080005,6,0,0,5.5,96.9,0,0,0,0
2013,"H Olive Day",02080015,6,0,0,6.2,96.4,3,1.3,0,0
2013,"North Adams",02090000,5,7,1.7,9.2,94.5,18,1.4,0,0
2013,"J S Sullivan",02090008,6,0,0,7.7,95.4,4,1.8,0,0
2013,Greylock,02090015,6,0,0,8.4,95.1,1,0.5,0,0
2013,Brayton,02090035,6,0,0,7.5,95.5,2,0.6,0,0
2013,"Drury High",02090505,6,7,1.7,12.2,92.7,11,2.1,0,0
2013,Northampton,02100000,5,10,1.1,8.8,94.9,5,0.2,9,0.3
2013,"Bridge Street",02100005,6,0,0,9,94.7,1,0.5,0,0
2013,"Jackson Street",02100020,6,0,0,7.5,95.5,1,0.4,0,0
2013,Leeds,02100025,6,0,0,7.2,95.8,0,0,0,0
2013,"R. K. Finn Ryan Road",02100029,6,0,0,7.3,95.9,0,0,0,0
2013,"John F Kennedy Middle School",02100410,6,0,0,9,94.8,0,0,0,0
2013,"Northampton High",02100505,6,10,1.1,9.5,94.6,3,0.3,9,1
2013,"North Andover",02110000,5,6,0.4,8.5,95.2,5,0.1,6,0.1
2013,Atkinson,02110001,6,0,0,8,95.3,1,0.3,0,0
2013,Franklin,02110010,6,0,0,7.1,96,0,0,0,0
2013,Kittredge,02110015,6,0,0,7.1,96,0,0,0,0
2013,"Annie L Sargent School",02110018,6,0,0,6.5,96.3,0,0,0,0
2013,Thomson,02110020,6,0,0,6.8,96.2,0,0,0,0
2013,"North Andover Middle",02110305,6,0,0,8.2,95.4,1,0.1,0,0
2013,"North Andover High",02110505,6,6,0.4,10.9,93.8,3,0.2,6,0.4
2013,"North Attleborough",02120000,5,8,0.7,7.7,95.5,34,0.8,186,3.8
2013,"Allen Avenue",02120005,6,0,0,6.7,96.2,0,0,2,0.9
2013,"Amvet Boulevard",02120007,6,0,0,7.2,95.8,1,0.3,62,16
2013,Falls,02120010,6,0,0,6,96.6,2,0.9,2,0.7
2013,"Joseph W Martin Jr Elementary",02120013,6,0,0,6.1,96.5,4,0.7,7,1
2013,"Roosevelt Avenue",02120015,6,0,0,6.1,96.5,4,1.7,8,2.8
2013,"North Attleborough Early Learning Center",02120020,6,0,0,7.2,94.2,0,0,3,1.7
2013,Community,02120030,6,0,0,7.2,95.8,1,0.4,3,0.8
2013,"North Attleborough Middle",02120305,6,0,0,6.9,96.1,2,0.2,26,2.1
2013,"North Attleboro High",02120505,6,8,0.7,10.3,94,20,1.6,72,5.7
2013,Northborough,02130000,5,0,0,6.4,96.4,1,0.1,0,0
2013,"Lincoln Street",02130003,6,0,0,6.5,96.3,0,0,0,0
2013,"Marguerite E Peaslee",02130014,6,0,0,6.8,96.2,0,0,0,0
2013,"Fannie E Proctor",02130015,6,0,0,6.3,96.4,1,0.4,0,0
2013,"Marion E Zeh",02130020,6,0,0,4.8,97.2,0,0,0,0
2013,"Robert E. Melican Middle School",02130305,6,0,0,6.7,96.2,0,0,0,0
2013,Northbridge,02140000,5,14,2,8.1,95.2,32,1.4,206,7.6
2013,"W Edward Balmer",02140001,6,0,0,6.8,96.1,2,0.3,30,4.6
2013,"Northbridge Elementary",02140005,6,0,0,7.3,95.4,1,0.5,27,5.2
2013,"Northbridge Middle",02140305,6,0,0,7.4,95.8,1,0.1,44,5.5
2013,"Northbridge High",02140505,6,14,2,10.3,93.9,28,4,96,13.4
2013,"North Brookfield",02150000,5,3,2.1,8.6,95,10,1.9,157,25.6
2013,"North Brookfield Elementary",02150015,6,0,0,8,95.3,1,0.3,91,24.2
2013,"North Brookfield High",02150505,6,3,2.1,9.6,94.5,9,4,66,27.8
2013,"North Reading",02170000,5,10,1.4,6.7,96,7,0.3,0,0
2013,"E Ethel Little School",02170003,6,0,0,5.4,96.9,2,0.7,0,0
2013,"L D Batchelder",02170005,6,0,0,5.4,96.7,0,0,0,0
2013,"J Turner Hood",02170010,6,0,0,5,96.9,1,0.3,0,0
2013,"North Reading Middle",02170305,6,0,0,6.6,96,0,0,0,0
2013,"North Reading High",02170505,6,10,1.4,9,94.9,4,0.5,0,0
2013,Norton,02180000,5,15,2.1,7.4,95.4,43,1.8,441,16.5
2013,"L G Nourse Elementary",02180010,6,0,0,6.9,95.6,6,2.9,82,22.4
2013,"J C Solmonese",02180015,6,0,0,6.8,96.1,2,0.5,0,0
2013,"Henri A. Yelle",02180060,6,0,0,6.5,96,0,0,0,0
2013,"Norton Middle",02180305,6,0,0,6.1,96.3,1,0.2,139,20.9
2013,"Norton High",02180505,6,15,2.1,9.1,94.3,34,4.8,220,30.7
2013,Norwell,02190000,5,1,0.1,7.8,95.6,3,0.1,0,0
2013,"Grace Farrar Cole",02190005,6,0,0,6,96.5,1,0.3,0,0
2013,"William G Vinal",02190020,6,0,0,7,96,1,0.2,0,0
2013,"Norwell Middle School",02190405,6,0,0,8,95.5,0,0,0,0
2013,"Norwell High",02190505,6,1,0.1,9.3,94.7,1,0.1,0,0
2013,Norwood,02200000,5,20,1.8,7.9,95.4,15,0.5,0,0
2013,Balch,02200005,6,0,0,7.2,95.9,0,0,0,0
2013,"Cornelius M Callahan",02200010,6,0,0,6.6,96.3,1,0.4,0,0
2013,"F A Cleveland",02200015,6,0,0,6.2,96.4,1,0.3,0,0
2013,"John P Oldham",02200020,6,0,0,6.2,96.4,0,0,0,0
2013,"Charles J Prescott",02200025,6,0,0,6.7,96.1,0,0,0,0
2013,"George F. Willett",02200075,6,0,0,9.2,93.9,0,0,0,0
2013,"Dr. Philip O. Coakley Middle School",02200305,6,0,0,7.7,95.6,1,0.1,0,0
2013,"Norwood High",02200505,6,19,1.7,9.6,94.4,12,1.1,0,0
2013,"Oak Bluffs",02210000,5,0,0,9.6,94.3,1,0.3,0,0
2013,"Oak Bluffs Elementary",02210005,6,0,0,9.6,94.2,1,0.3,0,0
2013,Orange,02230000,5,0,0,8.8,94.5,5,1,13,1.8
2013,Butterfield,02230003,6,0,0,9.1,94.5,0,0,0,0
2013,"Dexter Park",02230010,6,0,0,7.2,95.8,2,1.1,1,0.5
2013,"Fisher Hill",02230015,6,0,0,9.6,93.7,3,2.4,12,3.6
2013,Orleans,02240000,5,0,0,8.3,95.1,0,0,18,8.1
2013,"Orleans Elementary",02240005,6,0,0,8.3,95.1,0,0,18,8.1
2013,Oxford,02260000,5,18,3.5,8.7,94.8,27,1.6,603,29.5
2013,"Clara Barton",02260005,6,0,0,7.2,95.4,1,0.3,87,23.1
2013,"Alfred M Chaffee",02260010,6,0,0,7.1,95.9,2,0.7,121,26.2
2013,"Oxford Middle",02260405,6,0,0,8.3,95.3,7,1.1,185,28.7
2013,"Oxford High",02260505,6,17,3.3,11.6,92.8,17,3.3,210,37.4
2013,Palmer,02270000,5,9,2.2,8.1,95.2,30,2.1,0,0
2013,"Old Mill Pond",02270008,6,0,0,6.7,96,7,1.5,0,0
2013,"Converse Middle",02270305,6,0,0,7.9,95.4,4,1,0,0
2013,"Palmer High",02270505,6,9,2.2,9.2,94.5,19,3.6,0,0
2013,Peabody,02290000,5,46,2.5,9.3,94.7,85,1.6,2194,34.6
2013,"Captain Samuel Brown",02290005,6,0,0,8.1,95.4,7,2.2,112,29.6
2013,"John E Burke",02290007,6,0,0,7,96.1,0,0,77,27.1
2013,"Thomas Carroll",02290010,6,0,0,8,95.4,11,2.5,198,32.9
2013,Center,02290015,6,0,0,7.1,95.9,3,1,98,26.1
2013,"John E. McCarthy",02290016,6,0,0,8.9,94.7,3,1.6,119,34.5
2013,"William A Welch Sr",02290027,6,0,0,8.7,94.8,13,5.4,126,35.8
2013,"South Memorial",02290035,6,0,0,7.8,95.5,7,2.4,124,26.7
2013,"West Memorial",02290045,6,0,0,7.8,95.5,1,0.5,79,26.7
2013,"J Henry Higgins Middle",02290305,6,0,0,10.1,94.2,6,0.5,523,38.3
2013,"Peabody Veterans Memorial High",02290510,6,46,2.5,10.9,93.7,34,1.9,718,38.5
2013,Pelham,02300000,5,0,0,8.4,95.2,2,1.8,2,1.5
2013,"Pelham Elementary",02300005,6,0,0,8.4,95.2,2,1.8,2,1.5
2013,Pembroke,02310000,5,14,1.5,8.1,95.4,7,0.2,0,0
2013,"Bryantville Elementary",02310003,6,0,0,7.1,96,3,0.5,0,0
2013,"Hobomock Elementary",02310010,6,0,0,5.7,96.8,0,0,0,0
2013,"North Pembroke Elementary",02310015,6,0,0,6.7,96.2,0,0,0,0
2013,"Pembroke Community Middle School",02310305,6,0,0,8.2,95.4,2,0.3,0,0
2013,"Pembroke High School",02310505,6,13,1.4,9.7,94.5,2,0.2,0,0
2013,Petersham,02340000,5,0,0,7.6,95.2,2,2,0,0
2013,"Petersham Center",02340005,6,0,0,7.6,95.2,2,2,0,0
2013,Pittsfield,02360000,5,54,3,10.6,93.9,105,2,1143,18.2
2013,Allendale,02360010,6,0,0,8,95.5,1,0.4,14,4
2013,Egremont,02360035,6,0,0,8.8,95,7,1.6,47,8.7
2013,"Robert T. Capeless Elementary School",02360045,6,0,0,6.4,96.3,5,2.6,13,4.9
2013,"Morningside Community School",02360055,6,0,0,10.8,93.7,1,0.3,158,30.6
2013,Crosby,02360065,6,0,0,10.5,93.8,11,3.7,131,28.2
2013,Stearns,02360090,6,0,0,7.9,95.5,3,1.5,18,7.6
2013,Williams,02360100,6,0,0,8.5,95.2,0,0,16,4.7
2013,"Silvio O Conte Community",02360105,6,0,0,13.6,91.7,6,2.3,169,41.6
2013,"John T Reid Middle",02360305,6,0,0,10.6,93.7,1,0.2,106,17
2013,"Theodore Herberg Middle",02360310,6,0,0,9.3,94.6,1,0.2,64,9.9
2013,"Pittsfield High",02360505,6,24,2.5,13,92.4,39,4,218,21.7
2013,"Taconic High",02360510,6,28,3.3,12.3,92.8,30,3.6,187,21.3
2013,Plainville,02380000,5,0,0,4,97.7,0,0,0,0
2013,"Beatrice H Wood Elementary",02380005,6,0,0,3.2,98.2,0,0,0,0
2013,"Anna Ware Jackson",02380010,6,0,0,3.5,98,0,0,0,0
2013,Plymouth,02390000,5,41,1.7,9.1,94.8,101,1.4,2121,25.7
2013,"Mount Pleasant",02390003,6,0,0,4.1,97.5,0,0,21,11.7
2013,"Cold Spring",02390005,6,0,0,6.9,96,3,1.6,63,25.9
2013,Hedge,02390010,6,0,0,8.7,94.7,1,0.6,93,35.9
2013,"Federal Furnace School",02390011,6,0,0,8.2,95.3,0,0,118,26.3
2013,"Indian Brook",02390012,6,0,0,6.9,96.1,2,0.3,157,22.2
2013,"Manomet Elementary",02390015,6,0,0,6.8,96.2,1,0.3,87,24.4
2013,"Nathaniel Morton Elementary",02390030,6,0,0,7.4,95.8,0,0,157,26.2
2013,"South Elementary",02390046,6,0,0,6.7,96.2,2,0.4,137,19.5
2013,"West Elementary",02390047,6,0,0,7.1,96,0,0,106,25
2013,"Plymouth South Middle",02390305,6,0,0,7.8,95.6,2,0.3,168,22.8
2013,"Plymouth Commun Intermediate",02390405,6,0,0,8.5,95.1,11,1,310,28.1
2013,"Plymouth North High",02390505,6,20,1.7,15.4,91.1,47,4.1,289,24.1
2013,"Plymouth South High",02390515,6,19,1.5,11.4,93.5,32,2.5,413,31.8
2013,Plympton,02400000,5,0,0,7.7,95.6,1,0.5,0,0
2013,"Dennett Elementary",02400010,6,0,0,7.6,95.7,1,0.5,0,0
2013,Provincetown,02420000,5,0,0,11.1,92.9,0,0,0,0
2013,"Provincetown Schools",02420020,6,0,0,11.1,92.9,0,0,0,0
2013,Quincy,02430000,5,48,1.7,8.2,95.2,117,1.4,1178,12.2
2013,"Beechwood Knoll Elementary",02430020,6,0,0,4.7,97.3,1,0.3,2,0.5
2013,"Charles A Bernazzani Elementary",02430025,6,0,0,7.4,95.8,1,0.4,29,8.4
2013,"Lincoln-Hancock Community School",02430035,6,0,0,9.4,94.3,0,0,154,22.5
2013,"Atherton Hough",02430040,6,0,0,7.7,95.6,1,0.4,6,2.1
2013,"Clifford H Marshall Elementary",02430055,6,0,0,7.2,95.7,3,0.7,18,3
2013,Merrymount,02430060,6,0,0,7,95.9,4,1.3,24,6.3
2013,Montclair,02430065,6,0,0,4.6,97.3,0,0,42,10.6
2013,"Francis W Parker",02430075,6,0,0,4.8,97.2,2,0.8,29,9
2013,"Snug Harbor Community School",02430090,6,0,0,8.3,95.1,2,0.8,57,12.6
2013,Squantum,02430095,6,0,0,7.8,95.6,1,0.3,0,0
2013,"Wollaston School",02430110,6,0,0,5.1,97,3,1.1,23,6.5
2013,"Atlantic Middle",02430305,6,0,0,5.6,96.8,0,0,10,1.9
2013,"Broad Meadows Middle",02430310,6,0,0,7.8,95.6,0,0,20,6.5
2013,"Central Middle",02430315,6,0,0,6.5,96.3,0,0,21,3.5
2013,"Reay E Sterling Middle",02430320,6,0,0,8,95.2,1,0.3,35,9.4
2013,"Point Webster Middle",02430325,6,0,0,7,95.9,0,0,28,6.9
2013,"Quincy High",02430505,6,37,2.4,12.2,92.7,66,4.2,400,24.7
2013,"North Quincy High",02430510,6,11,0.9,9.3,94.5,32,2.6,208,16.3
2013,Randolph,02440000,5,35,4.6,9.1,94.5,68,2.6,0,0
2013,"Margaret L Donovan",02440015,6,0,0,7,95.8,1,0.3,0,0
2013,"J F Kennedy Elementary",02440018,6,0,0,8.7,94.5,3,1.1,0,0
2013,"Elizabeth G Lyons Elementary",02440020,6,0,0,7.7,95.5,2,0.8,0,0
2013,"Martin E Young Elementary",02440040,6,0,0,8.1,95.1,1,0.4,0,0
2013,"Randolph Community Middle",02440410,6,0,0,7.6,95.5,1,0.1,0,0
2013,"Randolph High",02440505,6,31,4.1,13.4,91.7,60,7.8,0,0
2013,Reading,02460000,5,10,0.8,7.2,95.9,9,0.2,75,1.6
2013,"RISE PreSchool",02460001,6,0,0,6.4,93.8,0,0,0,0
2013,"Alice M Barrows",02460002,6,0,0,6.2,96.5,0,0,0,0
2013,"Birch Meadow",02460005,6,0,0,5.9,96.7,0,0,0,0
2013,"Joshua Eaton",02460010,6,0,0,6.2,96.5,0,0,0,0
2013,"J Warren Killam",02460017,6,0,0,6.2,96.5,3,0.8,0,0
2013,"Wood End Elementary School",02460020,6,0,0,5.6,96.9,1,0.3,0,0
2013,"Arthur W Coolidge Middle",02460305,6,0,0,5.7,96.8,0,0,0,0
2013,"Walter S Parker Middle",02460310,6,0,0,6.8,96.2,0,0,0,0
2013,"Reading Memorial High",02460505,6,10,0.8,9.6,94.6,5,0.4,75,5.8
2013,Revere,02480000,5,48,2.9,9.3,94.6,215,3.7,2,0
2013,"A. C. Whelan Elementary School",02480003,6,0,0,8.7,95,6,1,0,0
2013,"Beachmont Veterans Memorial School",02480013,6,0,0,7.3,95.7,7,2.5,0,0
2013,"Rumney Marsh Academy",02480014,6,0,0,7.5,95.7,9,1.7,0,0
2013,"Abraham Lincoln",02480025,6,0,0,8.9,94.8,11,2.3,0,0
2013,"William McKinley",02480035,6,0,0,8.3,95.3,3,0.8,0,0
2013,"Paul Revere",02480050,6,0,0,8,95.2,2,0.5,0,0
2013,"Garfield Elementary School",02480056,6,0,0,9.1,94.6,7,1.3,0,0
2013,"Garfield Middle School",02480057,6,0,0,8.2,95.2,7,1.4,0,0
2013,"Susan B. Anthony Middle School",02480305,6,0,0,8,95.4,8,1.6,0,0
2013,"Revere High",02480505,6,11,0.7,9,94.9,100,6.6,0,0
2013,"Seacoast School",02480520,6,37,28.2,37.6,74.5,55,42,2,1.1
2013,Richmond,02490000,5,0,0,9.4,94.6,0,0,0,0
2013,"Richmond Consolidated",02490005,6,0,0,9.6,94.5,0,0,0,0
2013,Rochester,02500000,5,0,0,5.7,96.8,1,0.2,0,0
2013,"Rochester Memorial",02500005,6,0,0,5.7,96.8,1,0.2,0,0
2013,Rockland,02510000,5,7,1.3,9.4,94.6,18,0.9,0,0
2013,"Memorial Park",02510020,6,0,0,6.1,96.5,0,0,0,0
2013,"R Stewart Esten",02510025,6,0,0,8.2,95.2,5,1.7,0,0
2013,"Jefferson Elementary School",02510060,6,0,0,8.5,95,1,0.6,0,0
2013,"John W Rogers Middle",02510305,6,0,0,9.4,94.6,1,0.1,0,0
2013,"Rockland Senior High",02510505,6,7,1.3,11.7,93.3,11,2,0,0
2013,Rockport,02520000,5,3,1,8.7,95.1,5,0.6,0,0
2013,"Rockport Elementary",02520005,6,0,0,8.1,95.3,2,0.6,0,0
2013,"Rockport Middle",02520305,6,0,0,8.2,95.4,0,0,0,0
2013,"Rockport High",02520510,6,3,1,9.8,94.4,3,1,0,0
2013,Rowe,02530000,5,0,0,12.5,92.9,1,2.2,0,0
2013,"Rowe Elementary",02530005,6,0,0,12.5,92.9,1,2.2,0,0
2013,Salem,02580000,5,17,1.5,11.4,93.4,109,2.8,1352,29.3
2013,"Salem Early Childhood",02580001,6,0,0,13.6,91.3,0,0,64,56.1
2013,Bates,02580003,6,0,0,10.3,94,4,1.4,104,30.3
2013,Bentley,02580005,6,0,0,9.9,94.1,4,1.5,105,29.2
2013,Carlton,02580015,6,0,0,11.1,93.4,2,1,100,40.5
2013,"Nathaniel Bowditch",02580025,6,0,0,8.1,95.3,1,0.2,94,19.1
2013,"Horace Mann Laboratory",02580030,6,0,0,8.8,94.9,1,0.4,49,15.5
2013,"Saltonstall School",02580050,6,0,0,8.9,95.1,0,0,81,21.8
2013,"Witchcraft Heights",02580070,6,0,0,7.6,95.6,5,1.3,52,10.4
2013,"Collins Middle",02580305,6,0,0,11.5,93.2,2,0.3,289,43.5
2013,"Salem High",02580505,6,15,1.3,15.1,91.1,88,7.7,355,30.1
2013,"Salem Prep High School",02580515,6,2,10.5,53.7,65,2,10.5,22,73.3
2013,Sandwich,02610000,5,18,2.1,8.2,95.2,12,0.4,478,14.9
2013,"Henry T Wing",02610005,6,0,0,7.2,95.8,1,0.1,78,9.3
2013,Forestdale,02610010,6,0,0,7.3,95.8,2,0.3,42,5.6
2013,"Oak Ridge",02610025,6,0,0,7,96,1,0.2,138,18.4
2013,"Sandwich High",02610505,6,18,2.1,11.6,93.3,8,0.9,219,25.2
2013,Saugus,02620000,5,17,2.4,9.1,94.7,32,1.3,345,11.7
2013,"Ballard School",02620001,6,0,0,13.3,91.9,0,0,61,54.5
2013,Lynnhurst,02620040,6,0,0,7.7,95.6,1,0.4,13,4.4
2013,Oaklandvale,02620050,6,0,0,8.5,95.2,3,1.5,17,7.8
2013,"Veterans Memorial",02620065,6,0,0,8.6,95.1,12,2.4,96,15.8
2013,"Douglas Waybright",02620067,6,0,0,7.4,95.8,2,1,11,4.7
2013,"Belmonte Saugus Middle",02620305,6,0,0,9.5,94.6,4,0.6,56,7.7
2013,"Saugus High",02620505,6,17,2.4,9.9,94,10,1.4,84,11.3
2013,Savoy,02630000,5,0,0,7.7,95.5,0,0,0,0
2013,"Emma L Miller Elementary School",02630010,6,0,0,7.7,95.5,0,0,0,0
2013,Scituate,02640000,5,14,1.6,7.9,95.5,21,0.7,620,19
2013,"Cushing Elementary",02640007,6,0,0,7,96.1,1,0.3,60,14.3
2013,"Hatherly Elementary",02640010,6,0,0,7.3,95.9,0,0,82,25.2
2013,"Jenkins Elementary School",02640015,6,0,0,7,96.1,0,0,47,7.3
2013,"Wampatuck Elementary",02640020,6,0,0,7.7,95.6,0,0,107,27.2
2013,"Gates Intermediate School",02640305,6,0,0,8.4,95.3,0,0,142,25.9
2013,"Scituate High School",02640505,6,14,1.6,8.8,95,20,2.3,179,19.1
2013,Seekonk,02650000,5,9,1.4,7,96,9,0.5,2,0.1
2013,"George R Martin",02650007,6,0,0,6.5,96.3,2,0.5,0,0
2013,"Mildred Aitken School",02650015,6,0,0,5.7,96.7,0,0,0,0
2013,"Dr. Kevin M. Hurley Middle School",02650405,6,0,0,6.7,96.2,2,0.4,0,0
2013,"Seekonk High",02650505,6,9,1.4,7.9,95.5,5,0.8,2,0.3
2013,Sharon,02660000,5,2,0.2,8.8,95,3,0.1,0,0
2013,"Cottage Street",02660005,6,0,0,6.7,96.2,2,0.5,0,0
2013,"East Elementary",02660010,6,0,0,8.6,95.2,0,0,0,0
2013,"Heights Elementary",02660015,6,0,0,6.1,96.5,0,0,0,0
2013,"Sharon Middle",02660305,6,0,0,13,92.6,0,0,0,0
2013,"Sharon High",02660505,6,2,0.2,7.4,95.9,1,0.1,0,0
2013,Sherborn,02690000,5,0,0,6.2,96.5,0,0,0,0
2013,"Pine Hill",02690010,6,0,0,6.2,96.5,0,0,0,0
2013,Shrewsbury,02710000,5,13,0.8,7.3,95.8,16,0.3,0,0
2013,"Beal School",02710005,6,0,0,8.8,94.8,0,0,0,0
2013,"Calvin Coolidge",02710015,6,0,0,6.8,96.1,0,0,0,0
2013,"Floral Street School",02710020,6,0,0,6.4,96.3,1,0.1,0,0
2013,"Walter J Paton",02710025,6,0,0,5.5,97,0,0,0,0
2013,"Oak Middle School",02710030,6,0,0,6.5,96.4,0,0,0,0
2013,"Spring Street",02710035,6,0,0,6.5,96.4,0,0,0,0
2013,"Parker Road Preschool",02710040,6,0,0,8.1,93.2,0,0,0,0
2013,"Sherwood Middle School",02710305,6,0,0,5.8,96.7,2,0.2,0,0
2013,"Shrewsbury Sr High",02710505,6,13,0.8,9.3,94.7,13,0.8,0,0
2013,Shutesbury,02720000,5,0,0,8.3,95.2,0,0,0,0
2013,"Shutesbury Elementary",02720005,6,0,0,8.1,95.3,0,0,0,0
2013,Somerset,02730000,5,0,0,7.4,95.8,3,0.2,25,1.3
2013,"Chace Street",02730005,6,0,0,8.2,95.1,0,0,2,0.5
2013,"North Elementary",02730008,6,0,0,6.8,96.2,0,0,1,0.2
2013,South,02730015,6,0,0,6.8,96.1,0,0,0,0
2013,Wilbur,02730025,6,0,0,7.3,95.6,0,0,21,11.3
2013,"Somerset Middle School",02730305,6,0,0,7.5,95.8,3,0.5,1,0.2
2013,Somerville,02740000,5,45,3.4,9.9,94.1,96,2.3,1585,30.6
2013,"Capuano Early Childhood Center",02740005,6,0,0,10.6,93.3,0,0,208,43.7
2013,"Benjamin G Brown",02740015,6,0,0,7.3,95.9,0,0,72,24.5
2013,"Arthur D Healey",02740075,6,0,0,8.7,95,1,0.2,174,32
2013,"John F Kennedy",02740083,6,0,0,7.8,95.5,5,1.2,132,28.4
2013,"Albert F. Argenziano School at Lincoln Park",02740087,6,0,0,6.4,96.2,0,0,113,18.6
2013,"E Somerville Community",02740111,6,0,0,6.4,96.3,0,0,80,15.4
2013,"West Somerville Neighborhood",02740115,6,0,0,7.8,95.5,3,1,108,28.6
2013,"Winter Hill Community",02740120,6,0,0,7.4,95.6,0,0,121,27.6
2013,"Next Wave Junior High",02740410,6,0,0,30.8,81.9,10,34.5,25,67.6
2013,"Somerville High",02740505,6,32,2.5,12.7,92.3,64,5,456,34
2013,"Full Circle High School",02740510,6,13,27.1,50.1,66.2,13,27.1,54,69.2
2013,Southampton,02750000,5,0,0,6.6,96.2,0,0,0,0
2013,"William E Norris",02750005,6,0,0,6.6,96.2,0,0,0,0
2013,Southborough,02760000,5,0,0,6.5,96.3,3,0.2,0,0
2013,"Mary E Finn School",02760008,6,0,0,6.4,96.2,3,2.1,0,0
2013,"Margaret A Neary",02760020,6,0,0,6.4,96.4,0,0,0,0
2013,"Albert S. Woodward Memorial School",02760050,6,0,0,6.3,96.4,0,0,0,0
2013,"P Brent Trottier",02760305,6,0,0,6,96.6,0,0,0,0
2013,Southbridge,02770000,5,18,3.7,12.3,92.5,45,2.3,810,32.9
2013,"Charlton Street",02770005,6,0,0,10.1,94,0,0,86,17.4
2013,"Eastford Road",02770010,6,0,0,13,90.9,0,0,102,29.7
2013,"West Street",02770020,6,0,0,9.4,94.3,1,0.2,122,24.5
2013,"Southbridge Middle/High School",02770415,6,18,3.7,14.1,91.5,44,4.2,500,44.4
2013,"South Hadley",02780000,5,6,1,8.3,95.2,20,1.1,0,0
