FY_CODE,DISTRICT_CODE,DIST_NAME,SCHOOL_CODE,SCHOOL_NAME,ESTATUS,MSTATUS,EAAYP,ESAYP,MAAYP,MSAYP,MPRFCPI,EPRFCPI,MIMPCPI,EIMPCPI,CHOICE,SES
2011,01490000,Lawrence,01490008,"Arlington Elementary School","Restructuring Year 2","Corrective Action - Subgroups",No,No,No,No,61.6,61.6,2.2,-2.5,Yes,Yes
2011,01490000,Lawrence,01490015,"Alexander B Bruce","Restructuring Year 2","Restructuring Year 2",No,No,No,No,54.5,69.5,-1.8,-0.3,Yes,Yes
2011,01490000,Lawrence,01490016,"South Lawrence East Middle School","Restructuring Year 2 - Subgroups","Restructuring Year 2",No,No,Yes,No,57.2,71.3,3,-2.4,Yes,Yes
2011,01490000,Lawrence,01490017,"Arlington Middle School","Restructuring Year 1","Restructuring Year 2",No,No,No,No,44.9,65.4,-7.3,-3.5,Yes,Yes
2011,01490000,Lawrence,01490018,"Robert Frost","Restructuring Year 2","Restructuring Year 2 - Subgroups",No,No,No,No,77.2,76.4,-0.9,0.3,Yes,Yes
2011,01490000,Lawrence,01490020,"James F Hennessey",,,No,No,No,No,67.1,68.1,,,No,No
2011,01490000,Lawrence,01490022,"Gerard A. Guilmette","Improvement Year 1 - Subgroups","Improvement Year 2",No,No,No,No,73.3,68.8,0.7,-4.1,Yes,Yes
2011,01490000,Lawrence,01490025,"Guilmette Middle School","Corrective Action - Subgroups","Restructuring Year 2",Yes,No,No,No,54.4,72.4,1.9,5.2,Yes,Yes
2011,01490000,Lawrence,01490027,"Parthum Middle School","Restructuring Year 2 - Subgroups","Restructuring Year 2",No,No,No,No,55.6,80.2,-3.1,-2.2,Yes,Yes
2011,01490000,Lawrence,01490040,"Francis M Leahy","Restructuring Year 2","Restructuring Year 2 - Subgroups",No,No,No,No,70.7,73.8,-1.1,-0.4,Yes,Yes
2011,01490000,Lawrence,01490045,"James F Leonard","Restructuring Year 1 - Subgroups","Restructuring Year 2",No,No,No,No,43.2,67.6,-5,-4.4,Yes,Yes
2011,01490000,Lawrence,01490050,"Henry K Oliver","Restructuring Year 1","Restructuring Year 2",No,No,No,No,54.4,67,-6.4,-6.2,Yes,Yes
2011,01490000,Lawrence,01490053,"Edward F. Parthum","Restructuring Year 2 - Subgroups","Restructuring Year 2",No,No,No,No,70.2,69.9,-2.7,-2.8,Yes,Yes
2011,01490000,Lawrence,01490075,"John K Tarbox","Restructuring Year 2",,No,No,No,No,65.2,71.6,-2.3,1.2,Yes,Yes
2011,01490000,Lawrence,01490080,"Emily G Wetherbee","Restructuring Year 2 - Subgroups","Restructuring Year 2",No,No,No,No,66.1,77.6,-5.6,-3.2,Yes,Yes
2011,01490000,Lawrence,01490525,"Frost Middle School","Restructuring Year 2 - Subgroups","Restructuring Year 2 - Subgroups",Yes,No,Yes,No,74,84.6,3.7,3.1,Yes,Yes
2011,01490000,Lawrence,01490530,"Business Management & Finance High School","Restructuring Year 2 - Subgroups","Restructuring Year 2",No,No,No,No,50,72.7,-11.2,-8,Yes,Yes
2011,01490000,Lawrence,01490531,"Health & Human Services High School","Improvement Year 1","Restructuring Year 2",No,No,No,No,60.2,73.5,-7.1,-6,Yes,Yes
2011,01490000,Lawrence,01490532,"Humanities & Leadership Development High School","Restructuring Year 2","Restructuring Year 2",No,No,No,No,75.7,90.8,-4.7,-0.6,Yes,Yes
2011,01490000,Lawrence,01490533,"Math, Science & Technology High School","Restructuring Year 2","Restructuring Year 2",No,No,No,No,79.3,81.5,2.5,-4,Yes,Yes
2011,01490000,Lawrence,01490534,"International High School","Restructuring Year 2","Restructuring Year 2",Yes,No,No,No,41.9,60.2,-6.3,7.4,Yes,Yes
2011,01490000,Lawrence,01490535,"Performing & Fine Arts High School","Restructuring Year 2","Restructuring Year 2",No,No,No,No,59.4,81.4,-5.2,-3,Yes,Yes
2011,01490000,Lawrence,01490537,"School for Exceptional Studies","Corrective Action - Subgroups","Improvement Year 2",No,No,No,No,60.8,74.1,-6.7,-4,Yes,Yes
2011,01500000,Lee,01500025,"Lee Elementary","Restructuring Year 1","Restructuring Year 2 - Subgroups",No,No,No,No,79.4,86,2.8,0.6,Yes,Yes
2011,01500000,Lee,01500505,"Lee Middle/High School","Improvement Year 1 - Subgroups",,Yes,No,No,No,77.2,91.5,-2.6,0,No,No
2011,01510000,Leicester,01510005,"Leicester Memorial Elem","Restructuring Year 1 - Subgroups","Corrective Action - Subgroups",No,No,No,No,79.5,80.9,1.1,-1.5,Yes,Yes
2011,01510000,Leicester,01510010,"Leicester Primary School","Improvement Year 1",,No,No,No,No,83.8,83.5,-2.9,-2.8,Yes,No
2011,01510000,Leicester,01510015,"Leicester Middle","Improvement Year 1 - Subgroups","Restructuring Year 2 - Subgroups",Yes,Yes,No,No,78.8,89.6,-3.2,0.3,No,No
2011,01510000,Leicester,01510505,"Leicester High",,,Yes,Yes,No,No,88.8,95.8,-3.2,0.9,No,No
2011,01520000,Lenox,01520015,Morris,,"Improvement Year 1",No,Yes,Yes,Yes,84.3,87.1,5.1,-0.7,Yes,No
2011,01520000,Lenox,01520505,"Lenox Memorial High",,,No,No,No,No,81.9,94,-1.8,-2.8,No,No
2011,01530000,Leominster,01530003,Bennett,,,,,,,,,,,No,No
2011,01530000,Leominster,01530005,"Lincoln School",,,,,,,,,,,No,No
2011,01530000,Leominster,01530007,"Fall Brook","Restructuring Year 2",,Yes,No,Yes,No,87.4,84.3,4.5,3.1,Yes,Yes
2011,01530000,Leominster,01530010,"Southeast School","Corrective Action - Subgroups","Corrective Action - Subgroups",No,No,No,No,84.8,82.5,0.2,0.6,Yes,Yes
2011,01530000,Leominster,01530025,"Johnny Appleseed","Restructuring Year 2 - Subgroups","Corrective Action - Subgroups",No,No,No,No,78,79.4,0.6,-1.4,Yes,Yes
2011,01530000,Leominster,01530030,Northwest,"Restructuring Year 2 - Subgroups","Restructuring Year 1 - Subgroups",No,No,Yes,No,81.2,79.2,2.2,0.8,Yes,Yes
2011,01530000,Leominster,01530040,"Priest Street",,,,,,,,,,,No,No
2011,01530000,Leominster,01530045,"Samoset School","Restructuring Year 1","Restructuring Year 1 - Subgroups",No,No,No,No,71.1,81.8,-4.1,-0.7,No,No
2011,01530000,Leominster,01530320,"Sky View Middle School","Corrective Action - Subgroups","Corrective Action",Yes,No,No,No,74.1,85.7,-0.5,2.4,No,No
2011,01530000,Leominster,01530505,"Leominster Senior High",,"Improvement Year 2",Yes,Yes,No,No,87.1,94.7,-0.4,4.4,No,No
2011,01530000,Leominster,01530605,"Leominster Ctr Tech Educ",,,Yes,Yes,Yes,No,94,92.9,2.2,4.9,No,No
2011,01540000,Leverett,01540005,"Leverett Elementary",,,No,No,Yes,Yes,83.4,85.6,2.4,-5.3,No,No
2011,01550000,Lexington,01550006,Bridge,,,Yes,Yes,Yes,Yes,96,96.1,-0.6,-0.7,No,No
2011,01550000,Lexington,01550008,Bowman,,,Yes,Yes,Yes,Yes,96.7,95.9,3,1.1,No,No
2011,01550000,Lexington,01550010,"Joseph Estabrook",,,Yes,Yes,Yes,Yes,96.2,96.1,-0.1,-1.1,No,No
2011,01550000,Lexington,01550015,Fiske,"Improvement Year 1 - Subgroups",,No,No,Yes,Yes,95.3,94.1,0.8,-0.1,No,No
2011,01550000,Lexington,01550030,Harrington,,,Yes,Yes,Yes,Yes,94.2,95.5,1,2.9,No,No
2011,01550000,Lexington,01550035,"Maria Hastings",,,Yes,Yes,Yes,Yes,95,95.7,1.3,2.2,No,No
2011,01550000,Lexington,01550305,"Jonas Clarke Middle","Improvement Year 1 - Subgroups",,Yes,Yes,Yes,Yes,94.8,97.7,1.3,0.5,No,No
2011,01550000,Lexington,01550310,"Wm Diamond Middle",,"Improvement Year 2 - Subgroups",Yes,No,Yes,No,92.7,98.1,-1.3,0.5,No,No
2011,01550000,Lexington,01550505,"Lexington High",,,Yes,Yes,Yes,Yes,99,99.7,0.7,1.2,No,No
2011,01570000,Lincoln,01570006,"Hanscom Primary",,,No,,Yes,,90.7,83.3,8.5,-3.9,No,No
2011,01570000,Lincoln,01570025,"Lincoln School","Corrective Action - Subgroups","Restructuring Year 1 - Subgroups",Yes,Yes,Yes,No,89.3,94.8,0.6,0.8,No,No
2011,01570000,Lincoln,01570305,"Hanscom Middle","Improvement Year 2","Improvement Year 2",No,Yes,No,Yes,75.2,88,-2.6,-0.8,Yes,Yes
2011,01580000,Littleton,01580005,"Shaker Lane Elementary",,,No,No,Yes,No,91.7,90.5,0,-2.3,No,No
2011,01580000,Littleton,01580015,"Russell St Elementary","Improvement Year 2 - Subgroups","Improvement Year 1 - Subgroups",No,No,Yes,Yes,90.7,89.4,4.9,-1.2,Yes,Yes
2011,01580000,Littleton,01580305,"Littleton Middle School",,"Improvement Year 2",Yes,Yes,No,No,83.2,96.4,0.2,1.4,No,No
2011,01580000,Littleton,01580505,"Littleton High School",,,Yes,Yes,Yes,Yes,97.9,98.9,1.9,1.9,No,No
2011,01590000,Longmeadow,01590005,"Blueberry Hill","Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups",No,No,No,No,88.7,91.1,-2,-1.4,No,No
2011,01590000,Longmeadow,01590010,Center,,"Improvement Year 1 - Subgroups",No,No,No,No,91.5,94.7,-0.2,-0.2,No,No
2011,01590000,Longmeadow,01590017,"Glenbrook Middle",,,Yes,Yes,No,No,88.8,97.4,-3.6,0.2,No,No
2011,01590000,Longmeadow,01590025,"Wolf Swamp Road","Corrective Action - Subgroups","Improvement Year 2 - Subgroups",No,No,Yes,Yes,87.3,87.6,5,0,Yes,Yes
2011,01590000,Longmeadow,01590305,"Williams Middle","Improvement Year 1 - Subgroups",,Yes,No,No,No,86.3,96.6,-4.7,-0.8,No,No
2011,01590000,Longmeadow,01590505,"Longmeadow High",,,Yes,Yes,Yes,Yes,97.8,98.9,2.2,0.7,No,No
2011,01600000,Lowell,01600002,"Dr Gertrude Bailey","Restructuring Year 2 - Subgroups",,No,No,Yes,No,83.1,74.6,6.8,2.5,Yes,Yes
2011,01600000,Lowell,01600010,"Joseph McAvinnue","Restructuring Year 2","Restructuring Year 2",No,No,No,No,68.3,63.5,-1.4,-4.1,Yes,Yes
2011,01600000,Lowell,01600015,Greenhalge,"Restructuring Year 2","Restructuring Year 2",Yes,Yes,No,No,69,68.2,2.4,3.7,Yes,Yes
2011,01600000,Lowell,01600018,"Pyne Arts",,"Improvement Year 2 - Subgroups",No,No,No,No,78.6,83.6,-1.2,-3.4,Yes,Yes
2011,01600000,Lowell,01600020,"Abraham Lincoln","Restructuring Year 1","Improvement Year 2",No,No,Yes,Yes,70.9,68.1,6.3,-6.2,Yes,Yes
2011,01600000,Lowell,01600027,"Moody Elem","Restructuring Year 1","Restructuring Year 1 - Subgroups",No,No,No,No,77,73.8,-0.1,-1.6,Yes,Yes
2011,01600000,Lowell,01600030,"Charles W Morey",,,No,No,Yes,Yes,80.2,75.8,3.8,0.8,No,No
2011,01600000,Lowell,01600036,"Pawtucketville Memorial","Restructuring Year 2",,No,No,No,No,71.8,70,-1.9,-0.2,Yes,Yes
2011,01600000,Lowell,01600040,"Peter W Reilly","Restructuring Year 2","Restructuring Year 2",Yes,No,No,No,68.5,68.1,0.7,1.9,Yes,Yes
2011,01600000,Lowell,01600050,"John J Shaughnessy","Restructuring Year 2","Restructuring Year 1 - Subgroups",No,No,No,No,71.9,67.3,-1.8,-6.8,Yes,Yes
2011,01600000,Lowell,01600055,Washington,"Improvement Year 1 - Subgroups",,Yes,No,Yes,No,76.9,68.4,-1.3,-3.4,Yes,No
2011,01600000,Lowell,01600075,"S Christa McAuliffe Elementary","Restructuring Year 2 - Subgroups","Restructuring Year 1 - Subgroups",Yes,No,Yes,Yes,75.5,69.5,8.6,2.7,Yes,Yes
2011,01600000,Lowell,01600080,"Charlotte M Murkland Elem","Restructuring Year 2","Restructuring Year 2",Yes,Yes,Yes,Yes,74.8,65.7,14.4,8.2,Yes,Yes
2011,01600000,Lowell,01600090,"Bartlett Community Partnership","Restructuring Year 2","Restructuring Year 2",No,No,No,No,56.4,67,-0.3,-1.8,Yes,Yes
2011,01600000,Lowell,01600310,"B.F.Butler Middle Sch","Restructuring Year 2 - Subgroups","Restructuring Year 2",No,No,No,No,63.6,75.3,1.1,-1.4,Yes,Yes
2011,01600000,Lowell,01600315,"James S Daley Middle Sch","Restructuring Year 2 - Subgroups","Restructuring Year 2 - Subgroups",No,No,Yes,No,75.3,85,4.8,1.6,Yes,Yes
2011,01600000,Lowell,01600330,"Henry J Robinson Middle","Restructuring Year 2","Restructuring Year 2",No,No,No,No,58.5,70.7,4.9,3.1,Yes,Yes
2011,01600000,Lowell,01600340,"James Sullivan Middle Sch","Corrective Action","Restructuring Year 2 - Subgroups",No,No,No,No,63.5,75.7,-2.1,-1.1,Yes,Yes
2011,01600000,Lowell,01600345,"Dr An Wang School","Restructuring Year 2 - Subgroups","Restructuring Year 2 - Subgroups",No,No,No,No,72.4,82.5,-2.1,1.5,Yes,Yes
2011,01600000,Lowell,01600360,"Kathryn P. Stoklosa Middle School","Restructuring Year 2 - Subgroups","Restructuring Year 2 - Subgroups",No,No,No,No,65.1,71.4,-0.4,-1.4,Yes,Yes
2011,01600000,Lowell,01600505,"Lowell High","Restructuring Year 2 - Subgroups","Restructuring Year 2 - Subgroups",No,No,No,No,82.8,90.1,0.9,3.3,Yes,Yes
2011,01610000,Ludlow,01610010,"East Street Elementary School",,,,,,,,,,,No,No
2011,01610000,Ludlow,01610020,"Chapin Street Elementary School","Improvement Year 1",,No,No,Yes,Yes,85.6,78.1,6.5,-2.4,Yes,No
2011,01610000,Ludlow,01610023,"Veterans Park Elem","Corrective Action - Subgroups","Improvement Year 1",No,No,No,No,75.5,81.3,1.7,0.6,Yes,Yes
2011,01610000,Ludlow,01610305,"Paul R Baird Middle","Corrective Action - Subgroups","Restructuring Year 2 - Subgroups",No,No,Yes,No,79.8,87.4,3.8,-0.4,No,No
2011,01610000,Ludlow,01610505,"Ludlow Senior High",,,Yes,Yes,Yes,No,91.8,94.5,1.2,4.2,No,No
2011,01620000,Lunenburg,01620010,"Lunenburg Primary School",,,Yes,Yes,Yes,Yes,94.7,93.3,5.3,2.6,No,No
2011,01620000,Lunenburg,01620015,"Thomas C Passios Elem","Improvement Year 2 - Subgroups","Corrective Action - Subgroups",Yes,Yes,Yes,Yes,88.4,89.2,5.6,2.8,Yes,Yes
2011,01620000,Lunenburg,01620020,"Turkey Hill Middle","Improvement Year 1 - Subgroups","Corrective Action - Subgroups",No,No,No,No,83.9,94.5,-1.9,-0.1,Yes,Yes
2011,01620000,Lunenburg,01620505,"Lunenburg High",,,Yes,Yes,Yes,Yes,98,98.9,2.5,1.3,No,No
2011,01630000,Lynn,01630005,"Washington Elementary School","Improvement Year 2","Improvement Year 2",No,,No,,45.2,45,-3.8,7.5,Yes,Yes
2011,01630000,Lynn,01630011,Aborn,,,Yes,Yes,Yes,Yes,88.8,88,3.9,3.5,No,No
2011,01630000,Lynn,01630016,"A Drewicz Elem","Restructuring Year 2 - Subgroups","Improvement Year 2",Yes,Yes,No,No,77,75.5,0.9,2.5,Yes,Yes
2011,01630000,Lynn,01630020,"Brickett Elementary","Restructuring Year 1",,No,No,No,No,74.5,80.9,-5.5,-5.1,Yes,Yes
2011,01630000,Lynn,01630030,"Julia F Callahan","Restructuring Year 2","Improvement Year 2",No,No,No,No,76.3,80,-5,0.5,Yes,Yes
2011,01630000,Lynn,01630035,"Cobbet Elementary","Restructuring Year 2","Restructuring Year 1",No,No,No,No,66.2,67.1,2.3,-4.4,Yes,Yes
2011,01630000,Lynn,01630040,"Wm P Connery","Restructuring Year 2","Corrective Action - Subgroups",Yes,Yes,Yes,Yes,67.3,69.8,7.7,8.7,Yes,Yes
2011,01630000,Lynn,01630045,"E J Harrington","Restructuring Year 1","Corrective Action - Subgroups",Yes,No,Yes,Yes,68.2,67.5,11.4,6.5,Yes,Yes
2011,01630000,Lynn,01630050,"Robert L Ford","Restructuring Year 2","Restructuring Year 2",No,No,No,No,72.2,72.8,2.6,-1.8,Yes,Yes
2011,01630000,Lynn,01630055,Hood,"Restructuring Year 2 - Subgroups","Restructuring Year 1 - Subgroups",Yes,No,Yes,No,74.2,77.5,4.9,3.3,Yes,Yes
2011,01630000,Lynn,01630060,Ingalls,"Restructuring Year 1","Improvement Year 2",Yes,Yes,Yes,Yes,78.1,76.6,10.1,9.2,Yes,Yes
2011,01630000,Lynn,01630070,Lincoln-Thomson,"Corrective Action",,Yes,Yes,No,No,87.4,85.4,-1.3,2.4,Yes,Yes
2011,01630000,Lynn,01630075,"Lynn Woods","Corrective Action","Improvement Year 1",No,No,No,No,74.7,77.8,0.3,-2.4,Yes,Yes
2011,01630000,Lynn,01630085,Sewell-Anderson,"Corrective Action - Subgroups","Corrective Action",No,No,No,No,76.7,79.4,-2,-1.5,Yes,Yes
2011,01630000,Lynn,01630090,"Capt William G Shoemaker",,"Improvement Year 2 - Subgroups",Yes,Yes,No,No,84.9,87.9,-0.8,1.1,Yes,Yes
2011,01630000,Lynn,01630095,"Edward A Sisson",,"Improvement Year 2 - Subgroups",No,No,Yes,No,88.5,90.1,1.9,-1.7,Yes,Yes
2011,01630000,Lynn,01630100,Tracy,"Improvement Year 1",,No,No,No,No,80.8,78.4,-6.1,-1.2,Yes,No
2011,01630000,Lynn,01630305,"Thurgood Marshall Mid","Restructuring Year 2","Restructuring Year 2",No,No,No,No,55.3,76.5,0.4,1.5,Yes,Yes
2011,01630000,Lynn,01630405,"Breed Middle School","Restructuring Year 2","Restructuring Year 2",No,No,No,No,60.4,78.8,-1.4,2,Yes,Yes
2011,01630000,Lynn,01630420,"Pickering Middle","Restructuring Year 2 - Subgroups","Restructuring Year 2 - Subgroups",No,No,Yes,No,75.3,85.8,2.7,-0.6,Yes,Yes
2011,01630000,Lynn,01630505,"Classical High","Improvement Year 1 - Subgroups","Restructuring Year 2 - Subgroups",Yes,No,No,No,84.6,90.6,0.8,4.2,No,No
2011,01630000,Lynn,01630510,"Lynn English High","Improvement Year 2 - Subgroups","Improvement Year 2 - Subgroups",No,No,No,No,83.4,88.4,-2.8,-1.3,No,No
2011,01630000,Lynn,01630525,"Fecteau-Leary Junior/Senior High School","Improvement Year 2","Improvement Year 2",No,,No,,37.9,61.8,-9.9,-1.7,Yes,Yes
2011,01630000,Lynn,01630605,"Lynn Voc Tech Institute","Restructuring Year 2","Restructuring Year 2",No,No,No,No,64.4,79.5,-4.7,1,Yes,Yes
2011,01640000,Lynnfield,01640005,"Lynnfield Preschool",,,,,,,,,,,No,No
2011,01640000,Lynnfield,01640010,"Huckleberry Hill",,,Yes,Yes,Yes,Yes,96.7,95.7,0.3,-0.1,No,No
2011,01640000,Lynnfield,01640020,"Summer Street",,,No,Yes,Yes,Yes,95,95,0.9,-0.3,No,No
2011,01640000,Lynnfield,01640405,"Lynnfield Middle School","Improvement Year 2 - Subgroups","Corrective Action - Subgroups",Yes,No,No,No,85.7,95.7,-0.8,0.3,No,No
2011,01640000,Lynnfield,01640505,"Lynnfield High",,,Yes,Yes,Yes,Yes,97.5,98.9,-1.3,-0.8,No,No
2011,01650000,Malden,01650003,Beebe,"Restructuring Year 2 - Subgroups","Restructuring Year 2",No,No,Yes,No,77.9,82.5,2,-1.4,Yes,Yes
2011,01650000,Malden,01650013,Ferryway,"Restructuring Year 2 - Subgroups","Restructuring Year 2 - Subgroups",Yes,No,No,No,78.9,84.8,2,1.9,Yes,Yes
2011,01650000,Malden,01650027,Forestdale,"Restructuring Year 2 - Subgroups","Restructuring Year 2 - Subgroups",No,No,Yes,No,76,83.9,1.8,1.9,Yes,Yes
2011,01650000,Malden,01650047,Linden,"Restructuring Year 2 - Subgroups","Corrective Action - Subgroups",Yes,No,No,No,76.7,86.1,-1.6,1.4,Yes,Yes
2011,01650000,Malden,01650049,"Malden ELC",,,,,,,,,,,No,No
2011,01650000,Malden,01650057,Salemwood,"Restructuring Year 2","Restructuring Year 2",No,No,No,No,67.7,73.5,2.8,-1.6,Yes,Yes
2011,01650000,Malden,01650505,"Malden High","Restructuring Year 2 - Subgroups","Restructuring Year 2 - Subgroups",No,No,No,No,87,90.3,-0.9,-1.5,No,No
2011,01670000,Mansfield,01670003,"Roland Green School",,,,,,,,,,,No,No
2011,01670000,Mansfield,01670007,"Everett W Robinson","Improvement Year 2 - Subgroups","Improvement Year 1 - Subgroups",Yes,No,Yes,No,92.2,89.6,3.4,-0.8,Yes,Yes
2011,01670000,Mansfield,01670014,"Jordan/Jackson Elementary","Restructuring Year 2 - Subgroups","Corrective Action - Subgroups",Yes,No,Yes,No,88.5,89.7,3.5,1.8,No,No
2011,01670000,Mansfield,01670035,"Harold L Qualters Middle","Corrective Action - Subgroups","Restructuring Year 2 - Subgroups",No,No,No,No,81.1,93.7,-3.7,-1.1,No,No
2011,01670000,Mansfield,01670505,"Mansfield High",,,Yes,Yes,Yes,Yes,98,98.5,3.3,1.4,No,No
2011,01680000,Marblehead,01680005,"Malcolm L Bell",,"Improvement Year 1 - Subgroups",Yes,Yes,Yes,No,84.8,91.7,0.6,5.3,No,No
2011,01680000,Marblehead,01680010,"L H Coffin",,,No,No,Yes,Yes,92.6,90.9,0.5,-3.9,No,No
2011,01680000,Marblehead,01680015,"Elbridge Gerry",,,No,No,Yes,Yes,93.6,93.2,1,-0.5,No,No
2011,01680000,Marblehead,01680016,"Village School",,"Restructuring Year 2 - Subgroups",Yes,No,Yes,No,87.5,92.4,1.4,-0.3,Yes,Yes
2011,01680000,Marblehead,01680020,Glover,,,No,No,Yes,Yes,93.4,94.1,-2.6,-1,No,No
2011,01680000,Marblehead,01680025,"Dr Samuel C Eveleth",,,,,,,,,,,No,No
2011,01680000,Marblehead,01680300,"Marblehead Veterans Middle School",,"Improvement Year 2 - Subgroups",Yes,Yes,No,No,88.1,98.3,-1.2,0.4,Yes,Yes
2011,01680000,Marblehead,01680505,"Marblehead High",,,Yes,Yes,Yes,Yes,98.7,98.8,2.3,0.5,No,No
2011,01690000,Marion,01690005,Sippican,,,Yes,No,No,No,87.8,91,-2.1,0.2,No,No
2011,01700000,Marlborough,01700006,"Early Childhood Center",,,,,,,,,,,No,No
2011,01700000,Marlborough,01700008,"Francis J Kane","Corrective Action - Subgroups",,No,No,No,No,85.4,85.4,0.1,-3.3,Yes,Yes
2011,01700000,Marlborough,01700025,Richer,,,No,No,Yes,Yes,87.5,84.9,5.4,-1.2,No,No
2011,01700000,Marlborough,01700030,"Charles Jaworek School",,,No,No,Yes,Yes,88.5,84,2.9,-5.9,No,No
2011,01700000,Marlborough,01700045,"1 LT Charles W. Whitcomb School","Restructuring Year 2","Restructuring Year 2 - Subgroups",No,No,No,No,74.7,83.9,-1.3,0.4,Yes,Yes
2011,01700000,Marlborough,01700505,"Marlborough High","Restructuring Year 1 - Subgroups","Restructuring Year 2 - Subgroups",Yes,No,No,No,81.3,91.2,-0.9,1.4,No,No
2011,01710000,Marshfield,01710005,"Eames Way School",,,No,No,Yes,Yes,94.7,94.8,3.7,-0.6,No,No
2011,01710000,Marshfield,01710010,"South River",,,No,No,Yes,Yes,90,93.9,4.1,-0.3,No,No
2011,01710000,Marshfield,01710015,"Daniel Webster",,,Yes,Yes,Yes,Yes,88.8,92.7,7.4,0.8,No,No
2011,01710000,Marshfield,01710020,"Gov Edward Winslow",,,Yes,Yes,No,No,89.8,94.7,-1.2,1.7,No,No
2011,01710000,Marshfield,01710025,"Martinson Elementary",,,Yes,Yes,Yes,Yes,91.7,93.4,2.9,0.9,No,No
2011,01710000,Marshfield,01710310,"Furnace Brook Middle","Improvement Year 1 - Subgroups","Restructuring Year 2 - Subgroups",Yes,Yes,No,No,83.8,95.7,-1,0.9,Yes,Yes
2011,01710000,Marshfield,01710505,"Marshfield High",,,Yes,No,Yes,No,95.5,97.8,-0.1,-0.1,No,No
2011,01720000,Mashpee,01720005,"Kenneth Coombs School",,,No,No,No,No,85.1,83.2,-2.5,-4.7,No,No
2011,01720000,Mashpee,01720020,"Mashpee Middle School","Restructuring Year 2 - Subgroups","Restructuring Year 2",No,No,No,No,67.8,91.3,0.8,-0.3,No,No
2011,01720000,Mashpee,01720035,"Quashnet School","Restructuring Year 2 - Subgroups","Restructuring Year 2 - Subgroups",No,No,No,No,79.9,81.9,-1.5,-5.8,No,No
2011,01720000,Mashpee,01720505,"Mashpee High",,,Yes,Yes,Yes,Yes,95.4,95.9,3.4,0.1,No,No
2011,01730000,Mattapoisett,01730005,Center,,,Yes,Yes,No,No,90.3,96.3,-0.1,3.3,No,No
2011,01730000,Mattapoisett,01730010,"Old Hammondtown",,,Yes,Yes,Yes,Yes,88.5,91.5,5,1.7,No,No
2011,01740000,Maynard,01740010,"Green Meadow",,,No,No,No,No,85.9,83,-1.7,-8,No,No
2011,01740000,Maynard,01740305,"Fowler School","Corrective Action - Subgroups","Corrective Action - Subgroups",No,No,No,No,75.8,87.3,-0.2,-0.1,No,No
2011,01740000,Maynard,01740505,"Maynard High",,,Yes,Yes,Yes,Yes,92.8,96.3,5.3,1,No,No
2011,01750000,Medfield,01750003,"Memorial School",,,Yes,Yes,Yes,Yes,90.6,92.9,0.3,0,No,No
2011,01750000,Medfield,01750005,"Dale Street",,"Corrective Action - Subgroups",No,No,Yes,No,88.2,93.1,2.9,-0.4,No,No
2011,01750000,Medfield,01750007,"Ralph Wheelock School",,,No,No,Yes,Yes,91,92.4,0,-0.7,No,No
2011,01750000,Medfield,01750305,"Thomas Blake Middle","Improvement Year 1 - Subgroups","Restructuring Year 2 - Subgroups",Yes,Yes,No,No,89.2,97.1,-1.2,0.9,No,No
2011,01750000,Medfield,01750505,"Medfield Senior High",,,Yes,Yes,Yes,Yes,99.4,99.7,0.2,0.7,No,No
2011,01760000,Medford,01760068,"John J McGlynn Elementary School","Restructuring Year 1 - Subgroups","Improvement Year 2 - Subgroups",No,No,Yes,No,81.5,83.9,3.8,-1.3,Yes,Yes
2011,01760000,Medford,01760130,"Brooks School","Corrective Action - Subgroups","Corrective Action - Subgroups",No,No,Yes,No,79,84.2,4.5,1.4,No,No
2011,01760000,Medford,01760140,"Christopher Columbus","Improvement Year 1","Corrective Action - Subgroups",No,No,No,No,73.9,80,-7.6,-1.7,Yes,Yes
2011,01760000,Medford,01760150,"Milton Fuller Roberts","Restructuring Year 2 - Subgroups","Restructuring Year 2",No,No,No,No,75.1,80.1,3.4,3.1,Yes,Yes
2011,01760000,Medford,01760315,"Madeleine Dugger Andrews","Improvement Year 1","Restructuring Year 2",No,No,No,No,70.1,84.6,1.7,0,No,No
2011,01760000,Medford,01760320,"John J. McGlynn Middle School","Restructuring Year 1 - Subgroups","Restructuring Year 1 - Subgroups",Yes,No,No,No,73.1,90.7,-3.5,0.5,No,No
2011,01760000,Medford,01760505,"Medford High",,,Yes,Yes,No,No,90.6,95.5,-2.6,0.1,No,No
2011,01760000,Medford,01760510,Curtis-Tufts,,,,,,,,,,,No,No
2011,01760000,Medford,01760605,"Medford Voc Tech High",,,No,No,Yes,,84.7,92.8,1.6,-3,No,No
2011,01770000,Medway,01770010,"Francis J Burke Elem",,,,,,,,,,,No,No
2011,01770000,Medway,01770013,"John D Mc Govern Elem",,,No,No,Yes,Yes,93.1,91.5,0.2,-4.9,No,No
2011,01770000,Medway,01770015,"Memorial Elementary","Restructuring Year 1 - Subgroups",,No,No,Yes,Yes,90.6,90.8,1.1,-1.1,Yes,Yes
2011,01770000,Medway,01770305,"Medway Middle",,,Yes,No,Yes,Yes,88.4,96,0.6,0.5,No,No
2011,01770000,Medway,01770505,"Medway High",,,Yes,Yes,Yes,Yes,97.3,98.7,0.1,0.9,No,No
2011,01780000,Melrose,01780003,"Early Childhood Center",,,,,,,,,,,No,No
